Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
252.73	2300.0	65.544	0.015257	4.7972	5.4620	22.377	40.204	78.664	2687.2	-0.0013056	9.1621e-05	0.13838	liquid
252.80	2300.0	65.530	0.015260	4.8023	5.4672	22.398	40.203	78.675	2686.0	-0.0013014	9.1556e-05	0.13832	liquid
252.87	2300.0	65.516	0.015263	4.8074	5.4725	22.419	40.202	78.685	2684.8	-0.0012973	9.1491e-05	0.13825	liquid
252.93	2300.0	65.502	0.015267	4.8125	5.4777	22.439	40.201	78.695	2683.6	-0.0012931	9.1427e-05	0.13818	liquid
253.00	2300.0	65.488	0.015270	4.8176	5.4830	22.460	40.200	78.705	2682.4	-0.0012889	9.1362e-05	0.13812	liquid
253.07	2300.0	65.474	0.015273	4.8227	5.4882	22.481	40.199	78.716	2681.2	-0.0012848	9.1298e-05	0.13805	liquid
253.13	2300.0	65.460	0.015276	4.8278	5.4935	22.502	40.198	78.726	2680.0	-0.0012806	9.1233e-05	0.13798	liquid
253.20	2300.0	65.447	0.015280	4.8330	5.4987	22.522	40.197	78.736	2678.8	-0.0012764	9.1169e-05	0.13791	liquid
253.27	2300.0	65.433	0.015283	4.8381	5.5040	22.543	40.196	78.746	2677.6	-0.0012722	9.1105e-05	0.13785	liquid
253.33	2300.0	65.419	0.015286	4.8432	5.5092	22.564	40.195	78.757	2676.4	-0.0012680	9.1040e-05	0.13778	liquid
253.40	2300.0	65.405	0.015289	4.8483	5.5145	22.584	40.194	78.767	2675.2	-0.0012638	9.0976e-05	0.13771	liquid
253.47	2300.0	65.391	0.015293	4.8534	5.5197	22.605	40.193	78.777	2674.0	-0.0012596	9.0912e-05	0.13764	liquid
253.53	2300.0	65.377	0.015296	4.8585	5.5250	22.626	40.192	78.788	2672.8	-0.0012553	9.0848e-05	0.13758	liquid
253.60	2300.0	65.363	0.015299	4.8636	5.5302	22.647	40.191	78.798	2671.6	-0.0012511	9.0784e-05	0.13751	liquid
253.67	2300.0	65.349	0.015302	4.8687	5.5355	22.667	40.190	78.809	2670.4	-0.0012469	9.0720e-05	0.13744	liquid
253.73	2300.0	65.335	0.015306	4.8738	5.5407	22.688	40.189	78.819	2669.2	-0.0012426	9.0656e-05	0.13738	liquid
253.80	2300.0	65.321	0.015309	4.8789	5.5460	22.709	40.188	78.830	2668.0	-0.0012384	9.0592e-05	0.13731	liquid
253.87	2300.0	65.307	0.015312	4.8841	5.5512	22.729	40.187	78.840	2666.8	-0.0012341	9.0528e-05	0.13724	liquid
253.93	2300.0	65.293	0.015316	4.8892	5.5565	22.750	40.186	78.850	2665.6	-0.0012299	9.0465e-05	0.13717	liquid
254.00	2300.0	65.279	0.015319	4.8943	5.5618	22.771	40.185	78.861	2664.4	-0.0012256	9.0401e-05	0.13711	liquid
254.07	2300.0	65.265	0.015322	4.8994	5.5670	22.792	40.184	78.871	2663.1	-0.0012213	9.0337e-05	0.13704	liquid
254.13	2300.0	65.251	0.015325	4.9045	5.5723	22.812	40.183	78.882	2661.9	-0.0012170	9.0274e-05	0.13697	liquid
254.20	2300.0	65.237	0.015329	4.9096	5.5775	22.833	40.182	78.892	2660.7	-0.0012128	9.0210e-05	0.13691	liquid
254.27	2300.0	65.223	0.015332	4.9148	5.5828	22.854	40.181	78.903	2659.5	-0.0012085	9.0147e-05	0.13684	liquid
254.33	2300.0	65.209	0.015335	4.9199	5.5880	22.874	40.180	78.914	2658.3	-0.0012042	9.0083e-05	0.13677	liquid
254.40	2300.0	65.195	0.015338	4.9250	5.5933	22.895	40.179	78.924	2657.1	-0.0011999	9.0020e-05	0.13670	liquid
254.47	2300.0	65.181	0.015342	4.9301	5.5986	22.916	40.178	78.935	2655.9	-0.0011956	8.9957e-05	0.13664	liquid
254.53	2300.0	65.167	0.015345	4.9352	5.6038	22.936	40.177	78.945	2654.7	-0.0011912	8.9893e-05	0.13657	liquid
254.60	2300.0	65.153	0.015348	4.9403	5.6091	22.957	40.176	78.956	2653.5	-0.0011869	8.9830e-05	0.13650	liquid
254.67	2300.0	65.139	0.015352	4.9455	5.6144	22.978	40.175	78.967	2652.3	-0.0011826	8.9767e-05	0.13644	liquid
254.73	2300.0	65.125	0.015355	4.9506	5.6196	22.998	40.174	78.977	2651.1	-0.0011782	8.9704e-05	0.13637	liquid
254.80	2300.0	65.111	0.015358	4.9557	5.6249	23.019	40.173	78.988	2649.9	-0.0011739	8.9641e-05	0.13630	liquid
254.87	2300.0	65.097	0.015362	4.9608	5.6302	23.040	40.172	78.999	2648.7	-0.0011696	8.9578e-05	0.13624	liquid
254.93	2300.0	65.083	0.015365	4.9660	5.6354	23.060	40.171	79.009	2647.5	-0.0011652	8.9515e-05	0.13617	liquid
255.00	2300.0	65.069	0.015368	4.9711	5.6407	23.081	40.170	79.020	2646.3	-0.0011608	8.9452e-05	0.13610	liquid
255.07	2300.0	65.055	0.015372	4.9762	5.6460	23.102	40.169	79.031	2645.1	-0.0011565	8.9389e-05	0.13603	liquid
255.13	2300.0	65.041	0.015375	4.9813	5.6512	23.122	40.168	79.041	2643.9	-0.0011521	8.9327e-05	0.13597	liquid
255.20	2300.0	65.027	0.015378	4.9864	5.6565	23.143	40.167	79.052	2642.7	-0.0011477	8.9264e-05	0.13590	liquid
255.27	2300.0	65.013	0.015382	4.9916	5.6618	23.164	40.166	79.063	2641.5	-0.0011433	8.9201e-05	0.13583	liquid
255.33	2300.0	64.999	0.015385	4.9967	5.6670	23.184	40.165	79.074	2640.3	-0.0011389	8.9139e-05	0.13577	liquid
255.40	2300.0	64.985	0.015388	5.0018	5.6723	23.205	40.164	79.085	2639.1	-0.0011345	8.9076e-05	0.13570	liquid
255.47	2300.0	64.971	0.015391	5.0070	5.6776	23.226	40.163	79.095	2637.9	-0.0011301	8.9014e-05	0.13563	liquid
255.53	2300.0	64.957	0.015395	5.0121	5.6829	23.246	40.162	79.106	2636.7	-0.0011257	8.8951e-05	0.13557	liquid
255.60	2300.0	64.943	0.015398	5.0172	5.6881	23.267	40.161	79.117	2635.5	-0.0011213	8.8889e-05	0.13550	liquid
255.67	2300.0	64.929	0.015401	5.0223	5.6934	23.287	40.160	79.128	2634.3	-0.0011169	8.8827e-05	0.13543	liquid
255.73	2300.0	64.915	0.015405	5.0275	5.6987	23.308	40.159	79.139	2633.1	-0.0011124	8.8765e-05	0.13537	liquid
255.80	2300.0	64.901	0.015408	5.0326	5.7040	23.329	40.158	79.150	2631.9	-0.0011080	8.8702e-05	0.13530	liquid
255.87	2300.0	64.886	0.015412	5.0377	5.7092	23.349	40.157	79.161	2630.7	-0.0011035	8.8640e-05	0.13523	liquid
255.93	2300.0	64.872	0.015415	5.0429	5.7145	23.370	40.156	79.172	2629.5	-0.0010991	8.8578e-05	0.13516	liquid
256.00	2300.0	64.858	0.015418	5.0480	5.7198	23.391	40.155	79.183	2628.3	-0.0010946	8.8516e-05	0.13510	liquid
256.07	2300.0	64.844	0.015422	5.0531	5.7251	23.411	40.154	79.194	2627.1	-0.0010902	8.8454e-05	0.13503	liquid
256.13	2300.0	64.830	0.015425	5.0583	5.7304	23.432	40.154	79.205	2625.9	-0.0010857	8.8392e-05	0.13496	liquid
256.20	2300.0	64.816	0.015428	5.0634	5.7356	23.452	40.153	79.216	2624.7	-0.0010812	8.8330e-05	0.13490	liquid
256.27	2300.0	64.802	0.015432	5.0685	5.7409	23.473	40.152	79.227	2623.5	-0.0010767	8.8269e-05	0.13483	liquid
256.33	2300.0	64.788	0.015435	5.0737	5.7462	23.494	40.151	79.238	2622.3	-0.0010722	8.8207e-05	0.13476	liquid
256.40	2300.0	64.774	0.015438	5.0788	5.7515	23.514	40.150	79.249	2621.1	-0.0010677	8.8145e-05	0.13470	liquid
256.47	2300.0	64.759	0.015442	5.0839	5.7568	23.535	40.149	79.260	2619.9	-0.0010632	8.8083e-05	0.13463	liquid
256.53	2300.0	64.745	0.015445	5.0891	5.7620	23.555	40.148	79.271	2618.7	-0.0010587	8.8022e-05	0.13456	liquid
256.60	2300.0	64.731	0.015449	5.0942	5.7673	23.576	40.147	79.282	2617.5	-0.0010542	8.7960e-05	0.13450	liquid
256.67	2300.0	64.717	0.015452	5.0994	5.7726	23.597	40.146	79.293	2616.3	-0.0010497	8.7899e-05	0.13443	liquid
256.73	2300.0	64.703	0.015455	5.1045	5.7779	23.617	40.145	79.304	2615.1	-0.0010451	8.7837e-05	0.13436	liquid
256.80	2300.0	64.689	0.015459	5.1096	5.7832	23.638	40.144	79.315	2613.9	-0.0010406	8.7776e-05	0.13430	liquid
256.87	2300.0	64.675	0.015462	5.1148	5.7885	23.658	40.143	79.327	2612.7	-0.0010360	8.7715e-05	0.13423	liquid
256.93	2300.0	64.660	0.015465	5.1199	5.7938	23.679	40.142	79.338	2611.5	-0.0010315	8.7653e-05	0.13416	liquid
257.00	2300.0	64.646	0.015469	5.1251	5.7991	23.700	40.141	79.349	2610.3	-0.0010269	8.7592e-05	0.13410	liquid
257.07	2300.0	64.632	0.015472	5.1302	5.8044	23.720	40.140	79.360	2609.1	-0.0010224	8.7531e-05	0.13403	liquid
257.13	2300.0	64.618	0.015476	5.1353	5.8096	23.741	40.140	79.371	2607.9	-0.0010178	8.7470e-05	0.13396	liquid
257.20	2300.0	64.604	0.015479	5.1405	5.8149	23.761	40.139	79.383	2606.7	-0.0010132	8.7409e-05	0.13390	liquid
257.27	2300.0	64.589	0.015482	5.1456	5.8202	23.782	40.138	79.394	2605.5	-0.0010086	8.7348e-05	0.13383	liquid
257.33	2300.0	64.575	0.015486	5.1508	5.8255	23.803	40.137	79.405	2604.3	-0.0010040	8.7287e-05	0.13376	liquid
257.40	2300.0	64.561	0.015489	5.1559	5.8308	23.823	40.136	79.416	2603.1	-0.00099943	8.7226e-05	0.13370	liquid
257.47	2300.0	64.547	0.015493	5.1611	5.8361	23.844	40.135	79.428	2601.9	-0.00099482	8.7165e-05	0.13363	liquid
257.53	2300.0	64.533	0.015496	5.1662	5.8414	23.864	40.134	79.439	2600.7	-0.00099021	8.7104e-05	0.13356	liquid
257.60	2300.0	64.518	0.015499	5.1714	5.8467	23.885	40.133	79.450	2599.5	-0.00098558	8.7043e-05	0.13350	liquid
257.67	2300.0	64.504	0.015503	5.1765	5.8520	23.905	40.132	79.462	2598.3	-0.00098096	8.6983e-05	0.13343	liquid
257.73	2300.0	64.490	0.015506	5.1817	5.8573	23.926	40.131	79.473	2597.1	-0.00097632	8.6922e-05	0.13336	liquid
257.80	2300.0	64.476	0.015510	5.1868	5.8626	23.946	40.130	79.485	2595.9	-0.00097168	8.6861e-05	0.13330	liquid
257.87	2300.0	64.461	0.015513	5.1920	5.8679	23.967	40.130	79.496	2594.7	-0.00096703	8.6801e-05	0.13323	liquid
257.93	2300.0	64.447	0.015517	5.1971	5.8732	23.988	40.129	79.507	2593.5	-0.00096237	8.6740e-05	0.13316	liquid
258.00	2300.0	64.433	0.015520	5.2023	5.8785	24.008	40.128	79.519	2592.3	-0.00095771	8.6680e-05	0.13310	liquid
258.07	2300.0	64.419	0.015523	5.2074	5.8838	24.029	40.127	79.530	2591.1	-0.00095304	8.6620e-05	0.13303	liquid
258.13	2300.0	64.404	0.015527	5.2126	5.8891	24.049	40.126	79.542	2589.9	-0.00094836	8.6559e-05	0.13296	liquid
258.20	2300.0	64.390	0.015530	5.2177	5.8944	24.070	40.125	79.553	2588.7	-0.00094367	8.6499e-05	0.13290	liquid
258.27	2300.0	64.376	0.015534	5.2229	5.8997	24.090	40.124	79.565	2587.5	-0.00093898	8.6439e-05	0.13283	liquid
258.33	2300.0	64.362	0.015537	5.2280	5.9050	24.111	40.123	79.576	2586.3	-0.00093428	8.6378e-05	0.13277	liquid
258.40	2300.0	64.347	0.015541	5.2332	5.9103	24.131	40.122	79.588	2585.1	-0.00092958	8.6318e-05	0.13270	liquid
258.47	2300.0	64.333	0.015544	5.2383	5.9156	24.152	40.122	79.600	2583.9	-0.00092486	8.6258e-05	0.13263	liquid
258.53	2300.0	64.319	0.015548	5.2435	5.9209	24.172	40.121	79.611	2582.7	-0.00092014	8.6198e-05	0.13257	liquid
258.60	2300.0	64.304	0.015551	5.2487	5.9262	24.193	40.120	79.623	2581.5	-0.00091542	8.6138e-05	0.13250	liquid
258.67	2300.0	64.290	0.015554	5.2538	5.9315	24.213	40.119	79.634	2580.3	-0.00091068	8.6078e-05	0.13243	liquid
258.73	2300.0	64.276	0.015558	5.2590	5.9369	24.234	40.118	79.646	2579.1	-0.00090594	8.6018e-05	0.13237	liquid
258.80	2300.0	64.262	0.015561	5.2641	5.9422	24.255	40.117	79.658	2577.9	-0.00090119	8.5959e-05	0.13230	liquid
258.87	2300.0	64.247	0.015565	5.2693	5.9475	24.275	40.116	79.669	2576.7	-0.00089644	8.5899e-05	0.13223	liquid
258.93	2300.0	64.233	0.015568	5.2744	5.9528	24.296	40.115	79.681	2575.5	-0.00089167	8.5839e-05	0.13217	liquid
259.00	2300.0	64.219	0.015572	5.2796	5.9581	24.316	40.115	79.693	2574.3	-0.00088690	8.5779e-05	0.13210	liquid
259.07	2300.0	64.204	0.015575	5.2848	5.9634	24.337	40.114	79.704	2573.1	-0.00088213	8.5720e-05	0.13204	liquid
259.13	2300.0	64.190	0.015579	5.2899	5.9687	24.357	40.113	79.716	2571.9	-0.00087734	8.5660e-05	0.13197	liquid
259.20	2300.0	64.176	0.015582	5.2951	5.9740	24.378	40.112	79.728	2570.7	-0.00087255	8.5601e-05	0.13190	liquid
259.27	2300.0	64.161	0.015586	5.3003	5.9794	24.398	40.111	79.740	2569.5	-0.00086775	8.5541e-05	0.13184	liquid
259.33	2300.0	64.147	0.015589	5.3054	5.9847	24.419	40.110	79.751	2568.3	-0.00086294	8.5482e-05	0.13177	liquid
259.40	2300.0	64.132	0.015593	5.3106	5.9900	24.439	40.109	79.763	2567.1	-0.00085813	8.5422e-05	0.13170	liquid
259.47	2300.0	64.118	0.015596	5.3158	5.9953	24.460	40.108	79.775	2565.9	-0.00085331	8.5363e-05	0.13164	liquid
259.53	2300.0	64.104	0.015600	5.3209	6.0006	24.480	40.108	79.787	2564.7	-0.00084848	8.5304e-05	0.13157	liquid
259.60	2300.0	64.089	0.015603	5.3261	6.0059	24.501	40.107	79.799	2563.5	-0.00084365	8.5244e-05	0.13151	liquid
259.67	2300.0	64.075	0.015607	5.3313	6.0113	24.521	40.106	79.811	2562.3	-0.00083880	8.5185e-05	0.13144	liquid
259.73	2300.0	64.061	0.015610	5.3364	6.0166	24.542	40.105	79.823	2561.1	-0.00083395	8.5126e-05	0.13137	liquid
259.80	2300.0	64.046	0.015614	5.3416	6.0219	24.562	40.104	79.835	2559.9	-0.00082910	8.5067e-05	0.13131	liquid
259.87	2300.0	64.032	0.015617	5.3468	6.0272	24.583	40.103	79.846	2558.7	-0.00082423	8.5008e-05	0.13124	liquid
259.93	2300.0	64.017	0.015621	5.3519	6.0326	24.603	40.102	79.858	2557.5	-0.00081936	8.4949e-05	0.13117	liquid
260.00	2300.0	64.003	0.015624	5.3571	6.0379	24.624	40.102	79.870	2556.3	-0.00081448	8.4890e-05	0.13111	liquid
260.07	2300.0	63.989	0.015628	5.3623	6.0432	24.644	40.101	79.882	2555.1	-0.00080959	8.4831e-05	0.13104	liquid
260.13	2300.0	63.974	0.015631	5.3674	6.0485	24.664	40.100	79.894	2553.9	-0.00080470	8.4772e-05	0.13098	liquid
260.20	2300.0	63.960	0.015635	5.3726	6.0539	24.685	40.099	79.906	2552.7	-0.00079980	8.4713e-05	0.13091	liquid
260.27	2300.0	63.945	0.015638	5.3778	6.0592	24.705	40.098	79.918	2551.5	-0.00079489	8.4655e-05	0.13084	liquid
260.33	2300.0	63.931	0.015642	5.3830	6.0645	24.726	40.097	79.931	2550.3	-0.00078997	8.4596e-05	0.13078	liquid
260.40	2300.0	63.916	0.015645	5.3881	6.0698	24.746	40.097	79.943	2549.1	-0.00078504	8.4537e-05	0.13071	liquid
260.47	2300.0	63.902	0.015649	5.3933	6.0752	24.767	40.096	79.955	2548.0	-0.00078011	8.4479e-05	0.13065	liquid
260.53	2300.0	63.888	0.015652	5.3985	6.0805	24.787	40.095	79.967	2546.8	-0.00077517	8.4420e-05	0.13058	liquid
260.60	2300.0	63.873	0.015656	5.4037	6.0858	24.808	40.094	79.979	2545.6	-0.00077023	8.4361e-05	0.13051	liquid
260.67	2300.0	63.859	0.015660	5.4089	6.0912	24.828	40.093	79.991	2544.4	-0.00076527	8.4303e-05	0.13045	liquid
260.73	2300.0	63.844	0.015663	5.4140	6.0965	24.849	40.092	80.003	2543.2	-0.00076031	8.4245e-05	0.13038	liquid
260.80	2300.0	63.830	0.015667	5.4192	6.1018	24.869	40.092	80.015	2542.0	-0.00075534	8.4186e-05	0.13032	liquid
260.87	2300.0	63.815	0.015670	5.4244	6.1072	24.890	40.091	80.028	2540.8	-0.00075036	8.4128e-05	0.13025	liquid
260.93	2300.0	63.801	0.015674	5.4296	6.1125	24.910	40.090	80.040	2539.6	-0.00074538	8.4070e-05	0.13018	liquid
261.00	2300.0	63.786	0.015677	5.4348	6.1178	24.930	40.089	80.052	2538.4	-0.00074039	8.4011e-05	0.13012	liquid
261.07	2300.0	63.772	0.015681	5.4399	6.1232	24.951	40.088	80.064	2537.2	-0.00073539	8.3953e-05	0.13005	liquid
261.13	2300.0	63.757	0.015684	5.4451	6.1285	24.971	40.088	80.077	2536.0	-0.00073038	8.3895e-05	0.12999	liquid
261.20	2300.0	63.743	0.015688	5.4503	6.1339	24.992	40.087	80.089	2534.8	-0.00072536	8.3837e-05	0.12992	liquid
261.27	2300.0	63.728	0.015692	5.4555	6.1392	25.012	40.086	80.101	2533.6	-0.00072034	8.3779e-05	0.12985	liquid
261.33	2300.0	63.714	0.015695	5.4607	6.1445	25.033	40.085	80.114	2532.4	-0.00071531	8.3721e-05	0.12979	liquid
261.40	2300.0	63.699	0.015699	5.4659	6.1499	25.053	40.084	80.126	2531.2	-0.00071027	8.3663e-05	0.12972	liquid
261.47	2300.0	63.685	0.015702	5.4710	6.1552	25.074	40.083	80.138	2530.0	-0.00070523	8.3605e-05	0.12966	liquid
261.53	2300.0	63.670	0.015706	5.4762	6.1606	25.094	40.083	80.151	2528.8	-0.00070017	8.3547e-05	0.12959	liquid
261.60	2300.0	63.656	0.015710	5.4814	6.1659	25.114	40.082	80.163	2527.6	-0.00069511	8.3489e-05	0.12952	liquid
261.67	2300.0	63.641	0.015713	5.4866	6.1713	25.135	40.081	80.176	2526.4	-0.00069004	8.3431e-05	0.12946	liquid
261.73	2300.0	63.627	0.015717	5.4918	6.1766	25.155	40.080	80.188	2525.1	-0.00068496	8.3374e-05	0.12939	liquid
261.80	2300.0	63.612	0.015720	5.4970	6.1819	25.176	40.079	80.200	2523.9	-0.00067988	8.3316e-05	0.12933	liquid
261.87	2300.0	63.598	0.015724	5.5022	6.1873	25.196	40.079	80.213	2522.7	-0.00067479	8.3258e-05	0.12926	liquid
261.93	2300.0	63.583	0.015727	5.5074	6.1926	25.217	40.078	80.225	2521.5	-0.00066969	8.3201e-05	0.12919	liquid
262.00	2300.0	63.568	0.015731	5.5126	6.1980	25.237	40.077	80.238	2520.3	-0.00066458	8.3143e-05	0.12913	liquid
262.07	2300.0	63.554	0.015735	5.5177	6.2033	25.257	40.076	80.250	2519.1	-0.00065946	8.3086e-05	0.12906	liquid
262.13	2300.0	63.539	0.015738	5.5229	6.2087	25.278	40.076	80.263	2517.9	-0.00065434	8.3028e-05	0.12900	liquid
262.20	2300.0	63.525	0.015742	5.5281	6.2140	25.298	40.075	80.276	2516.7	-0.00064921	8.2971e-05	0.12893	liquid
262.27	2300.0	63.510	0.015746	5.5333	6.2194	25.319	40.074	80.288	2515.5	-0.00064407	8.2914e-05	0.12887	liquid
262.33	2300.0	63.496	0.015749	5.5385	6.2247	25.339	40.073	80.301	2514.3	-0.00063892	8.2856e-05	0.12880	liquid
262.40	2300.0	63.481	0.015753	5.5437	6.2301	25.359	40.072	80.313	2513.1	-0.00063376	8.2799e-05	0.12873	liquid
262.47	2300.0	63.466	0.015756	5.5489	6.2355	25.380	40.072	80.326	2511.9	-0.00062860	8.2742e-05	0.12867	liquid
262.53	2300.0	63.452	0.015760	5.5541	6.2408	25.400	40.071	80.339	2510.7	-0.00062343	8.2685e-05	0.12860	liquid
262.60	2300.0	63.437	0.015764	5.5593	6.2462	25.421	40.070	80.351	2509.5	-0.00061825	8.2627e-05	0.12854	liquid
262.67	2300.0	63.422	0.015767	5.5645	6.2515	25.441	40.069	80.364	2508.3	-0.00061306	8.2570e-05	0.12847	liquid
262.73	2300.0	63.408	0.015771	5.5697	6.2569	25.461	40.068	80.377	2507.1	-0.00060786	8.2513e-05	0.12841	liquid
262.80	2300.0	63.393	0.015775	5.5749	6.2622	25.482	40.068	80.390	2505.9	-0.00060266	8.2456e-05	0.12834	liquid
262.87	2300.0	63.379	0.015778	5.5801	6.2676	25.502	40.067	80.402	2504.7	-0.00059745	8.2399e-05	0.12827	liquid
262.93	2300.0	63.364	0.015782	5.5853	6.2730	25.523	40.066	80.415	2503.5	-0.00059223	8.2342e-05	0.12821	liquid
263.00	2300.0	63.349	0.015785	5.5905	6.2783	25.543	40.065	80.428	2502.3	-0.00058700	8.2286e-05	0.12814	liquid
263.07	2300.0	63.335	0.015789	5.5957	6.2837	25.563	40.065	80.441	2501.1	-0.00058176	8.2229e-05	0.12808	liquid
