Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
251.53	3500.0	67.152	0.014892	4.4677	5.4551	20.991	40.390	75.960	2887.3	-0.0019882	9.8950e-05	0.14657	liquid
251.60	3500.0	67.139	0.014894	4.4726	5.4602	21.011	40.388	75.966	2886.2	-0.0019853	9.8884e-05	0.14651	liquid
251.67	3500.0	67.127	0.014897	4.4775	5.4652	21.032	40.387	75.972	2885.1	-0.0019824	9.8817e-05	0.14644	liquid
251.73	3500.0	67.114	0.014900	4.4824	5.4703	21.052	40.386	75.978	2884.0	-0.0019794	9.8751e-05	0.14638	liquid
251.80	3500.0	67.102	0.014903	4.4872	5.4754	21.072	40.385	75.984	2882.9	-0.0019765	9.8685e-05	0.14632	liquid
251.87	3500.0	67.089	0.014905	4.4921	5.4804	21.092	40.384	75.990	2881.8	-0.0019736	9.8619e-05	0.14625	liquid
251.93	3500.0	67.077	0.014908	4.4970	5.4855	21.112	40.383	75.996	2880.7	-0.0019706	9.8553e-05	0.14619	liquid
252.00	3500.0	67.064	0.014911	4.5019	5.4906	21.132	40.382	76.002	2879.6	-0.0019677	9.8487e-05	0.14612	liquid
252.07	3500.0	67.052	0.014914	4.5068	5.4956	21.152	40.380	76.009	2878.5	-0.0019647	9.8421e-05	0.14606	liquid
252.13	3500.0	67.039	0.014917	4.5116	5.5007	21.172	40.379	76.015	2877.5	-0.0019618	9.8355e-05	0.14600	liquid
252.20	3500.0	67.027	0.014919	4.5165	5.5058	21.192	40.378	76.021	2876.4	-0.0019588	9.8289e-05	0.14593	liquid
252.27	3500.0	67.014	0.014922	4.5214	5.5108	21.212	40.377	76.027	2875.3	-0.0019558	9.8224e-05	0.14587	liquid
252.33	3500.0	67.002	0.014925	4.5263	5.5159	21.233	40.376	76.033	2874.2	-0.0019529	9.8158e-05	0.14581	liquid
252.40	3500.0	66.989	0.014928	4.5312	5.5210	21.253	40.375	76.039	2873.1	-0.0019499	9.8093e-05	0.14574	liquid
252.47	3500.0	66.977	0.014931	4.5361	5.5260	21.273	40.374	76.045	2872.0	-0.0019469	9.8027e-05	0.14568	liquid
252.53	3500.0	66.964	0.014933	4.5409	5.5311	21.293	40.373	76.052	2870.9	-0.0019440	9.7962e-05	0.14561	liquid
252.60	3500.0	66.951	0.014936	4.5458	5.5362	21.313	40.371	76.058	2869.8	-0.0019410	9.7896e-05	0.14555	liquid
252.67	3500.0	66.939	0.014939	4.5507	5.5412	21.333	40.370	76.064	2868.7	-0.0019380	9.7831e-05	0.14549	liquid
252.73	3500.0	66.926	0.014942	4.5556	5.5463	21.353	40.369	76.070	2867.6	-0.0019350	9.7766e-05	0.14542	liquid
252.80	3500.0	66.914	0.014945	4.5605	5.5514	21.373	40.368	76.076	2866.5	-0.0019320	9.7700e-05	0.14536	liquid
252.87	3500.0	66.901	0.014947	4.5654	5.5565	21.393	40.367	76.083	2865.4	-0.0019290	9.7635e-05	0.14530	liquid
252.93	3500.0	66.889	0.014950	4.5703	5.5615	21.413	40.366	76.089	2864.3	-0.0019260	9.7570e-05	0.14523	liquid
253.00	3500.0	66.876	0.014953	4.5751	5.5666	21.433	40.365	76.095	2863.2	-0.0019230	9.7505e-05	0.14517	liquid
253.07	3500.0	66.864	0.014956	4.5800	5.5717	21.453	40.364	76.101	2862.1	-0.0019200	9.7440e-05	0.14511	liquid
253.13	3500.0	66.851	0.014959	4.5849	5.5767	21.473	40.362	76.107	2861.0	-0.0019170	9.7375e-05	0.14504	liquid
253.20	3500.0	66.838	0.014961	4.5898	5.5818	21.493	40.361	76.114	2859.9	-0.0019140	9.7311e-05	0.14498	liquid
253.27	3500.0	66.826	0.014964	4.5947	5.5869	21.513	40.360	76.120	2858.8	-0.0019110	9.7246e-05	0.14492	liquid
253.33	3500.0	66.813	0.014967	4.5996	5.5920	21.533	40.359	76.126	2857.8	-0.0019080	9.7181e-05	0.14485	liquid
253.40	3500.0	66.801	0.014970	4.6045	5.5970	21.554	40.358	76.132	2856.7	-0.0019050	9.7116e-05	0.14479	liquid
253.47	3500.0	66.788	0.014973	4.6094	5.6021	21.574	40.357	76.139	2855.6	-0.0019019	9.7052e-05	0.14472	liquid
253.53	3500.0	66.776	0.014976	4.6142	5.6072	21.594	40.356	76.145	2854.5	-0.0018989	9.6987e-05	0.14466	liquid
253.60	3500.0	66.763	0.014978	4.6191	5.6123	21.614	40.355	76.151	2853.4	-0.0018959	9.6923e-05	0.14460	liquid
253.67	3500.0	66.750	0.014981	4.6240	5.6174	21.634	40.354	76.158	2852.3	-0.0018928	9.6859e-05	0.14453	liquid
253.73	3500.0	66.738	0.014984	4.6289	5.6224	21.654	40.353	76.164	2851.2	-0.0018898	9.6794e-05	0.14447	liquid
253.80	3500.0	66.725	0.014987	4.6338	5.6275	21.674	40.351	76.170	2850.1	-0.0018868	9.6730e-05	0.14441	liquid
253.87	3500.0	66.713	0.014990	4.6387	5.6326	21.694	40.350	76.176	2849.0	-0.0018837	9.6666e-05	0.14434	liquid
253.93	3500.0	66.700	0.014993	4.6436	5.6377	21.714	40.349	76.183	2847.9	-0.0018807	9.6602e-05	0.14428	liquid
254.00	3500.0	66.687	0.014995	4.6485	5.6427	21.734	40.348	76.189	2846.8	-0.0018776	9.6538e-05	0.14422	liquid
254.07	3500.0	66.675	0.014998	4.6534	5.6478	21.754	40.347	76.195	2845.7	-0.0018745	9.6474e-05	0.14415	liquid
254.13	3500.0	66.662	0.015001	4.6583	5.6529	21.774	40.346	76.202	2844.6	-0.0018715	9.6410e-05	0.14409	liquid
254.20	3500.0	66.650	0.015004	4.6632	5.6580	21.794	40.345	76.208	2843.6	-0.0018684	9.6346e-05	0.14403	liquid
254.27	3500.0	66.637	0.015007	4.6680	5.6631	21.814	40.344	76.215	2842.5	-0.0018653	9.6282e-05	0.14396	liquid
254.33	3500.0	66.624	0.015010	4.6729	5.6681	21.834	40.343	76.221	2841.4	-0.0018623	9.6218e-05	0.14390	liquid
254.40	3500.0	66.612	0.015012	4.6778	5.6732	21.854	40.342	76.227	2840.3	-0.0018592	9.6155e-05	0.14384	liquid
254.47	3500.0	66.599	0.015015	4.6827	5.6783	21.874	40.341	76.234	2839.2	-0.0018561	9.6091e-05	0.14377	liquid
254.53	3500.0	66.586	0.015018	4.6876	5.6834	21.894	40.340	76.240	2838.1	-0.0018530	9.6027e-05	0.14371	liquid
254.60	3500.0	66.574	0.015021	4.6925	5.6885	21.913	40.338	76.246	2837.0	-0.0018499	9.5964e-05	0.14365	liquid
254.67	3500.0	66.561	0.015024	4.6974	5.6936	21.933	40.337	76.253	2835.9	-0.0018469	9.5900e-05	0.14359	liquid
254.73	3500.0	66.549	0.015027	4.7023	5.6986	21.953	40.336	76.259	2834.8	-0.0018438	9.5837e-05	0.14352	liquid
254.80	3500.0	66.536	0.015029	4.7072	5.7037	21.973	40.335	76.266	2833.7	-0.0018407	9.5774e-05	0.14346	liquid
254.87	3500.0	66.523	0.015032	4.7121	5.7088	21.993	40.334	76.272	2832.6	-0.0018376	9.5710e-05	0.14340	liquid
254.93	3500.0	66.511	0.015035	4.7170	5.7139	22.013	40.333	76.279	2831.6	-0.0018344	9.5647e-05	0.14333	liquid
255.00	3500.0	66.498	0.015038	4.7219	5.7190	22.033	40.332	76.285	2830.5	-0.0018313	9.5584e-05	0.14327	liquid
255.07	3500.0	66.485	0.015041	4.7268	5.7241	22.053	40.331	76.291	2829.4	-0.0018282	9.5521e-05	0.14321	liquid
255.13	3500.0	66.473	0.015044	4.7317	5.7292	22.073	40.330	76.298	2828.3	-0.0018251	9.5458e-05	0.14314	liquid
255.20	3500.0	66.460	0.015047	4.7366	5.7342	22.093	40.329	76.304	2827.2	-0.0018220	9.5395e-05	0.14308	liquid
255.27	3500.0	66.447	0.015050	4.7415	5.7393	22.113	40.328	76.311	2826.1	-0.0018189	9.5332e-05	0.14302	liquid
255.33	3500.0	66.435	0.015052	4.7464	5.7444	22.133	40.327	76.317	2825.0	-0.0018157	9.5269e-05	0.14295	liquid
255.40	3500.0	66.422	0.015055	4.7513	5.7495	22.153	40.326	76.324	2823.9	-0.0018126	9.5206e-05	0.14289	liquid
255.47	3500.0	66.409	0.015058	4.7562	5.7546	22.173	40.325	76.330	2822.8	-0.0018095	9.5144e-05	0.14283	liquid
255.53	3500.0	66.397	0.015061	4.7611	5.7597	22.193	40.324	76.337	2821.7	-0.0018063	9.5081e-05	0.14276	liquid
255.60	3500.0	66.384	0.015064	4.7660	5.7648	22.213	40.323	76.343	2820.7	-0.0018032	9.5018e-05	0.14270	liquid
255.67	3500.0	66.371	0.015067	4.7709	5.7699	22.232	40.321	76.350	2819.6	-0.0018000	9.4956e-05	0.14264	liquid
255.73	3500.0	66.359	0.015070	4.7758	5.7750	22.252	40.320	76.356	2818.5	-0.0017969	9.4893e-05	0.14258	liquid
255.80	3500.0	66.346	0.015073	4.7807	5.7800	22.272	40.319	76.363	2817.4	-0.0017937	9.4831e-05	0.14251	liquid
255.87	3500.0	66.333	0.015075	4.7856	5.7851	22.292	40.318	76.370	2816.3	-0.0017906	9.4768e-05	0.14245	liquid
255.93	3500.0	66.321	0.015078	4.7905	5.7902	22.312	40.317	76.376	2815.2	-0.0017874	9.4706e-05	0.14239	liquid
256.00	3500.0	66.308	0.015081	4.7954	5.7953	22.332	40.316	76.383	2814.1	-0.0017842	9.4644e-05	0.14232	liquid
256.07	3500.0	66.295	0.015084	4.8003	5.8004	22.352	40.315	76.389	2813.0	-0.0017811	9.4582e-05	0.14226	liquid
256.13	3500.0	66.283	0.015087	4.8052	5.8055	22.372	40.314	76.396	2811.9	-0.0017779	9.4519e-05	0.14220	liquid
256.20	3500.0	66.270	0.015090	4.8101	5.8106	22.392	40.313	76.402	2810.9	-0.0017747	9.4457e-05	0.14214	liquid
256.27	3500.0	66.257	0.015093	4.8150	5.8157	22.412	40.312	76.409	2809.8	-0.0017715	9.4395e-05	0.14207	liquid
256.33	3500.0	66.244	0.015096	4.8199	5.8208	22.431	40.311	76.416	2808.7	-0.0017683	9.4333e-05	0.14201	liquid
256.40	3500.0	66.232	0.015099	4.8248	5.8259	22.451	40.310	76.422	2807.6	-0.0017652	9.4271e-05	0.14195	liquid
256.47	3500.0	66.219	0.015101	4.8297	5.8310	22.471	40.309	76.429	2806.5	-0.0017620	9.4210e-05	0.14188	liquid
256.53	3500.0	66.206	0.015104	4.8346	5.8361	22.491	40.308	76.435	2805.4	-0.0017588	9.4148e-05	0.14182	liquid
256.60	3500.0	66.194	0.015107	4.8395	5.8412	22.511	40.307	76.442	2804.3	-0.0017556	9.4086e-05	0.14176	liquid
256.67	3500.0	66.181	0.015110	4.8444	5.8463	22.531	40.306	76.449	2803.2	-0.0017524	9.4024e-05	0.14170	liquid
256.73	3500.0	66.168	0.015113	4.8493	5.8514	22.551	40.305	76.455	2802.2	-0.0017492	9.3963e-05	0.14163	liquid
256.80	3500.0	66.155	0.015116	4.8542	5.8565	22.570	40.304	76.462	2801.1	-0.0017459	9.3901e-05	0.14157	liquid
256.87	3500.0	66.143	0.015119	4.8591	5.8616	22.590	40.303	76.469	2800.0	-0.0017427	9.3840e-05	0.14151	liquid
256.93	3500.0	66.130	0.015122	4.8640	5.8666	22.610	40.302	76.475	2798.9	-0.0017395	9.3778e-05	0.14144	liquid
257.00	3500.0	66.117	0.015125	4.8689	5.8717	22.630	40.301	76.482	2797.8	-0.0017363	9.3717e-05	0.14138	liquid
257.07	3500.0	66.104	0.015128	4.8738	5.8768	22.650	40.300	76.489	2796.7	-0.0017331	9.3656e-05	0.14132	liquid
257.13	3500.0	66.092	0.015130	4.8787	5.8819	22.670	40.299	76.495	2795.6	-0.0017298	9.3594e-05	0.14126	liquid
257.20	3500.0	66.079	0.015133	4.8836	5.8870	22.689	40.298	76.502	2794.6	-0.0017266	9.3533e-05	0.14119	liquid
257.27	3500.0	66.066	0.015136	4.8885	5.8921	22.709	40.297	76.509	2793.5	-0.0017234	9.3472e-05	0.14113	liquid
257.33	3500.0	66.053	0.015139	4.8934	5.8972	22.729	40.296	76.515	2792.4	-0.0017201	9.3411e-05	0.14107	liquid
257.40	3500.0	66.041	0.015142	4.8983	5.9023	22.749	40.295	76.522	2791.3	-0.0017169	9.3350e-05	0.14101	liquid
257.47	3500.0	66.028	0.015145	4.9033	5.9075	22.769	40.294	76.529	2790.2	-0.0017136	9.3289e-05	0.14094	liquid
257.53	3500.0	66.015	0.015148	4.9082	5.9126	22.789	40.293	76.536	2789.1	-0.0017104	9.3228e-05	0.14088	liquid
257.60	3500.0	66.002	0.015151	4.9131	5.9177	22.808	40.292	76.542	2788.0	-0.0017071	9.3167e-05	0.14082	liquid
257.67	3500.0	65.990	0.015154	4.9180	5.9228	22.828	40.291	76.549	2787.0	-0.0017038	9.3106e-05	0.14075	liquid
257.73	3500.0	65.977	0.015157	4.9229	5.9279	22.848	40.290	76.556	2785.9	-0.0017006	9.3045e-05	0.14069	liquid
257.80	3500.0	65.964	0.015160	4.9278	5.9330	22.868	40.289	76.563	2784.8	-0.0016973	9.2985e-05	0.14063	liquid
257.87	3500.0	65.951	0.015163	4.9327	5.9381	22.888	40.288	76.569	2783.7	-0.0016940	9.2924e-05	0.14057	liquid
257.93	3500.0	65.939	0.015166	4.9376	5.9432	22.907	40.287	76.576	2782.6	-0.0016907	9.2863e-05	0.14050	liquid
258.00	3500.0	65.926	0.015169	4.9425	5.9483	22.927	40.286	76.583	2781.5	-0.0016875	9.2803e-05	0.14044	liquid
258.07	3500.0	65.913	0.015172	4.9474	5.9534	22.947	40.285	76.590	2780.4	-0.0016842	9.2742e-05	0.14038	liquid
258.13	3500.0	65.900	0.015174	4.9524	5.9585	22.967	40.284	76.597	2779.4	-0.0016809	9.2682e-05	0.14032	liquid
258.20	3500.0	65.887	0.015177	4.9573	5.9636	22.987	40.283	76.603	2778.3	-0.0016776	9.2621e-05	0.14025	liquid
258.27	3500.0	65.875	0.015180	4.9622	5.9687	23.006	40.282	76.610	2777.2	-0.0016743	9.2561e-05	0.14019	liquid
258.33	3500.0	65.862	0.015183	4.9671	5.9738	23.026	40.281	76.617	2776.1	-0.0016710	9.2501e-05	0.14013	liquid
258.40	3500.0	65.849	0.015186	4.9720	5.9789	23.046	40.280	76.624	2775.0	-0.0016677	9.2441e-05	0.14007	liquid
258.47	3500.0	65.836	0.015189	4.9769	5.9840	23.066	40.279	76.631	2773.9	-0.0016644	9.2380e-05	0.14000	liquid
258.53	3500.0	65.824	0.015192	4.9818	5.9891	23.085	40.278	76.638	2772.9	-0.0016611	9.2320e-05	0.13994	liquid
258.60	3500.0	65.811	0.015195	4.9867	5.9942	23.105	40.277	76.644	2771.8	-0.0016577	9.2260e-05	0.13988	liquid
258.67	3500.0	65.798	0.015198	4.9917	5.9994	23.125	40.276	76.651	2770.7	-0.0016544	9.2200e-05	0.13982	liquid
258.73	3500.0	65.785	0.015201	4.9966	6.0045	23.145	40.275	76.658	2769.6	-0.0016511	9.2140e-05	0.13976	liquid
258.80	3500.0	65.772	0.015204	5.0015	6.0096	23.164	40.274	76.665	2768.5	-0.0016478	9.2081e-05	0.13969	liquid
258.87	3500.0	65.759	0.015207	5.0064	6.0147	23.184	40.273	76.672	2767.4	-0.0016444	9.2021e-05	0.13963	liquid
258.93	3500.0	65.747	0.015210	5.0113	6.0198	23.204	40.272	76.679	2766.3	-0.0016411	9.1961e-05	0.13957	liquid
259.00	3500.0	65.734	0.015213	5.0162	6.0249	23.224	40.271	76.686	2765.3	-0.0016378	9.1901e-05	0.13951	liquid
259.07	3500.0	65.721	0.015216	5.0211	6.0300	23.243	40.270	76.693	2764.2	-0.0016344	9.1842e-05	0.13944	liquid
259.13	3500.0	65.708	0.015219	5.0261	6.0351	23.263	40.269	76.700	2763.1	-0.0016311	9.1782e-05	0.13938	liquid
259.20	3500.0	65.695	0.015222	5.0310	6.0403	23.283	40.268	76.707	2762.0	-0.0016277	9.1722e-05	0.13932	liquid
259.27	3500.0	65.683	0.015225	5.0359	6.0454	23.303	40.267	76.713	2760.9	-0.0016243	9.1663e-05	0.13926	liquid
259.33	3500.0	65.670	0.015228	5.0408	6.0505	23.322	40.266	76.720	2759.9	-0.0016210	9.1603e-05	0.13919	liquid
259.40	3500.0	65.657	0.015231	5.0457	6.0556	23.342	40.265	76.727	2758.8	-0.0016176	9.1544e-05	0.13913	liquid
259.47	3500.0	65.644	0.015234	5.0506	6.0607	23.362	40.264	76.734	2757.7	-0.0016142	9.1485e-05	0.13907	liquid
259.53	3500.0	65.631	0.015237	5.0556	6.0658	23.381	40.263	76.741	2756.6	-0.0016109	9.1425e-05	0.13901	liquid
259.60	3500.0	65.618	0.015240	5.0605	6.0709	23.401	40.262	76.748	2755.5	-0.0016075	9.1366e-05	0.13895	liquid
259.67	3500.0	65.605	0.015243	5.0654	6.0761	23.421	40.261	76.755	2754.4	-0.0016041	9.1307e-05	0.13888	liquid
259.73	3500.0	65.593	0.015246	5.0703	6.0812	23.441	40.260	76.762	2753.4	-0.0016007	9.1248e-05	0.13882	liquid
259.80	3500.0	65.580	0.015249	5.0752	6.0863	23.460	40.259	76.769	2752.3	-0.0015973	9.1189e-05	0.13876	liquid
259.87	3500.0	65.567	0.015252	5.0802	6.0914	23.480	40.258	76.776	2751.2	-0.0015939	9.1130e-05	0.13870	liquid
259.93	3500.0	65.554	0.015255	5.0851	6.0965	23.500	40.257	76.783	2750.1	-0.0015905	9.1071e-05	0.13863	liquid
260.00	3500.0	65.541	0.015258	5.0900	6.1017	23.519	40.257	76.790	2749.0	-0.0015871	9.1012e-05	0.13857	liquid
260.07	3500.0	65.528	0.015261	5.0949	6.1068	23.539	40.256	76.797	2748.0	-0.0015837	9.0953e-05	0.13851	liquid
260.13	3500.0	65.515	0.015264	5.0998	6.1119	23.559	40.255	76.804	2746.9	-0.0015803	9.0894e-05	0.13845	liquid
260.20	3500.0	65.503	0.015267	5.1048	6.1170	23.578	40.254	76.811	2745.8	-0.0015769	9.0835e-05	0.13839	liquid
260.27	3500.0	65.490	0.015270	5.1097	6.1221	23.598	40.253	76.819	2744.7	-0.0015735	9.0777e-05	0.13832	liquid
260.33	3500.0	65.477	0.015273	5.1146	6.1273	23.618	40.252	76.826	2743.6	-0.0015701	9.0718e-05	0.13826	liquid
260.40	3500.0	65.464	0.015276	5.1195	6.1324	23.637	40.251	76.833	2742.5	-0.0015666	9.0660e-05	0.13820	liquid
260.47	3500.0	65.451	0.015279	5.1245	6.1375	23.657	40.250	76.840	2741.5	-0.0015632	9.0601e-05	0.13814	liquid
260.53	3500.0	65.438	0.015282	5.1294	6.1426	23.677	40.249	76.847	2740.4	-0.0015598	9.0542e-05	0.13808	liquid
260.60	3500.0	65.425	0.015285	5.1343	6.1477	23.696	40.248	76.854	2739.3	-0.0015563	9.0484e-05	0.13801	liquid
260.67	3500.0	65.412	0.015288	5.1392	6.1529	23.716	40.247	76.861	2738.2	-0.0015529	9.0426e-05	0.13795	liquid
260.73	3500.0	65.399	0.015291	5.1441	6.1580	23.736	40.246	76.868	2737.1	-0.0015494	9.0367e-05	0.13789	liquid
260.80	3500.0	65.386	0.015294	5.1491	6.1631	23.755	40.245	76.875	2736.1	-0.0015460	9.0309e-05	0.13783	liquid
260.87	3500.0	65.374	0.015297	5.1540	6.1682	23.775	40.244	76.882	2735.0	-0.0015425	9.0251e-05	0.13777	liquid
260.93	3500.0	65.361	0.015300	5.1589	6.1734	23.795	40.243	76.890	2733.9	-0.0015391	9.0193e-05	0.13770	liquid
261.00	3500.0	65.348	0.015303	5.1638	6.1785	23.814	40.242	76.897	2732.8	-0.0015356	9.0134e-05	0.13764	liquid
261.07	3500.0	65.335	0.015306	5.1688	6.1836	23.834	40.241	76.904	2731.7	-0.0015321	9.0076e-05	0.13758	liquid
261.13	3500.0	65.322	0.015309	5.1737	6.1887	23.854	40.241	76.911	2730.7	-0.0015287	9.0018e-05	0.13752	liquid
261.20	3500.0	65.309	0.015312	5.1786	6.1939	23.873	40.240	76.918	2729.6	-0.0015252	8.9960e-05	0.13746	liquid
261.27	3500.0	65.296	0.015315	5.1836	6.1990	23.893	40.239	76.925	2728.5	-0.0015217	8.9903e-05	0.13739	liquid
261.33	3500.0	65.283	0.015318	5.1885	6.2041	23.912	40.238	76.932	2727.4	-0.0015182	8.9845e-05	0.13733	liquid
261.40	3500.0	65.270	0.015321	5.1934	6.2093	23.932	40.237	76.940	2726.4	-0.0015147	8.9787e-05	0.13727	liquid
261.47	3500.0	65.257	0.015324	5.1983	6.2144	23.952	40.236	76.947	2725.3	-0.0015112	8.9729e-05	0.13721	liquid
261.53	3500.0	65.244	0.015327	5.2033	6.2195	23.971	40.235	76.954	2724.2	-0.0015077	8.9671e-05	0.13715	liquid
261.60	3500.0	65.231	0.015330	5.2082	6.2247	23.991	40.234	76.961	2723.1	-0.0015042	8.9614e-05	0.13709	liquid
261.67	3500.0	65.218	0.015333	5.2131	6.2298	24.011	40.233	76.969	2722.0	-0.0015007	8.9556e-05	0.13702	liquid
261.73	3500.0	65.206	0.015336	5.2181	6.2349	24.030	40.232	76.976	2721.0	-0.0014972	8.9498e-05	0.13696	liquid
261.80	3500.0	65.193	0.015339	5.2230	6.2400	24.050	40.231	76.983	2719.9	-0.0014937	8.9441e-05	0.13690	liquid
261.87	3500.0	65.180	0.015342	5.2279	6.2452	24.069	40.230	76.990	2718.8	-0.0014902	8.9384e-05	0.13684	liquid
261.93	3500.0	65.167	0.015345	5.2328	6.2503	24.089	40.230	76.997	2717.7	-0.0014867	8.9326e-05	0.13678	liquid
262.00	3500.0	65.154	0.015348	5.2378	6.2554	24.109	40.229	77.005	2716.6	-0.0014831	8.9269e-05	0.13672	liquid
262.07	3500.0	65.141	0.015351	5.2427	6.2606	24.128	40.228	77.012	2715.6	-0.0014796	8.9211e-05	0.13665	liquid
262.13	3500.0	65.128	0.015354	5.2476	6.2657	24.148	40.227	77.019	2714.5	-0.0014761	8.9154e-05	0.13659	liquid
262.20	3500.0	65.115	0.015357	5.2526	6.2708	24.167	40.226	77.027	2713.4	-0.0014725	8.9097e-05	0.13653	liquid
262.27	3500.0	65.102	0.015361	5.2575	6.2760	24.187	40.225	77.034	2712.3	-0.0014690	8.9040e-05	0.13647	liquid
262.33	3500.0	65.089	0.015364	5.2624	6.2811	24.207	40.224	77.041	2711.3	-0.0014654	8.8983e-05	0.13641	liquid
262.40	3500.0	65.076	0.015367	5.2674	6.2863	24.226	40.223	77.049	2710.2	-0.0014619	8.8926e-05	0.13635	liquid
262.47	3500.0	65.063	0.015370	5.2723	6.2914	24.246	40.222	77.056	2709.1	-0.0014583	8.8869e-05	0.13628	liquid
262.53	3500.0	65.050	0.015373	5.2772	6.2965	24.265	40.221	77.063	2708.0	-0.0014548	8.8812e-05	0.13622	liquid
262.60	3500.0	65.037	0.015376	5.2822	6.3017	24.285	40.221	77.070	2707.0	-0.0014512	8.8755e-05	0.13616	liquid
262.67	3500.0	65.024	0.015379	5.2871	6.3068	24.304	40.220	77.078	2705.9	-0.0014476	8.8698e-05	0.13610	liquid
262.73	3500.0	65.011	0.015382	5.2920	6.3119	24.324	40.219	77.085	2704.8	-0.0014440	8.8641e-05	0.13604	liquid
262.80	3500.0	64.998	0.015385	5.2970	6.3171	24.343	40.218	77.093	2703.7	-0.0014405	8.8584e-05	0.13598	liquid
262.87	3500.0	64.985	0.015388	5.3019	6.3222	24.363	40.217	77.100	2702.6	-0.0014369	8.8528e-05	0.13591	liquid
262.93	3500.0	64.972	0.015391	5.3068	6.3274	24.383	40.216	77.107	2701.6	-0.0014333	8.8471e-05	0.13585	liquid
263.00	3500.0	64.959	0.015394	5.3118	6.3325	24.402	40.215	77.115	2700.5	-0.0014297	8.8414e-05	0.13579	liquid
263.07	3500.0	64.946	0.015397	5.3167	6.3376	24.422	40.214	77.122	2699.4	-0.0014261	8.8358e-05	0.13573	liquid
263.13	3500.0	64.933	0.015401	5.3217	6.3428	24.441	40.213	77.129	2698.3	-0.0014225	8.8301e-05	0.13567	liquid
