Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
254.13	2200.0	65.122	0.015356	4.9271	5.5671	22.906	40.171	79.158	2645.4	-0.0011509	8.9739e-05	0.13634	liquid
254.20	2200.0	65.108	0.015359	4.9322	5.5723	22.927	40.170	79.169	2644.2	-0.0011465	8.9675e-05	0.13627	liquid
254.27	2200.0	65.094	0.015362	4.9374	5.5776	22.948	40.169	79.180	2643.0	-0.0011420	8.9612e-05	0.13620	liquid
254.33	2200.0	65.080	0.015366	4.9425	5.5829	22.968	40.168	79.191	2641.7	-0.0011376	8.9548e-05	0.13614	liquid
254.40	2200.0	65.065	0.015369	4.9476	5.5882	22.989	40.167	79.202	2640.5	-0.0011332	8.9485e-05	0.13607	liquid
254.47	2200.0	65.051	0.015372	4.9528	5.5935	23.010	40.166	79.213	2639.3	-0.0011287	8.9422e-05	0.13600	liquid
254.53	2200.0	65.037	0.015376	4.9579	5.5987	23.031	40.165	79.224	2638.1	-0.0011243	8.9358e-05	0.13593	liquid
254.60	2200.0	65.023	0.015379	4.9631	5.6040	23.051	40.164	79.235	2636.9	-0.0011198	8.9295e-05	0.13587	liquid
254.67	2200.0	65.009	0.015383	4.9682	5.6093	23.072	40.163	79.246	2635.7	-0.0011153	8.9232e-05	0.13580	liquid
254.73	2200.0	64.995	0.015386	4.9734	5.6146	23.093	40.162	79.257	2634.5	-0.0011108	8.9169e-05	0.13573	liquid
254.80	2200.0	64.981	0.015389	4.9785	5.6199	23.114	40.161	79.269	2633.3	-0.0011064	8.9106e-05	0.13566	liquid
254.87	2200.0	64.966	0.015393	4.9836	5.6252	23.134	40.160	79.280	2632.1	-0.0011019	8.9043e-05	0.13560	liquid
254.93	2200.0	64.952	0.015396	4.9888	5.6305	23.155	40.159	79.291	2630.8	-0.0010974	8.8980e-05	0.13553	liquid
255.00	2200.0	64.938	0.015399	4.9939	5.6357	23.176	40.158	79.302	2629.6	-0.0010929	8.8917e-05	0.13546	liquid
255.07	2200.0	64.924	0.015403	4.9991	5.6410	23.197	40.157	79.313	2628.4	-0.0010884	8.8854e-05	0.13539	liquid
255.13	2200.0	64.910	0.015406	5.0042	5.6463	23.217	40.156	79.325	2627.2	-0.0010839	8.8792e-05	0.13533	liquid
255.20	2200.0	64.896	0.015409	5.0094	5.6516	23.238	40.155	79.336	2626.0	-0.0010793	8.8729e-05	0.13526	liquid
255.27	2200.0	64.881	0.015413	5.0145	5.6569	23.259	40.154	79.347	2624.8	-0.0010748	8.8666e-05	0.13519	liquid
255.33	2200.0	64.867	0.015416	5.0197	5.6622	23.279	40.153	79.359	2623.6	-0.0010703	8.8604e-05	0.13513	liquid
255.40	2200.0	64.853	0.015419	5.0248	5.6675	23.300	40.152	79.370	2622.4	-0.0010657	8.8541e-05	0.13506	liquid
255.47	2200.0	64.839	0.015423	5.0300	5.6728	23.321	40.151	79.381	2621.1	-0.0010612	8.8479e-05	0.13499	liquid
255.53	2200.0	64.825	0.015426	5.0351	5.6781	23.342	40.150	79.393	2619.9	-0.0010566	8.8416e-05	0.13492	liquid
255.60	2200.0	64.810	0.015430	5.0403	5.6833	23.362	40.149	79.404	2618.7	-0.0010521	8.8354e-05	0.13486	liquid
255.67	2200.0	64.796	0.015433	5.0454	5.6886	23.383	40.148	79.415	2617.5	-0.0010475	8.8292e-05	0.13479	liquid
255.73	2200.0	64.782	0.015436	5.0506	5.6939	23.404	40.148	79.427	2616.3	-0.0010429	8.8229e-05	0.13472	liquid
255.80	2200.0	64.768	0.015440	5.0557	5.6992	23.424	40.147	79.438	2615.1	-0.0010383	8.8167e-05	0.13465	liquid
255.87	2200.0	64.753	0.015443	5.0609	5.7045	23.445	40.146	79.450	2613.9	-0.0010337	8.8105e-05	0.13459	liquid
255.93	2200.0	64.739	0.015447	5.0661	5.7098	23.466	40.145	79.461	2612.7	-0.0010291	8.8043e-05	0.13452	liquid
256.00	2200.0	64.725	0.015450	5.0712	5.7151	23.487	40.144	79.473	2611.5	-0.0010245	8.7981e-05	0.13445	liquid
256.07	2200.0	64.711	0.015453	5.0764	5.7204	23.507	40.143	79.484	2610.2	-0.0010199	8.7919e-05	0.13439	liquid
256.13	2200.0	64.696	0.015457	5.0815	5.7257	23.528	40.142	79.496	2609.0	-0.0010153	8.7857e-05	0.13432	liquid
256.20	2200.0	64.682	0.015460	5.0867	5.7310	23.549	40.141	79.507	2607.8	-0.0010107	8.7795e-05	0.13425	liquid
256.27	2200.0	64.668	0.015464	5.0918	5.7363	23.569	40.140	79.519	2606.6	-0.0010061	8.7733e-05	0.13418	liquid
256.33	2200.0	64.654	0.015467	5.0970	5.7416	23.590	40.139	79.530	2605.4	-0.0010014	8.7671e-05	0.13412	liquid
256.40	2200.0	64.639	0.015470	5.1022	5.7469	23.611	40.138	79.542	2604.2	-0.00099677	8.7610e-05	0.13405	liquid
256.47	2200.0	64.625	0.015474	5.1073	5.7522	23.631	40.137	79.553	2603.0	-0.00099211	8.7548e-05	0.13398	liquid
256.53	2200.0	64.611	0.015477	5.1125	5.7575	23.652	40.136	79.565	2601.8	-0.00098745	8.7486e-05	0.13392	liquid
256.60	2200.0	64.596	0.015481	5.1176	5.7628	23.673	40.135	79.577	2600.5	-0.00098279	8.7425e-05	0.13385	liquid
256.67	2200.0	64.582	0.015484	5.1228	5.7681	23.693	40.134	79.588	2599.3	-0.00097811	8.7363e-05	0.13378	liquid
256.73	2200.0	64.568	0.015488	5.1280	5.7735	23.714	40.134	79.600	2598.1	-0.00097343	8.7302e-05	0.13371	liquid
256.80	2200.0	64.554	0.015491	5.1331	5.7788	23.735	40.133	79.612	2596.9	-0.00096874	8.7240e-05	0.13365	liquid
256.87	2200.0	64.539	0.015494	5.1383	5.7841	23.755	40.132	79.623	2595.7	-0.00096404	8.7179e-05	0.13358	liquid
256.93	2200.0	64.525	0.015498	5.1435	5.7894	23.776	40.131	79.635	2594.5	-0.00095934	8.7118e-05	0.13351	liquid
257.00	2200.0	64.511	0.015501	5.1486	5.7947	23.797	40.130	79.647	2593.3	-0.00095463	8.7056e-05	0.13345	liquid
257.07	2200.0	64.496	0.015505	5.1538	5.8000	23.817	40.129	79.658	2592.1	-0.00094991	8.6995e-05	0.13338	liquid
257.13	2200.0	64.482	0.015508	5.1590	5.8053	23.838	40.128	79.670	2590.9	-0.00094519	8.6934e-05	0.13331	liquid
257.20	2200.0	64.468	0.015512	5.1641	5.8106	23.859	40.127	79.682	2589.6	-0.00094045	8.6873e-05	0.13324	liquid
257.27	2200.0	64.453	0.015515	5.1693	5.8159	23.879	40.126	79.694	2588.4	-0.00093571	8.6812e-05	0.13318	liquid
257.33	2200.0	64.439	0.015519	5.1745	5.8212	23.900	40.125	79.706	2587.2	-0.00093097	8.6751e-05	0.13311	liquid
257.40	2200.0	64.425	0.015522	5.1796	5.8266	23.921	40.124	79.718	2586.0	-0.00092621	8.6690e-05	0.13304	liquid
257.47	2200.0	64.410	0.015525	5.1848	5.8319	23.941	40.124	79.729	2584.8	-0.00092145	8.6629e-05	0.13298	liquid
257.53	2200.0	64.396	0.015529	5.1900	5.8372	23.962	40.123	79.741	2583.6	-0.00091668	8.6568e-05	0.13291	liquid
257.60	2200.0	64.381	0.015532	5.1952	5.8425	23.983	40.122	79.753	2582.4	-0.00091191	8.6507e-05	0.13284	liquid
257.67	2200.0	64.367	0.015536	5.2003	5.8478	24.003	40.121	79.765	2581.2	-0.00090713	8.6447e-05	0.13278	liquid
257.73	2200.0	64.353	0.015539	5.2055	5.8531	24.024	40.120	79.777	2579.9	-0.00090233	8.6386e-05	0.13271	liquid
257.80	2200.0	64.338	0.015543	5.2107	5.8585	24.045	40.119	79.789	2578.7	-0.00089754	8.6325e-05	0.13264	liquid
257.87	2200.0	64.324	0.015546	5.2158	5.8638	24.065	40.118	79.801	2577.5	-0.00089273	8.6265e-05	0.13257	liquid
257.93	2200.0	64.310	0.015550	5.2210	5.8691	24.086	40.117	79.813	2576.3	-0.00088792	8.6204e-05	0.13251	liquid
258.00	2200.0	64.295	0.015553	5.2262	5.8744	24.106	40.116	79.825	2575.1	-0.00088310	8.6144e-05	0.13244	liquid
258.07	2200.0	64.281	0.015557	5.2314	5.8797	24.127	40.116	79.837	2573.9	-0.00087827	8.6083e-05	0.13237	liquid
258.13	2200.0	64.266	0.015560	5.2366	5.8851	24.148	40.115	79.849	2572.7	-0.00087344	8.6023e-05	0.13231	liquid
258.20	2200.0	64.252	0.015564	5.2417	5.8904	24.168	40.114	79.861	2571.5	-0.00086860	8.5963e-05	0.13224	liquid
258.27	2200.0	64.237	0.015567	5.2469	5.8957	24.189	40.113	79.873	2570.2	-0.00086375	8.5902e-05	0.13217	liquid
258.33	2200.0	64.223	0.015571	5.2521	5.9010	24.210	40.112	79.885	2569.0	-0.00085889	8.5842e-05	0.13211	liquid
258.40	2200.0	64.209	0.015574	5.2573	5.9064	24.230	40.111	79.897	2567.8	-0.00085402	8.5782e-05	0.13204	liquid
258.47	2200.0	64.194	0.015578	5.2625	5.9117	24.251	40.110	79.909	2566.6	-0.00084915	8.5722e-05	0.13197	liquid
258.53	2200.0	64.180	0.015581	5.2676	5.9170	24.271	40.109	79.922	2565.4	-0.00084427	8.5662e-05	0.13191	liquid
258.60	2200.0	64.165	0.015585	5.2728	5.9223	24.292	40.109	79.934	2564.2	-0.00083939	8.5602e-05	0.13184	liquid
258.67	2200.0	64.151	0.015588	5.2780	5.9277	24.313	40.108	79.946	2563.0	-0.00083449	8.5542e-05	0.13177	liquid
258.73	2200.0	64.136	0.015592	5.2832	5.9330	24.333	40.107	79.958	2561.8	-0.00082959	8.5482e-05	0.13171	liquid
258.80	2200.0	64.122	0.015595	5.2884	5.9383	24.354	40.106	79.970	2560.6	-0.00082468	8.5422e-05	0.13164	liquid
258.87	2200.0	64.107	0.015599	5.2936	5.9437	24.374	40.105	79.983	2559.3	-0.00081976	8.5362e-05	0.13157	liquid
258.93	2200.0	64.093	0.015602	5.2987	5.9490	24.395	40.104	79.995	2558.1	-0.00081484	8.5302e-05	0.13151	liquid
259.00	2200.0	64.078	0.015606	5.3039	5.9543	24.416	40.103	80.007	2556.9	-0.00080991	8.5242e-05	0.13144	liquid
259.07	2200.0	64.064	0.015609	5.3091	5.9597	24.436	40.103	80.020	2555.7	-0.00080497	8.5183e-05	0.13137	liquid
259.13	2200.0	64.049	0.015613	5.3143	5.9650	24.457	40.102	80.032	2554.5	-0.00080002	8.5123e-05	0.13131	liquid
259.20	2200.0	64.035	0.015616	5.3195	5.9703	24.477	40.101	80.044	2553.3	-0.00079506	8.5064e-05	0.13124	liquid
259.27	2200.0	64.020	0.015620	5.3247	5.9757	24.498	40.100	80.057	2552.1	-0.00079010	8.5004e-05	0.13117	liquid
259.33	2200.0	64.006	0.015624	5.3299	5.9810	24.518	40.099	80.069	2550.9	-0.00078513	8.4944e-05	0.13111	liquid
259.40	2200.0	63.991	0.015627	5.3351	5.9864	24.539	40.098	80.081	2549.6	-0.00078015	8.4885e-05	0.13104	liquid
259.47	2200.0	63.977	0.015631	5.3402	5.9917	24.560	40.097	80.094	2548.4	-0.00077516	8.4826e-05	0.13097	liquid
259.53	2200.0	63.962	0.015634	5.3454	5.9970	24.580	40.097	80.106	2547.2	-0.00077017	8.4766e-05	0.13091	liquid
259.60	2200.0	63.948	0.015638	5.3506	6.0024	24.601	40.096	80.119	2546.0	-0.00076517	8.4707e-05	0.13084	liquid
259.67	2200.0	63.933	0.015641	5.3558	6.0077	24.621	40.095	80.131	2544.8	-0.00076016	8.4648e-05	0.13077	liquid
259.73	2200.0	63.919	0.015645	5.3610	6.0131	24.642	40.094	80.144	2543.6	-0.00075514	8.4589e-05	0.13071	liquid
259.80	2200.0	63.904	0.015648	5.3662	6.0184	24.663	40.093	80.156	2542.4	-0.00075012	8.4529e-05	0.13064	liquid
259.87	2200.0	63.890	0.015652	5.3714	6.0237	24.683	40.092	80.169	2541.2	-0.00074509	8.4470e-05	0.13057	liquid
259.93	2200.0	63.875	0.015656	5.3766	6.0291	24.704	40.092	80.181	2539.9	-0.00074005	8.4411e-05	0.13051	liquid
260.00	2200.0	63.861	0.015659	5.3818	6.0344	24.724	40.091	80.194	2538.7	-0.00073500	8.4352e-05	0.13044	liquid
260.07	2200.0	63.846	0.015663	5.3870	6.0398	24.745	40.090	80.206	2537.5	-0.00072994	8.4293e-05	0.13037	liquid
260.13	2200.0	63.831	0.015666	5.3922	6.0451	24.765	40.089	80.219	2536.3	-0.00072488	8.4234e-05	0.13031	liquid
260.20	2200.0	63.817	0.015670	5.3974	6.0505	24.786	40.088	80.232	2535.1	-0.00071981	8.4175e-05	0.13024	liquid
260.27	2200.0	63.802	0.015673	5.4026	6.0558	24.806	40.087	80.244	2533.9	-0.00071473	8.4117e-05	0.13017	liquid
260.33	2200.0	63.788	0.015677	5.4078	6.0612	24.827	40.087	80.257	2532.7	-0.00070964	8.4058e-05	0.13011	liquid
260.40	2200.0	63.773	0.015681	5.4130	6.0665	24.848	40.086	80.270	2531.5	-0.00070454	8.3999e-05	0.13004	liquid
260.47	2200.0	63.758	0.015684	5.4182	6.0719	24.868	40.085	80.282	2530.2	-0.00069944	8.3940e-05	0.12997	liquid
260.53	2200.0	63.744	0.015688	5.4234	6.0772	24.889	40.084	80.295	2529.0	-0.00069433	8.3882e-05	0.12991	liquid
260.60	2200.0	63.729	0.015691	5.4286	6.0826	24.909	40.083	80.308	2527.8	-0.00068921	8.3823e-05	0.12984	liquid
260.67	2200.0	63.715	0.015695	5.4338	6.0879	24.930	40.083	80.320	2526.6	-0.00068408	8.3765e-05	0.12977	liquid
260.73	2200.0	63.700	0.015699	5.4390	6.0933	24.950	40.082	80.333	2525.4	-0.00067895	8.3706e-05	0.12971	liquid
260.80	2200.0	63.685	0.015702	5.4442	6.0987	24.971	40.081	80.346	2524.2	-0.00067380	8.3648e-05	0.12964	liquid
260.87	2200.0	63.671	0.015706	5.4494	6.1040	24.991	40.080	80.359	2523.0	-0.00066865	8.3589e-05	0.12957	liquid
260.93	2200.0	63.656	0.015709	5.4546	6.1094	25.012	40.079	80.372	2521.8	-0.00066349	8.3531e-05	0.12951	liquid
261.00	2200.0	63.641	0.015713	5.4598	6.1147	25.032	40.079	80.385	2520.5	-0.00065832	8.3473e-05	0.12944	liquid
261.07	2200.0	63.627	0.015717	5.4651	6.1201	25.053	40.078	80.397	2519.3	-0.00065315	8.3415e-05	0.12937	liquid
261.13	2200.0	63.612	0.015720	5.4703	6.1254	25.073	40.077	80.410	2518.1	-0.00064796	8.3356e-05	0.12931	liquid
261.20	2200.0	63.597	0.015724	5.4755	6.1308	25.094	40.076	80.423	2516.9	-0.00064277	8.3298e-05	0.12924	liquid
261.27	2200.0	63.583	0.015728	5.4807	6.1362	25.115	40.075	80.436	2515.7	-0.00063757	8.3240e-05	0.12918	liquid
261.33	2200.0	63.568	0.015731	5.4859	6.1415	25.135	40.075	80.449	2514.5	-0.00063236	8.3182e-05	0.12911	liquid
261.40	2200.0	63.553	0.015735	5.4911	6.1469	25.156	40.074	80.462	2513.3	-0.00062715	8.3124e-05	0.12904	liquid
261.47	2200.0	63.539	0.015738	5.4963	6.1523	25.176	40.073	80.475	2512.1	-0.00062192	8.3066e-05	0.12898	liquid
261.53	2200.0	63.524	0.015742	5.5015	6.1576	25.197	40.072	80.488	2510.8	-0.00061669	8.3008e-05	0.12891	liquid
261.60	2200.0	63.509	0.015746	5.5068	6.1630	25.217	40.071	80.501	2509.6	-0.00061145	8.2950e-05	0.12884	liquid
261.67	2200.0	63.495	0.015749	5.5120	6.1684	25.238	40.071	80.514	2508.4	-0.00060620	8.2892e-05	0.12878	liquid
261.73	2200.0	63.480	0.015753	5.5172	6.1737	25.258	40.070	80.527	2507.2	-0.00060094	8.2834e-05	0.12871	liquid
261.80	2200.0	63.465	0.015757	5.5224	6.1791	25.279	40.069	80.540	2506.0	-0.00059568	8.2777e-05	0.12865	liquid
261.87	2200.0	63.450	0.015760	5.5276	6.1845	25.299	40.068	80.554	2504.8	-0.00059040	8.2719e-05	0.12858	liquid
261.93	2200.0	63.436	0.015764	5.5328	6.1898	25.320	40.067	80.567	2503.6	-0.00058512	8.2661e-05	0.12851	liquid
262.00	2200.0	63.421	0.015768	5.5381	6.1952	25.340	40.067	80.580	2502.3	-0.00057983	8.2604e-05	0.12845	liquid
262.07	2200.0	63.406	0.015771	5.5433	6.2006	25.361	40.066	80.593	2501.1	-0.00057453	8.2546e-05	0.12838	liquid
262.13	2200.0	63.392	0.015775	5.5485	6.2060	25.381	40.065	80.606	2499.9	-0.00056922	8.2489e-05	0.12831	liquid
262.20	2200.0	63.377	0.015779	5.5537	6.2113	25.402	40.064	80.619	2498.7	-0.00056391	8.2431e-05	0.12825	liquid
262.27	2200.0	63.362	0.015782	5.5589	6.2167	25.422	40.064	80.633	2497.5	-0.00055858	8.2374e-05	0.12818	liquid
262.33	2200.0	63.347	0.015786	5.5642	6.2221	25.443	40.063	80.646	2496.3	-0.00055325	8.2316e-05	0.12812	liquid
262.40	2200.0	63.333	0.015790	5.5694	6.2275	25.463	40.062	80.659	2495.1	-0.00054791	8.2259e-05	0.12805	liquid
262.47	2200.0	63.318	0.015793	5.5746	6.2328	25.484	40.061	80.673	2493.9	-0.00054256	8.2202e-05	0.12798	liquid
262.53	2200.0	63.303	0.015797	5.5798	6.2382	25.504	40.061	80.686	2492.6	-0.00053720	8.2144e-05	0.12792	liquid
262.60	2200.0	63.288	0.015801	5.5851	6.2436	25.525	40.060	80.699	2491.4	-0.00053184	8.2087e-05	0.12785	liquid
262.67	2200.0	63.273	0.015804	5.5903	6.2490	25.545	40.059	80.713	2490.2	-0.00052646	8.2030e-05	0.12778	liquid
262.73	2200.0	63.259	0.015808	5.5955	6.2544	25.566	40.058	80.726	2489.0	-0.00052108	8.1973e-05	0.12772	liquid
262.80	2200.0	63.244	0.015812	5.6007	6.2597	25.586	40.057	80.739	2487.8	-0.00051569	8.1916e-05	0.12765	liquid
262.87	2200.0	63.229	0.015816	5.6060	6.2651	25.607	40.057	80.753	2486.6	-0.00051029	8.1859e-05	0.12759	liquid
262.93	2200.0	63.214	0.015819	5.6112	6.2705	25.627	40.056	80.766	2485.4	-0.00050488	8.1802e-05	0.12752	liquid
263.00	2200.0	63.199	0.015823	5.6164	6.2759	25.648	40.055	80.780	2484.1	-0.00049946	8.1745e-05	0.12745	liquid
263.07	2200.0	63.185	0.015827	5.6217	6.2813	25.668	40.054	80.793	2482.9	-0.00049403	8.1688e-05	0.12739	liquid
