Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
252.00	2800.0	66.294	0.015084	4.6366	5.4367	21.708	40.281	77.374	2778.3	-0.0016338	9.4955e-05	0.14214	liquid
252.07	2800.0	66.281	0.015087	4.6416	5.4419	21.728	40.280	77.382	2777.1	-0.0016303	9.4889e-05	0.14207	liquid
252.13	2800.0	66.268	0.015090	4.6466	5.4470	21.749	40.279	77.390	2776.0	-0.0016267	9.4824e-05	0.14201	liquid
252.20	2800.0	66.254	0.015093	4.6516	5.4522	21.769	40.278	77.398	2774.8	-0.0016232	9.4759e-05	0.14194	liquid
252.27	2800.0	66.241	0.015096	4.6566	5.4574	21.789	40.277	77.406	2773.7	-0.0016196	9.4693e-05	0.14188	liquid
252.33	2800.0	66.228	0.015099	4.6616	5.4625	21.810	40.276	77.414	2772.5	-0.0016160	9.4628e-05	0.14181	liquid
252.40	2800.0	66.215	0.015102	4.6666	5.4677	21.830	40.275	77.423	2771.4	-0.0016125	9.4563e-05	0.14175	liquid
252.47	2800.0	66.201	0.015105	4.6716	5.4728	21.851	40.274	77.431	2770.2	-0.0016089	9.4498e-05	0.14168	liquid
252.53	2800.0	66.188	0.015108	4.6766	5.4780	21.871	40.273	77.439	2769.1	-0.0016053	9.4433e-05	0.14161	liquid
252.60	2800.0	66.175	0.015111	4.6816	5.4832	21.892	40.271	77.447	2767.9	-0.0016017	9.4367e-05	0.14155	liquid
252.67	2800.0	66.162	0.015115	4.6866	5.4883	21.912	40.270	77.455	2766.8	-0.0015982	9.4303e-05	0.14148	liquid
252.73	2800.0	66.148	0.015118	4.6916	5.4935	21.933	40.269	77.464	2765.6	-0.0015946	9.4238e-05	0.14142	liquid
252.80	2800.0	66.135	0.015121	4.6966	5.4987	21.953	40.268	77.472	2764.5	-0.0015910	9.4173e-05	0.14135	liquid
252.87	2800.0	66.122	0.015124	4.7016	5.5038	21.973	40.267	77.480	2763.3	-0.0015874	9.4108e-05	0.14129	liquid
252.93	2800.0	66.108	0.015127	4.7066	5.5090	21.994	40.266	77.488	2762.2	-0.0015838	9.4043e-05	0.14122	liquid
253.00	2800.0	66.095	0.015130	4.7116	5.5142	22.014	40.265	77.497	2761.0	-0.0015801	9.3979e-05	0.14116	liquid
253.07	2800.0	66.082	0.015133	4.7166	5.5193	22.035	40.264	77.505	2759.9	-0.0015765	9.3914e-05	0.14109	liquid
253.13	2800.0	66.069	0.015136	4.7216	5.5245	22.055	40.263	77.513	2758.7	-0.0015729	9.3850e-05	0.14102	liquid
253.20	2800.0	66.055	0.015139	4.7266	5.5297	22.076	40.262	77.521	2757.6	-0.0015693	9.3785e-05	0.14096	liquid
253.27	2800.0	66.042	0.015142	4.7316	5.5348	22.096	40.261	77.530	2756.4	-0.0015657	9.3721e-05	0.14089	liquid
253.33	2800.0	66.029	0.015145	4.7367	5.5400	22.116	40.260	77.538	2755.3	-0.0015620	9.3656e-05	0.14083	liquid
253.40	2800.0	66.015	0.015148	4.7417	5.5452	22.137	40.259	77.546	2754.1	-0.0015584	9.3592e-05	0.14076	liquid
253.47	2800.0	66.002	0.015151	4.7467	5.5503	22.157	40.258	77.555	2752.9	-0.0015547	9.3528e-05	0.14070	liquid
253.53	2800.0	65.989	0.015154	4.7517	5.5555	22.178	40.256	77.563	2751.8	-0.0015511	9.3464e-05	0.14063	liquid
253.60	2800.0	65.975	0.015157	4.7567	5.5607	22.198	40.255	77.571	2750.6	-0.0015474	9.3400e-05	0.14057	liquid
253.67	2800.0	65.962	0.015160	4.7617	5.5659	22.218	40.254	77.580	2749.5	-0.0015438	9.3335e-05	0.14050	liquid
253.73	2800.0	65.949	0.015163	4.7667	5.5710	22.239	40.253	77.588	2748.3	-0.0015401	9.3271e-05	0.14043	liquid
253.80	2800.0	65.936	0.015166	4.7717	5.5762	22.259	40.252	77.597	2747.2	-0.0015365	9.3208e-05	0.14037	liquid
253.87	2800.0	65.922	0.015169	4.7767	5.5814	22.279	40.251	77.605	2746.0	-0.0015328	9.3144e-05	0.14030	liquid
253.93	2800.0	65.909	0.015172	4.7817	5.5865	22.300	40.250	77.613	2744.9	-0.0015291	9.3080e-05	0.14024	liquid
254.00	2800.0	65.896	0.015176	4.7867	5.5917	22.320	40.249	77.622	2743.7	-0.0015254	9.3016e-05	0.14017	liquid
254.07	2800.0	65.882	0.015179	4.7918	5.5969	22.341	40.248	77.630	2742.6	-0.0015217	9.2952e-05	0.14011	liquid
254.13	2800.0	65.869	0.015182	4.7968	5.6021	22.361	40.247	77.639	2741.4	-0.0015180	9.2889e-05	0.14004	liquid
254.20	2800.0	65.856	0.015185	4.8018	5.6072	22.381	40.246	77.647	2740.3	-0.0015143	9.2825e-05	0.13998	liquid
254.27	2800.0	65.842	0.015188	4.8068	5.6124	22.402	40.245	77.656	2739.1	-0.0015106	9.2762e-05	0.13991	liquid
254.33	2800.0	65.829	0.015191	4.8118	5.6176	22.422	40.244	77.664	2738.0	-0.0015069	9.2698e-05	0.13985	liquid
254.40	2800.0	65.815	0.015194	4.8168	5.6228	22.442	40.243	77.673	2736.9	-0.0015032	9.2635e-05	0.13978	liquid
254.47	2800.0	65.802	0.015197	4.8218	5.6280	22.463	40.242	77.681	2735.7	-0.0014995	9.2571e-05	0.13972	liquid
254.53	2800.0	65.789	0.015200	4.8269	5.6331	22.483	40.241	77.690	2734.6	-0.0014958	9.2508e-05	0.13965	liquid
254.60	2800.0	65.775	0.015203	4.8319	5.6383	22.503	40.240	77.698	2733.4	-0.0014921	9.2445e-05	0.13959	liquid
254.67	2800.0	65.762	0.015206	4.8369	5.6435	22.524	40.239	77.707	2732.3	-0.0014883	9.2382e-05	0.13952	liquid
254.73	2800.0	65.749	0.015209	4.8419	5.6487	22.544	40.238	77.715	2731.1	-0.0014846	9.2319e-05	0.13945	liquid
254.80	2800.0	65.735	0.015213	4.8469	5.6539	22.565	40.237	77.724	2730.0	-0.0014808	9.2256e-05	0.13939	liquid
254.87	2800.0	65.722	0.015216	4.8519	5.6590	22.585	40.236	77.733	2728.8	-0.0014771	9.2193e-05	0.13932	liquid
254.93	2800.0	65.708	0.015219	4.8570	5.6642	22.605	40.235	77.741	2727.7	-0.0014733	9.2130e-05	0.13926	liquid
255.00	2800.0	65.695	0.015222	4.8620	5.6694	22.625	40.234	77.750	2726.5	-0.0014696	9.2067e-05	0.13919	liquid
255.07	2800.0	65.682	0.015225	4.8670	5.6746	22.646	40.233	77.758	2725.4	-0.0014658	9.2004e-05	0.13913	liquid
255.13	2800.0	65.668	0.015228	4.8720	5.6798	22.666	40.232	77.767	2724.2	-0.0014620	9.1941e-05	0.13906	liquid
255.20	2800.0	65.655	0.015231	4.8770	5.6850	22.686	40.231	77.776	2723.1	-0.0014583	9.1879e-05	0.13900	liquid
255.27	2800.0	65.641	0.015234	4.8821	5.6901	22.707	40.229	77.784	2721.9	-0.0014545	9.1816e-05	0.13893	liquid
255.33	2800.0	65.628	0.015237	4.8871	5.6953	22.727	40.228	77.793	2720.8	-0.0014507	9.1753e-05	0.13887	liquid
255.40	2800.0	65.615	0.015241	4.8921	5.7005	22.747	40.227	77.802	2719.6	-0.0014469	9.1691e-05	0.13880	liquid
255.47	2800.0	65.601	0.015244	4.8971	5.7057	22.768	40.226	77.810	2718.5	-0.0014431	9.1628e-05	0.13874	liquid
255.53	2800.0	65.588	0.015247	4.9021	5.7109	22.788	40.225	77.819	2717.3	-0.0014393	9.1566e-05	0.13867	liquid
255.60	2800.0	65.574	0.015250	4.9072	5.7161	22.808	40.224	77.828	2716.2	-0.0014355	9.1504e-05	0.13861	liquid
255.67	2800.0	65.561	0.015253	4.9122	5.7213	22.829	40.223	77.836	2715.0	-0.0014317	9.1441e-05	0.13854	liquid
255.73	2800.0	65.547	0.015256	4.9172	5.7265	22.849	40.222	77.845	2713.9	-0.0014279	9.1379e-05	0.13848	liquid
255.80	2800.0	65.534	0.015259	4.9222	5.7316	22.869	40.221	77.854	2712.7	-0.0014241	9.1317e-05	0.13841	liquid
255.87	2800.0	65.521	0.015262	4.9273	5.7368	22.889	40.220	77.863	2711.6	-0.0014203	9.1255e-05	0.13835	liquid
255.93	2800.0	65.507	0.015266	4.9323	5.7420	22.910	40.219	77.871	2710.4	-0.0014164	9.1193e-05	0.13828	liquid
256.00	2800.0	65.494	0.015269	4.9373	5.7472	22.930	40.218	77.880	2709.3	-0.0014126	9.1131e-05	0.13822	liquid
256.07	2800.0	65.480	0.015272	4.9423	5.7524	22.950	40.217	77.889	2708.1	-0.0014088	9.1069e-05	0.13815	liquid
256.13	2800.0	65.467	0.015275	4.9474	5.7576	22.971	40.216	77.898	2707.0	-0.0014049	9.1007e-05	0.13809	liquid
256.20	2800.0	65.453	0.015278	4.9524	5.7628	22.991	40.215	77.907	2705.8	-0.0014011	9.0945e-05	0.13802	liquid
256.27	2800.0	65.440	0.015281	4.9574	5.7680	23.011	40.214	77.915	2704.7	-0.0013972	9.0883e-05	0.13796	liquid
256.33	2800.0	65.426	0.015284	4.9624	5.7732	23.031	40.213	77.924	2703.5	-0.0013934	9.0821e-05	0.13789	liquid
256.40	2800.0	65.413	0.015288	4.9675	5.7784	23.052	40.212	77.933	2702.4	-0.0013895	9.0760e-05	0.13783	liquid
256.47	2800.0	65.399	0.015291	4.9725	5.7836	23.072	40.211	77.942	2701.2	-0.0013856	9.0698e-05	0.13776	liquid
256.53	2800.0	65.386	0.015294	4.9775	5.7888	23.092	40.210	77.951	2700.1	-0.0013817	9.0636e-05	0.13770	liquid
256.60	2800.0	65.372	0.015297	4.9826	5.7940	23.112	40.210	77.960	2699.0	-0.0013779	9.0575e-05	0.13763	liquid
256.67	2800.0	65.359	0.015300	4.9876	5.7992	23.133	40.209	77.969	2697.8	-0.0013740	9.0513e-05	0.13757	liquid
256.73	2800.0	65.345	0.015303	4.9926	5.8044	23.153	40.208	77.977	2696.7	-0.0013701	9.0452e-05	0.13750	liquid
256.80	2800.0	65.332	0.015306	4.9977	5.8096	23.173	40.207	77.986	2695.5	-0.0013662	9.0391e-05	0.13744	liquid
256.87	2800.0	65.318	0.015310	5.0027	5.8148	23.193	40.206	77.995	2694.4	-0.0013623	9.0329e-05	0.13737	liquid
256.93	2800.0	65.305	0.015313	5.0077	5.8200	23.214	40.205	78.004	2693.2	-0.0013584	9.0268e-05	0.13731	liquid
257.00	2800.0	65.291	0.015316	5.0127	5.8252	23.234	40.204	78.013	2692.1	-0.0013545	9.0207e-05	0.13724	liquid
257.07	2800.0	65.278	0.015319	5.0178	5.8304	23.254	40.203	78.022	2690.9	-0.0013506	9.0146e-05	0.13718	liquid
257.13	2800.0	65.264	0.015322	5.0228	5.8356	23.274	40.202	78.031	2689.8	-0.0013466	9.0085e-05	0.13711	liquid
257.20	2800.0	65.251	0.015325	5.0278	5.8408	23.295	40.201	78.040	2688.6	-0.0013427	9.0024e-05	0.13705	liquid
257.27	2800.0	65.237	0.015329	5.0329	5.8460	23.315	40.200	78.049	2687.5	-0.0013388	8.9963e-05	0.13698	liquid
257.33	2800.0	65.224	0.015332	5.0379	5.8512	23.335	40.199	78.058	2686.3	-0.0013348	8.9902e-05	0.13692	liquid
257.40	2800.0	65.210	0.015335	5.0430	5.8564	23.355	40.198	78.067	2685.2	-0.0013309	8.9841e-05	0.13685	liquid
257.47	2800.0	65.197	0.015338	5.0480	5.8616	23.376	40.197	78.076	2684.0	-0.0013269	8.9780e-05	0.13679	liquid
257.53	2800.0	65.183	0.015341	5.0530	5.8668	23.396	40.196	78.085	2682.9	-0.0013230	8.9719e-05	0.13672	liquid
257.60	2800.0	65.170	0.015345	5.0581	5.8720	23.416	40.195	78.094	2681.8	-0.0013190	8.9659e-05	0.13666	liquid
257.67	2800.0	65.156	0.015348	5.0631	5.8772	23.436	40.194	78.103	2680.6	-0.0013151	8.9598e-05	0.13659	liquid
257.73	2800.0	65.143	0.015351	5.0681	5.8824	23.456	40.193	78.112	2679.5	-0.0013111	8.9537e-05	0.13653	liquid
257.80	2800.0	65.129	0.015354	5.0732	5.8876	23.477	40.192	78.121	2678.3	-0.0013071	8.9477e-05	0.13647	liquid
257.87	2800.0	65.116	0.015357	5.0782	5.8928	23.497	40.191	78.131	2677.2	-0.0013031	8.9416e-05	0.13640	liquid
257.93	2800.0	65.102	0.015361	5.0833	5.8980	23.517	40.190	78.140	2676.0	-0.0012991	8.9356e-05	0.13634	liquid
258.00	2800.0	65.088	0.015364	5.0883	5.9032	23.537	40.189	78.149	2674.9	-0.0012951	8.9296e-05	0.13627	liquid
258.07	2800.0	65.075	0.015367	5.0933	5.9085	23.557	40.188	78.158	2673.7	-0.0012911	8.9235e-05	0.13621	liquid
258.13	2800.0	65.061	0.015370	5.0984	5.9137	23.578	40.187	78.167	2672.6	-0.0012871	8.9175e-05	0.13614	liquid
258.20	2800.0	65.048	0.015373	5.1034	5.9189	23.598	40.186	78.176	2671.4	-0.0012831	8.9115e-05	0.13608	liquid
258.27	2800.0	65.034	0.015377	5.1085	5.9241	23.618	40.185	78.185	2670.3	-0.0012791	8.9055e-05	0.13601	liquid
258.33	2800.0	65.020	0.015380	5.1135	5.9293	23.638	40.184	78.195	2669.1	-0.0012751	8.8995e-05	0.13595	liquid
258.40	2800.0	65.007	0.015383	5.1185	5.9345	23.658	40.184	78.204	2668.0	-0.0012711	8.8934e-05	0.13588	liquid
258.47	2800.0	64.993	0.015386	5.1236	5.9397	23.678	40.183	78.213	2666.9	-0.0012670	8.8874e-05	0.13582	liquid
258.53	2800.0	64.980	0.015389	5.1286	5.9449	23.699	40.182	78.222	2665.7	-0.0012630	8.8815e-05	0.13575	liquid
258.60	2800.0	64.966	0.015393	5.1337	5.9502	23.719	40.181	78.231	2664.6	-0.0012590	8.8755e-05	0.13569	liquid
258.67	2800.0	64.952	0.015396	5.1387	5.9554	23.739	40.180	78.241	2663.4	-0.0012549	8.8695e-05	0.13563	liquid
258.73	2800.0	64.939	0.015399	5.1438	5.9606	23.759	40.179	78.250	2662.3	-0.0012509	8.8635e-05	0.13556	liquid
258.80	2800.0	64.925	0.015402	5.1488	5.9658	23.779	40.178	78.259	2661.1	-0.0012468	8.8575e-05	0.13550	liquid
258.87	2800.0	64.912	0.015406	5.1539	5.9710	23.799	40.177	78.269	2660.0	-0.0012427	8.8516e-05	0.13543	liquid
258.93	2800.0	64.898	0.015409	5.1589	5.9762	23.820	40.176	78.278	2658.8	-0.0012387	8.8456e-05	0.13537	liquid
259.00	2800.0	64.884	0.015412	5.1639	5.9815	23.840	40.175	78.287	2657.7	-0.0012346	8.8396e-05	0.13530	liquid
259.07	2800.0	64.871	0.015415	5.1690	5.9867	23.860	40.174	78.296	2656.5	-0.0012305	8.8337e-05	0.13524	liquid
259.13	2800.0	64.857	0.015419	5.1740	5.9919	23.880	40.173	78.306	2655.4	-0.0012264	8.8277e-05	0.13517	liquid
259.20	2800.0	64.843	0.015422	5.1791	5.9971	23.900	40.172	78.315	2654.3	-0.0012223	8.8218e-05	0.13511	liquid
259.27	2800.0	64.830	0.015425	5.1841	6.0023	23.920	40.171	78.324	2653.1	-0.0012182	8.8158e-05	0.13504	liquid
259.33	2800.0	64.816	0.015428	5.1892	6.0076	23.940	40.171	78.334	2652.0	-0.0012141	8.8099e-05	0.13498	liquid
259.40	2800.0	64.803	0.015431	5.1942	6.0128	23.961	40.170	78.343	2650.8	-0.0012100	8.8040e-05	0.13492	liquid
259.47	2800.0	64.789	0.015435	5.1993	6.0180	23.981	40.169	78.353	2649.7	-0.0012059	8.7981e-05	0.13485	liquid
259.53	2800.0	64.775	0.015438	5.2043	6.0232	24.001	40.168	78.362	2648.5	-0.0012018	8.7921e-05	0.13479	liquid
259.60	2800.0	64.762	0.015441	5.2094	6.0285	24.021	40.167	78.371	2647.4	-0.0011977	8.7862e-05	0.13472	liquid
259.67	2800.0	64.748	0.015445	5.2144	6.0337	24.041	40.166	78.381	2646.2	-0.0011935	8.7803e-05	0.13466	liquid
259.73	2800.0	64.734	0.015448	5.2195	6.0389	24.061	40.165	78.390	2645.1	-0.0011894	8.7744e-05	0.13459	liquid
259.80	2800.0	64.721	0.015451	5.2246	6.0441	24.081	40.164	78.400	2644.0	-0.0011853	8.7685e-05	0.13453	liquid
259.87	2800.0	64.707	0.015454	5.2296	6.0494	24.101	40.163	78.409	2642.8	-0.0011811	8.7626e-05	0.13447	liquid
259.93	2800.0	64.693	0.015458	5.2347	6.0546	24.122	40.162	78.419	2641.7	-0.0011770	8.7567e-05	0.13440	liquid
260.00	2800.0	64.679	0.015461	5.2397	6.0598	24.142	40.161	78.428	2640.5	-0.0011728	8.7509e-05	0.13434	liquid
260.07	2800.0	64.666	0.015464	5.2448	6.0650	24.162	40.161	78.438	2639.4	-0.0011686	8.7450e-05	0.13427	liquid
260.13	2800.0	64.652	0.015467	5.2498	6.0703	24.182	40.160	78.447	2638.2	-0.0011645	8.7391e-05	0.13421	liquid
260.20	2800.0	64.638	0.015471	5.2549	6.0755	24.202	40.159	78.457	2637.1	-0.0011603	8.7333e-05	0.13414	liquid
260.27	2800.0	64.625	0.015474	5.2599	6.0807	24.222	40.158	78.466	2635.9	-0.0011561	8.7274e-05	0.13408	liquid
260.33	2800.0	64.611	0.015477	5.2650	6.0860	24.242	40.157	78.476	2634.8	-0.0011519	8.7215e-05	0.13402	liquid
260.40	2800.0	64.597	0.015481	5.2701	6.0912	24.262	40.156	78.485	2633.7	-0.0011477	8.7157e-05	0.13395	liquid
260.47	2800.0	64.584	0.015484	5.2751	6.0964	24.282	40.155	78.495	2632.5	-0.0011435	8.7098e-05	0.13389	liquid
260.53	2800.0	64.570	0.015487	5.2802	6.1017	24.302	40.154	78.505	2631.4	-0.0011393	8.7040e-05	0.13382	liquid
260.60	2800.0	64.556	0.015490	5.2852	6.1069	24.323	40.153	78.514	2630.2	-0.0011351	8.6982e-05	0.13376	liquid
260.67	2800.0	64.542	0.015494	5.2903	6.1121	24.343	40.153	78.524	2629.1	-0.0011309	8.6923e-05	0.13369	liquid
260.73	2800.0	64.529	0.015497	5.2954	6.1174	24.363	40.152	78.533	2627.9	-0.0011267	8.6865e-05	0.13363	liquid
260.80	2800.0	64.515	0.015500	5.3004	6.1226	24.383	40.151	78.543	2626.8	-0.0011224	8.6807e-05	0.13357	liquid
260.87	2800.0	64.501	0.015504	5.3055	6.1278	24.403	40.150	78.553	2625.7	-0.0011182	8.6749e-05	0.13350	liquid
260.93	2800.0	64.487	0.015507	5.3105	6.1331	24.423	40.149	78.562	2624.5	-0.0011140	8.6690e-05	0.13344	liquid
261.00	2800.0	64.474	0.015510	5.3156	6.1383	24.443	40.148	78.572	2623.4	-0.0011097	8.6632e-05	0.13337	liquid
261.07	2800.0	64.460	0.015514	5.3207	6.1436	24.463	40.147	78.582	2622.2	-0.0011055	8.6574e-05	0.13331	liquid
261.13	2800.0	64.446	0.015517	5.3257	6.1488	24.483	40.146	78.591	2621.1	-0.0011012	8.6516e-05	0.13325	liquid
261.20	2800.0	64.432	0.015520	5.3308	6.1540	24.503	40.146	78.601	2619.9	-0.0010970	8.6459e-05	0.13318	liquid
261.27	2800.0	64.419	0.015523	5.3359	6.1593	24.523	40.145	78.611	2618.8	-0.0010927	8.6401e-05	0.13312	liquid
261.33	2800.0	64.405	0.015527	5.3409	6.1645	24.543	40.144	78.621	2617.7	-0.0010884	8.6343e-05	0.13305	liquid
261.40	2800.0	64.391	0.015530	5.3460	6.1698	24.563	40.143	78.630	2616.5	-0.0010841	8.6285e-05	0.13299	liquid
261.47	2800.0	64.377	0.015533	5.3511	6.1750	24.583	40.142	78.640	2615.4	-0.0010798	8.6227e-05	0.13293	liquid
261.53	2800.0	64.363	0.015537	5.3561	6.1802	24.604	40.141	78.650	2614.2	-0.0010756	8.6170e-05	0.13286	liquid
261.60	2800.0	64.350	0.015540	5.3612	6.1855	24.624	40.140	78.660	2613.1	-0.0010713	8.6112e-05	0.13280	liquid
261.67	2800.0	64.336	0.015543	5.3663	6.1907	24.644	40.139	78.670	2611.9	-0.0010670	8.6054e-05	0.13273	liquid
261.73	2800.0	64.322	0.015547	5.3713	6.1960	24.664	40.139	78.679	2610.8	-0.0010626	8.5997e-05	0.13267	liquid
261.80	2800.0	64.308	0.015550	5.3764	6.2012	24.684	40.138	78.689	2609.7	-0.0010583	8.5939e-05	0.13261	liquid
261.87	2800.0	64.295	0.015553	5.3815	6.2065	24.704	40.137	78.699	2608.5	-0.0010540	8.5882e-05	0.13254	liquid
261.93	2800.0	64.281	0.015557	5.3865	6.2117	24.724	40.136	78.709	2607.4	-0.0010497	8.5825e-05	0.13248	liquid
262.00	2800.0	64.267	0.015560	5.3916	6.2170	24.744	40.135	78.719	2606.2	-0.0010453	8.5767e-05	0.13241	liquid
262.07	2800.0	64.253	0.015563	5.3967	6.2222	24.764	40.134	78.729	2605.1	-0.0010410	8.5710e-05	0.13235	liquid
262.13	2800.0	64.239	0.015567	5.4017	6.2275	24.784	40.133	78.739	2603.9	-0.0010367	8.5653e-05	0.13229	liquid
262.20	2800.0	64.225	0.015570	5.4068	6.2327	24.804	40.133	78.748	2602.8	-0.0010323	8.5596e-05	0.13222	liquid
262.27	2800.0	64.212	0.015574	5.4119	6.2380	24.824	40.132	78.758	2601.7	-0.0010280	8.5538e-05	0.13216	liquid
262.33	2800.0	64.198	0.015577	5.4170	6.2432	24.844	40.131	78.768	2600.5	-0.0010236	8.5481e-05	0.13209	liquid
262.40	2800.0	64.184	0.015580	5.4220	6.2485	24.864	40.130	78.778	2599.4	-0.0010192	8.5424e-05	0.13203	liquid
262.47	2800.0	64.170	0.015584	5.4271	6.2537	24.884	40.129	78.788	2598.2	-0.0010148	8.5367e-05	0.13197	liquid
262.53	2800.0	64.156	0.015587	5.4322	6.2590	24.904	40.128	78.798	2597.1	-0.0010105	8.5310e-05	0.13190	liquid
262.60	2800.0	64.142	0.015590	5.4373	6.2642	24.924	40.128	78.808	2595.9	-0.0010061	8.5253e-05	0.13184	liquid
262.67	2800.0	64.129	0.015594	5.4423	6.2695	24.944	40.127	78.818	2594.8	-0.0010017	8.5196e-05	0.13178	liquid
262.73	2800.0	64.115	0.015597	5.4474	6.2747	24.964	40.126	78.828	2593.7	-0.00099728	8.5140e-05	0.13171	liquid
262.80	2800.0	64.101	0.015600	5.4525	6.2800	24.984	40.125	78.838	2592.5	-0.00099287	8.5083e-05	0.13165	liquid
262.87	2800.0	64.087	0.015604	5.4576	6.2852	25.004	40.124	78.848	2591.4	-0.00098846	8.5026e-05	0.13158	liquid
262.93	2800.0	64.073	0.015607	5.4626	6.2905	25.024	40.123	78.858	2590.2	-0.00098404	8.4970e-05	0.13152	liquid
263.00	2800.0	64.059	0.015611	5.4677	6.2958	25.044	40.123	78.868	2589.1	-0.00097962	8.4913e-05	0.13146	liquid
263.07	2800.0	64.045	0.015614	5.4728	6.3010	25.064	40.122	78.878	2588.0	-0.00097519	8.4856e-05	0.13139	liquid
