Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
250.87	2100.0	65.683	0.015225	4.6979	5.3035	21.977	40.209	78.900	2688.5	-0.0012978	9.2384e-05	0.13904	liquid
250.93	2100.0	65.669	0.015228	4.7030	5.3088	21.998	40.208	78.911	2687.3	-0.0012935	9.2318e-05	0.13897	liquid
251.00	2100.0	65.655	0.015231	4.7081	5.3141	22.019	40.207	78.921	2686.0	-0.0012893	9.2252e-05	0.13890	liquid
251.07	2100.0	65.641	0.015234	4.7132	5.3193	22.040	40.206	78.932	2684.8	-0.0012851	9.2185e-05	0.13883	liquid
251.13	2100.0	65.627	0.015238	4.7184	5.3246	22.061	40.205	78.943	2683.6	-0.0012808	9.2119e-05	0.13876	liquid
251.20	2100.0	65.613	0.015241	4.7235	5.3298	22.082	40.204	78.954	2682.4	-0.0012765	9.2053e-05	0.13869	liquid
251.27	2100.0	65.599	0.015244	4.7286	5.3351	22.103	40.203	78.964	2681.2	-0.0012723	9.1987e-05	0.13863	liquid
251.33	2100.0	65.585	0.015247	4.7338	5.3404	22.124	40.202	78.975	2679.9	-0.0012680	9.1921e-05	0.13856	liquid
251.40	2100.0	65.571	0.015251	4.7389	5.3456	22.145	40.201	78.986	2678.7	-0.0012637	9.1855e-05	0.13849	liquid
251.47	2100.0	65.557	0.015254	4.7441	5.3509	22.166	40.199	78.997	2677.5	-0.0012594	9.1789e-05	0.13842	liquid
251.53	2100.0	65.543	0.015257	4.7492	5.3562	22.187	40.198	79.008	2676.3	-0.0012551	9.1723e-05	0.13835	liquid
251.60	2100.0	65.528	0.015261	4.7543	5.3614	22.208	40.197	79.018	2675.0	-0.0012508	9.1657e-05	0.13828	liquid
251.67	2100.0	65.514	0.015264	4.7595	5.3667	22.229	40.196	79.029	2673.8	-0.0012465	9.1591e-05	0.13822	liquid
251.73	2100.0	65.500	0.015267	4.7646	5.3720	22.249	40.195	79.040	2672.6	-0.0012422	9.1526e-05	0.13815	liquid
251.80	2100.0	65.486	0.015270	4.7697	5.3772	22.270	40.194	79.051	2671.4	-0.0012379	9.1460e-05	0.13808	liquid
251.87	2100.0	65.472	0.015274	4.7749	5.3825	22.291	40.193	79.062	2670.2	-0.0012336	9.1395e-05	0.13801	liquid
251.93	2100.0	65.458	0.015277	4.7800	5.3878	22.312	40.192	79.073	2668.9	-0.0012292	9.1329e-05	0.13794	liquid
252.00	2100.0	65.444	0.015280	4.7852	5.3931	22.333	40.191	79.084	2667.7	-0.0012249	9.1264e-05	0.13787	liquid
252.07	2100.0	65.430	0.015284	4.7903	5.3983	22.354	40.190	79.095	2666.5	-0.0012205	9.1198e-05	0.13781	liquid
252.13	2100.0	65.416	0.015287	4.7955	5.4036	22.375	40.189	79.106	2665.3	-0.0012162	9.1133e-05	0.13774	liquid
252.20	2100.0	65.402	0.015290	4.8006	5.4089	22.396	40.188	79.117	2664.0	-0.0012118	9.1068e-05	0.13767	liquid
252.27	2100.0	65.388	0.015293	4.8057	5.4142	22.417	40.187	79.128	2662.8	-0.0012075	9.1002e-05	0.13760	liquid
252.33	2100.0	65.373	0.015297	4.8109	5.4194	22.438	40.186	79.139	2661.6	-0.0012031	9.0937e-05	0.13753	liquid
252.40	2100.0	65.359	0.015300	4.8160	5.4247	22.459	40.185	79.150	2660.4	-0.0011987	9.0872e-05	0.13747	liquid
252.47	2100.0	65.345	0.015303	4.8212	5.4300	22.480	40.184	79.161	2659.1	-0.0011943	9.0807e-05	0.13740	liquid
252.53	2100.0	65.331	0.015307	4.8263	5.4353	22.500	40.183	79.172	2657.9	-0.0011899	9.0742e-05	0.13733	liquid
252.60	2100.0	65.317	0.015310	4.8315	5.4405	22.521	40.182	79.183	2656.7	-0.0011855	9.0677e-05	0.13726	liquid
252.67	2100.0	65.303	0.015313	4.8366	5.4458	22.542	40.181	79.195	2655.5	-0.0011811	9.0612e-05	0.13719	liquid
252.73	2100.0	65.289	0.015317	4.8418	5.4511	22.563	40.180	79.206	2654.3	-0.0011767	9.0547e-05	0.13713	liquid
252.80	2100.0	65.275	0.015320	4.8469	5.4564	22.584	40.179	79.217	2653.0	-0.0011723	9.0483e-05	0.13706	liquid
252.87	2100.0	65.260	0.015323	4.8521	5.4617	22.605	40.178	79.228	2651.8	-0.0011679	9.0418e-05	0.13699	liquid
252.93	2100.0	65.246	0.015327	4.8572	5.4669	22.626	40.177	79.239	2650.6	-0.0011634	9.0353e-05	0.13692	liquid
253.00	2100.0	65.232	0.015330	4.8624	5.4722	22.647	40.176	79.250	2649.4	-0.0011590	9.0289e-05	0.13685	liquid
253.07	2100.0	65.218	0.015333	4.8675	5.4775	22.668	40.175	79.262	2648.1	-0.0011545	9.0224e-05	0.13678	liquid
253.13	2100.0	65.204	0.015337	4.8727	5.4828	22.688	40.174	79.273	2646.9	-0.0011501	9.0160e-05	0.13672	liquid
253.20	2100.0	65.189	0.015340	4.8778	5.4881	22.709	40.173	79.284	2645.7	-0.0011456	9.0095e-05	0.13665	liquid
253.27	2100.0	65.175	0.015343	4.8830	5.4934	22.730	40.172	79.295	2644.5	-0.0011412	9.0031e-05	0.13658	liquid
253.33	2100.0	65.161	0.015347	4.8881	5.4987	22.751	40.171	79.307	2643.2	-0.0011367	8.9967e-05	0.13651	liquid
253.40	2100.0	65.147	0.015350	4.8933	5.5039	22.772	40.170	79.318	2642.0	-0.0011322	8.9903e-05	0.13644	liquid
253.47	2100.0	65.133	0.015353	4.8984	5.5092	22.793	40.169	79.329	2640.8	-0.0011277	8.9838e-05	0.13638	liquid
253.53	2100.0	65.119	0.015357	4.9036	5.5145	22.814	40.168	79.341	2639.6	-0.0011232	8.9774e-05	0.13631	liquid
253.60	2100.0	65.104	0.015360	4.9087	5.5198	22.835	40.167	79.352	2638.4	-0.0011187	8.9710e-05	0.13624	liquid
253.67	2100.0	65.090	0.015363	4.9139	5.5251	22.855	40.166	79.364	2637.1	-0.0011142	8.9646e-05	0.13617	liquid
253.73	2100.0	65.076	0.015367	4.9191	5.5304	22.876	40.165	79.375	2635.9	-0.0011097	8.9582e-05	0.13610	liquid
253.80	2100.0	65.062	0.015370	4.9242	5.5357	22.897	40.164	79.386	2634.7	-0.0011052	8.9518e-05	0.13604	liquid
253.87	2100.0	65.047	0.015373	4.9294	5.5410	22.918	40.163	79.398	2633.5	-0.0011007	8.9455e-05	0.13597	liquid
253.93	2100.0	65.033	0.015377	4.9345	5.5463	22.939	40.162	79.409	2632.2	-0.0010961	8.9391e-05	0.13590	liquid
254.00	2100.0	65.019	0.015380	4.9397	5.5516	22.960	40.161	79.421	2631.0	-0.0010916	8.9327e-05	0.13583	liquid
254.07	2100.0	65.005	0.015384	4.9449	5.5569	22.981	40.160	79.432	2629.8	-0.0010870	8.9263e-05	0.13576	liquid
254.13	2100.0	64.990	0.015387	4.9500	5.5622	23.001	40.159	79.444	2628.6	-0.0010825	8.9200e-05	0.13570	liquid
254.20	2100.0	64.976	0.015390	4.9552	5.5674	23.022	40.158	79.455	2627.3	-0.0010779	8.9136e-05	0.13563	liquid
254.27	2100.0	64.962	0.015394	4.9603	5.5727	23.043	40.157	79.467	2626.1	-0.0010733	8.9073e-05	0.13556	liquid
254.33	2100.0	64.948	0.015397	4.9655	5.5780	23.064	40.156	79.478	2624.9	-0.0010688	8.9009e-05	0.13549	liquid
254.40	2100.0	64.933	0.015400	4.9707	5.5833	23.085	40.155	79.490	2623.7	-0.0010642	8.8946e-05	0.13543	liquid
254.47	2100.0	64.919	0.015404	4.9758	5.5886	23.106	40.154	79.502	2622.4	-0.0010596	8.8883e-05	0.13536	liquid
254.53	2100.0	64.905	0.015407	4.9810	5.5939	23.126	40.153	79.513	2621.2	-0.0010550	8.8819e-05	0.13529	liquid
254.60	2100.0	64.891	0.015411	4.9862	5.5992	23.147	40.152	79.525	2620.0	-0.0010504	8.8756e-05	0.13522	liquid
254.67	2100.0	64.876	0.015414	4.9913	5.6045	23.168	40.151	79.537	2618.8	-0.0010458	8.8693e-05	0.13515	liquid
254.73	2100.0	64.862	0.015417	4.9965	5.6098	23.189	40.150	79.548	2617.6	-0.0010411	8.8630e-05	0.13509	liquid
254.80	2100.0	64.848	0.015421	5.0017	5.6152	23.210	40.149	79.560	2616.3	-0.0010365	8.8567e-05	0.13502	liquid
254.87	2100.0	64.833	0.015424	5.0068	5.6205	23.230	40.148	79.572	2615.1	-0.0010319	8.8504e-05	0.13495	liquid
254.93	2100.0	64.819	0.015428	5.0120	5.6258	23.251	40.147	79.583	2613.9	-0.0010272	8.8441e-05	0.13488	liquid
255.00	2100.0	64.805	0.015431	5.0172	5.6311	23.272	40.146	79.595	2612.7	-0.0010226	8.8378e-05	0.13482	liquid
255.07	2100.0	64.790	0.015434	5.0224	5.6364	23.293	40.146	79.607	2611.4	-0.0010179	8.8315e-05	0.13475	liquid
255.13	2100.0	64.776	0.015438	5.0275	5.6417	23.314	40.145	79.619	2610.2	-0.0010133	8.8252e-05	0.13468	liquid
255.20	2100.0	64.762	0.015441	5.0327	5.6470	23.334	40.144	79.631	2609.0	-0.0010086	8.8190e-05	0.13461	liquid
255.27	2100.0	64.747	0.015445	5.0379	5.6523	23.355	40.143	79.642	2607.8	-0.0010039	8.8127e-05	0.13454	liquid
255.33	2100.0	64.733	0.015448	5.0430	5.6576	23.376	40.142	79.654	2606.5	-0.00099925	8.8064e-05	0.13448	liquid
255.40	2100.0	64.719	0.015451	5.0482	5.6629	23.397	40.141	79.666	2605.3	-0.00099456	8.8002e-05	0.13441	liquid
255.47	2100.0	64.704	0.015455	5.0534	5.6682	23.418	40.140	79.678	2604.1	-0.00098986	8.7939e-05	0.13434	liquid
255.53	2100.0	64.690	0.015458	5.0586	5.6735	23.438	40.139	79.690	2602.9	-0.00098515	8.7877e-05	0.13427	liquid
255.60	2100.0	64.676	0.015462	5.0637	5.6789	23.459	40.138	79.702	2601.6	-0.00098044	8.7814e-05	0.13421	liquid
255.67	2100.0	64.661	0.015465	5.0689	5.6842	23.480	40.137	79.714	2600.4	-0.00097572	8.7752e-05	0.13414	liquid
255.73	2100.0	64.647	0.015469	5.0741	5.6895	23.501	40.136	79.726	2599.2	-0.00097099	8.7690e-05	0.13407	liquid
255.80	2100.0	64.632	0.015472	5.0793	5.6948	23.522	40.135	79.738	2598.0	-0.00096625	8.7627e-05	0.13400	liquid
255.87	2100.0	64.618	0.015476	5.0845	5.7001	23.542	40.134	79.750	2596.8	-0.00096151	8.7565e-05	0.13393	liquid
255.93	2100.0	64.604	0.015479	5.0896	5.7054	23.563	40.133	79.762	2595.5	-0.00095676	8.7503e-05	0.13387	liquid
256.00	2100.0	64.589	0.015482	5.0948	5.7108	23.584	40.132	79.774	2594.3	-0.00095201	8.7441e-05	0.13380	liquid
256.07	2100.0	64.575	0.015486	5.1000	5.7161	23.605	40.131	79.786	2593.1	-0.00094724	8.7379e-05	0.13373	liquid
256.13	2100.0	64.560	0.015489	5.1052	5.7214	23.625	40.131	79.798	2591.9	-0.00094247	8.7317e-05	0.13366	liquid
256.20	2100.0	64.546	0.015493	5.1104	5.7267	23.646	40.130	79.810	2590.6	-0.00093769	8.7255e-05	0.13360	liquid
256.27	2100.0	64.532	0.015496	5.1155	5.7320	23.667	40.129	79.822	2589.4	-0.00093290	8.7193e-05	0.13353	liquid
256.33	2100.0	64.517	0.015500	5.1207	5.7374	23.688	40.128	79.834	2588.2	-0.00092811	8.7131e-05	0.13346	liquid
256.40	2100.0	64.503	0.015503	5.1259	5.7427	23.709	40.127	79.846	2587.0	-0.00092331	8.7070e-05	0.13339	liquid
256.47	2100.0	64.488	0.015507	5.1311	5.7480	23.729	40.126	79.858	2585.7	-0.00091850	8.7008e-05	0.13333	liquid
256.53	2100.0	64.474	0.015510	5.1363	5.7533	23.750	40.125	79.870	2584.5	-0.00091368	8.6946e-05	0.13326	liquid
256.60	2100.0	64.459	0.015514	5.1415	5.7586	23.771	40.124	79.883	2583.3	-0.00090886	8.6885e-05	0.13319	liquid
256.67	2100.0	64.445	0.015517	5.1467	5.7640	23.792	40.123	79.895	2582.1	-0.00090403	8.6823e-05	0.13312	liquid
256.73	2100.0	64.431	0.015521	5.1518	5.7693	23.812	40.122	79.907	2580.8	-0.00089919	8.6762e-05	0.13306	liquid
256.80	2100.0	64.416	0.015524	5.1570	5.7746	23.833	40.121	79.919	2579.6	-0.00089434	8.6700e-05	0.13299	liquid
256.87	2100.0	64.402	0.015528	5.1622	5.7800	23.854	40.121	79.932	2578.4	-0.00088949	8.6639e-05	0.13292	liquid
256.93	2100.0	64.387	0.015531	5.1674	5.7853	23.875	40.120	79.944	2577.2	-0.00088462	8.6577e-05	0.13285	liquid
257.00	2100.0	64.373	0.015535	5.1726	5.7906	23.895	40.119	79.956	2575.9	-0.00087976	8.6516e-05	0.13279	liquid
257.07	2100.0	64.358	0.015538	5.1778	5.7959	23.916	40.118	79.969	2574.7	-0.00087488	8.6455e-05	0.13272	liquid
257.13	2100.0	64.344	0.015542	5.1830	5.8013	23.937	40.117	79.981	2573.5	-0.00086999	8.6394e-05	0.13265	liquid
257.20	2100.0	64.329	0.015545	5.1882	5.8066	23.958	40.116	79.993	2572.3	-0.00086510	8.6332e-05	0.13258	liquid
257.27	2100.0	64.315	0.015549	5.1934	5.8119	23.978	40.115	80.006	2571.0	-0.00086020	8.6271e-05	0.13252	liquid
257.33	2100.0	64.300	0.015552	5.1986	5.8173	23.999	40.114	80.018	2569.8	-0.00085529	8.6210e-05	0.13245	liquid
257.40	2100.0	64.286	0.015556	5.2038	5.8226	24.020	40.113	80.031	2568.6	-0.00085038	8.6149e-05	0.13238	liquid
257.47	2100.0	64.271	0.015559	5.2090	5.8280	24.040	40.113	80.043	2567.4	-0.00084546	8.6088e-05	0.13231	liquid
257.53	2100.0	64.257	0.015563	5.2142	5.8333	24.061	40.112	80.055	2566.1	-0.00084053	8.6028e-05	0.13225	liquid
257.60	2100.0	64.242	0.015566	5.2194	5.8386	24.082	40.111	80.068	2564.9	-0.00083559	8.5967e-05	0.13218	liquid
257.67	2100.0	64.228	0.015570	5.2246	5.8440	24.103	40.110	80.080	2563.7	-0.00083064	8.5906e-05	0.13211	liquid
257.73	2100.0	64.213	0.015573	5.2298	5.8493	24.123	40.109	80.093	2562.5	-0.00082569	8.5845e-05	0.13204	liquid
257.80	2100.0	64.198	0.015577	5.2350	5.8546	24.144	40.108	80.105	2561.3	-0.00082073	8.5784e-05	0.13198	liquid
257.87	2100.0	64.184	0.015580	5.2402	5.8600	24.165	40.107	80.118	2560.0	-0.00081576	8.5724e-05	0.13191	liquid
257.93	2100.0	64.169	0.015584	5.2454	5.8653	24.185	40.106	80.131	2558.8	-0.00081078	8.5663e-05	0.13184	liquid
258.00	2100.0	64.155	0.015587	5.2506	5.8707	24.206	40.106	80.143	2557.6	-0.00080580	8.5603e-05	0.13178	liquid
258.07	2100.0	64.140	0.015591	5.2558	5.8760	24.227	40.105	80.156	2556.4	-0.00080080	8.5542e-05	0.13171	liquid
258.13	2100.0	64.126	0.015594	5.2610	5.8814	24.248	40.104	80.168	2555.1	-0.00079580	8.5482e-05	0.13164	liquid
258.20	2100.0	64.111	0.015598	5.2662	5.8867	24.268	40.103	80.181	2553.9	-0.00079079	8.5421e-05	0.13157	liquid
258.27	2100.0	64.097	0.015601	5.2714	5.8920	24.289	40.102	80.194	2552.7	-0.00078578	8.5361e-05	0.13151	liquid
258.33	2100.0	64.082	0.015605	5.2766	5.8974	24.310	40.101	80.207	2551.5	-0.00078075	8.5301e-05	0.13144	liquid
258.40	2100.0	64.067	0.015609	5.2818	5.9027	24.330	40.100	80.219	2550.2	-0.00077572	8.5241e-05	0.13137	liquid
258.47	2100.0	64.053	0.015612	5.2870	5.9081	24.351	40.099	80.232	2549.0	-0.00077068	8.5180e-05	0.13130	liquid
258.53	2100.0	64.038	0.015616	5.2922	5.9134	24.372	40.099	80.245	2547.8	-0.00076563	8.5120e-05	0.13124	liquid
258.60	2100.0	64.024	0.015619	5.2974	5.9188	24.392	40.098	80.258	2546.6	-0.00076058	8.5060e-05	0.13117	liquid
258.67	2100.0	64.009	0.015623	5.3026	5.9241	24.413	40.097	80.270	2545.3	-0.00075552	8.5000e-05	0.13110	liquid
258.73	2100.0	63.994	0.015626	5.3078	5.9295	24.434	40.096	80.283	2544.1	-0.00075044	8.4940e-05	0.13104	liquid
258.80	2100.0	63.980	0.015630	5.3130	5.9348	24.455	40.095	80.296	2542.9	-0.00074536	8.4880e-05	0.13097	liquid
258.87	2100.0	63.965	0.015634	5.3182	5.9402	24.475	40.094	80.309	2541.7	-0.00074028	8.4820e-05	0.13090	liquid
258.93	2100.0	63.950	0.015637	5.3235	5.9455	24.496	40.094	80.322	2540.4	-0.00073518	8.4760e-05	0.13083	liquid
259.00	2100.0	63.936	0.015641	5.3287	5.9509	24.517	40.093	80.335	2539.2	-0.00073008	8.4701e-05	0.13077	liquid
259.07	2100.0	63.921	0.015644	5.3339	5.9563	24.537	40.092	80.348	2538.0	-0.00072496	8.4641e-05	0.13070	liquid
259.13	2100.0	63.906	0.015648	5.3391	5.9616	24.558	40.091	80.360	2536.8	-0.00071984	8.4581e-05	0.13063	liquid
259.20	2100.0	63.892	0.015651	5.3443	5.9670	24.579	40.090	80.373	2535.5	-0.00071472	8.4522e-05	0.13057	liquid
259.27	2100.0	63.877	0.015655	5.3495	5.9723	24.599	40.089	80.386	2534.3	-0.00070958	8.4462e-05	0.13050	liquid
259.33	2100.0	63.862	0.015659	5.3547	5.9777	24.620	40.089	80.399	2533.1	-0.00070444	8.4402e-05	0.13043	liquid
259.40	2100.0	63.848	0.015662	5.3600	5.9831	24.641	40.088	80.412	2531.9	-0.00069928	8.4343e-05	0.13036	liquid
259.47	2100.0	63.833	0.015666	5.3652	5.9884	24.661	40.087	80.425	2530.6	-0.00069412	8.4283e-05	0.13030	liquid
259.53	2100.0	63.818	0.015669	5.3704	5.9938	24.682	40.086	80.439	2529.4	-0.00068895	8.4224e-05	0.13023	liquid
259.60	2100.0	63.804	0.015673	5.3756	5.9991	24.703	40.085	80.452	2528.2	-0.00068378	8.4165e-05	0.13016	liquid
259.67	2100.0	63.789	0.015677	5.3808	6.0045	24.723	40.084	80.465	2527.0	-0.00067859	8.4105e-05	0.13010	liquid
259.73	2100.0	63.774	0.015680	5.3861	6.0099	24.744	40.084	80.478	2525.7	-0.00067340	8.4046e-05	0.13003	liquid
259.80	2100.0	63.760	0.015684	5.3913	6.0152	24.765	40.083	80.491	2524.5	-0.00066820	8.3987e-05	0.12996	liquid
259.87	2100.0	63.745	0.015688	5.3965	6.0206	24.785	40.082	80.504	2523.3	-0.00066299	8.3928e-05	0.12989	liquid
259.93	2100.0	63.730	0.015691	5.4017	6.0260	24.806	40.081	80.517	2522.0	-0.00065777	8.3869e-05	0.12983	liquid
260.00	2100.0	63.715	0.015695	5.4070	6.0313	24.827	40.080	80.531	2520.8	-0.00065254	8.3809e-05	0.12976	liquid
260.07	2100.0	63.701	0.015698	5.4122	6.0367	24.847	40.079	80.544	2519.6	-0.00064731	8.3750e-05	0.12969	liquid
260.13	2100.0	63.686	0.015702	5.4174	6.0421	24.868	40.079	80.557	2518.4	-0.00064206	8.3691e-05	0.12963	liquid
260.20	2100.0	63.671	0.015706	5.4226	6.0474	24.888	40.078	80.570	2517.1	-0.00063681	8.3633e-05	0.12956	liquid
260.27	2100.0	63.656	0.015709	5.4279	6.0528	24.909	40.077	80.584	2515.9	-0.00063155	8.3574e-05	0.12949	liquid
260.33	2100.0	63.642	0.015713	5.4331	6.0582	24.930	40.076	80.597	2514.7	-0.00062628	8.3515e-05	0.12943	liquid
260.40	2100.0	63.627	0.015717	5.4383	6.0636	24.950	40.075	80.610	2513.5	-0.00062101	8.3456e-05	0.12936	liquid
260.47	2100.0	63.612	0.015720	5.4435	6.0689	24.971	40.075	80.624	2512.2	-0.00061572	8.3397e-05	0.12929	liquid
260.53	2100.0	63.597	0.015724	5.4488	6.0743	24.992	40.074	80.637	2511.0	-0.00061043	8.3339e-05	0.12922	liquid
260.60	2100.0	63.583	0.015728	5.4540	6.0797	25.012	40.073	80.650	2509.8	-0.00060513	8.3280e-05	0.12916	liquid
260.67	2100.0	63.568	0.015731	5.4592	6.0851	25.033	40.072	80.664	2508.6	-0.00059981	8.3221e-05	0.12909	liquid
260.73	2100.0	63.553	0.015735	5.4645	6.0904	25.054	40.071	80.677	2507.3	-0.00059450	8.3163e-05	0.12902	liquid
260.80	2100.0	63.538	0.015739	5.4697	6.0958	25.074	40.071	80.691	2506.1	-0.00058917	8.3104e-05	0.12896	liquid
260.87	2100.0	63.523	0.015742	5.4749	6.1012	25.095	40.070	80.704	2504.9	-0.00058383	8.3046e-05	0.12889	liquid
260.93	2100.0	63.509	0.015746	5.4802	6.1066	25.115	40.069	80.718	2503.7	-0.00057849	8.2987e-05	0.12882	liquid
261.00	2100.0	63.494	0.015750	5.4854	6.1120	25.136	40.068	80.731	2502.4	-0.00057313	8.2929e-05	0.12876	liquid
261.07	2100.0	63.479	0.015753	5.4906	6.1174	25.157	40.067	80.745	2501.2	-0.00056777	8.2871e-05	0.12869	liquid
261.13	2100.0	63.464	0.015757	5.4959	6.1227	25.177	40.067	80.758	2500.0	-0.00056240	8.2812e-05	0.12862	liquid
261.20	2100.0	63.449	0.015761	5.5011	6.1281	25.198	40.066	80.772	2498.8	-0.00055702	8.2754e-05	0.12856	liquid
261.27	2100.0	63.434	0.015764	5.5064	6.1335	25.219	40.065	80.785	2497.5	-0.00055164	8.2696e-05	0.12849	liquid
261.33	2100.0	63.420	0.015768	5.5116	6.1389	25.239	40.064	80.799	2496.3	-0.00054624	8.2638e-05	0.12842	liquid
261.40	2100.0	63.405	0.015772	5.5168	6.1443	25.260	40.064	80.813	2495.1	-0.00054083	8.2580e-05	0.12836	liquid
261.47	2100.0	63.390	0.015775	5.5221	6.1497	25.280	40.063	80.826	2493.8	-0.00053542	8.2522e-05	0.12829	liquid
261.53	2100.0	63.375	0.015779	5.5273	6.1551	25.301	40.062	80.840	2492.6	-0.00053000	8.2464e-05	0.12822	liquid
261.60	2100.0	63.360	0.015783	5.5326	6.1604	25.322	40.061	80.854	2491.4	-0.00052457	8.2406e-05	0.12816	liquid
261.67	2100.0	63.345	0.015787	5.5378	6.1658	25.342	40.061	80.868	2490.2	-0.00051913	8.2348e-05	0.12809	liquid
261.73	2100.0	63.330	0.015790	5.5430	6.1712	25.363	40.060	80.881	2488.9	-0.00051368	8.2290e-05	0.12802	liquid
261.80	2100.0	63.315	0.015794	5.5483	6.1766	25.383	40.059	80.895	2487.7	-0.00050822	8.2232e-05	0.12796	liquid
261.87	2100.0	63.301	0.015798	5.5535	6.1820	25.404	40.058	80.909	2486.5	-0.00050276	8.2174e-05	0.12789	liquid
261.93	2100.0	63.286	0.015801	5.5588	6.1874	25.425	40.057	80.923	2485.3	-0.00049728	8.2117e-05	0.12782	liquid
262.00	2100.0	63.271	0.015805	5.5640	6.1928	25.445	40.057	80.937	2484.0	-0.00049180	8.2059e-05	0.12776	liquid
262.07	2100.0	63.256	0.015809	5.5693	6.1982	25.466	40.056	80.951	2482.8	-0.00048630	8.2001e-05	0.12769	liquid
262.13	2100.0	63.241	0.015813	5.5745	6.2036	25.486	40.055	80.964	2481.6	-0.00048080	8.1944e-05	0.12762	liquid
262.20	2100.0	63.226	0.015816	5.5798	6.2090	25.507	40.054	80.978	2480.4	-0.00047529	8.1886e-05	0.12756	liquid
262.27	2100.0	63.211	0.015820	5.5850	6.2144	25.528	40.054	80.992	2479.1	-0.00046977	8.1829e-05	0.12749	liquid
262.33	2100.0	63.196	0.015824	5.5903	6.2198	25.548	40.053	81.006	2477.9	-0.00046424	8.1771e-05	0.12742	liquid
262.40	2100.0	63.181	0.015827	5.5955	6.2252	25.569	40.052	81.020	2476.7	-0.00045871	8.1714e-05	0.12736	liquid
262.47	2100.0	63.166	0.015831	5.6008	6.2306	25.589	40.051	81.034	2475.4	-0.00045316	8.1656e-05	0.12729	liquid
262.53	2100.0	63.151	0.015835	5.6060	6.2360	25.610	40.051	81.048	2474.2	-0.00044761	8.1599e-05	0.12722	liquid
262.60	2100.0	63.136	0.015839	5.6113	6.2414	25.630	40.050	81.062	2473.0	-0.00044204	8.1542e-05	0.12716	liquid
262.67	2100.0	63.121	0.015842	5.6165	6.2468	25.651	40.049	81.076	2471.8	-0.00043647	8.1484e-05	0.12709	liquid
262.73	2100.0	63.106	0.015846	5.6218	6.2522	25.672	40.048	81.090	2470.5	-0.00043089	8.1427e-05	0.12702	liquid
262.80	2100.0	63.091	0.015850	5.6271	6.2576	25.692	40.048	81.105	2469.3	-0.00042529	8.1370e-05	0.12696	liquid
262.87	2100.0	63.076	0.015854	5.6323	6.2630	25.713	40.047	81.119	2468.1	-0.00041969	8.1313e-05	0.12689	liquid
262.93	2100.0	63.061	0.015858	5.6376	6.2684	25.733	40.046	81.133	2466.9	-0.00041408	8.1256e-05	0.12682	liquid
263.00	2100.0	63.046	0.015861	5.6428	6.2738	25.754	40.045	81.147	2465.6	-0.00040847	8.1199e-05	0.12676	liquid
263.07	2100.0	63.031	0.015865	5.6481	6.2793	25.774	40.045	81.161	2464.4	-0.00040284	8.1142e-05	0.12669	liquid
