Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
254.40	3100.0	66.166	0.015113	4.7556	5.6432	22.184	40.284	77.015	2782.2	-0.0016644	9.4162e-05	0.14155	liquid
254.47	3100.0	66.153	0.015116	4.7606	5.6483	22.204	40.283	77.023	2781.1	-0.0016610	9.4098e-05	0.14149	liquid
254.53	3100.0	66.140	0.015119	4.7656	5.6535	22.225	40.282	77.030	2780.0	-0.0016576	9.4035e-05	0.14142	liquid
254.60	3100.0	66.127	0.015122	4.7705	5.6586	22.245	40.281	77.038	2778.9	-0.0016541	9.3971e-05	0.14136	liquid
254.67	3100.0	66.114	0.015125	4.7755	5.6637	22.265	40.280	77.045	2777.7	-0.0016507	9.3908e-05	0.14130	liquid
254.73	3100.0	66.101	0.015128	4.7804	5.6689	22.285	40.279	77.053	2776.6	-0.0016473	9.3845e-05	0.14123	liquid
254.80	3100.0	66.088	0.015131	4.7854	5.6740	22.305	40.278	77.060	2775.5	-0.0016438	9.3782e-05	0.14117	liquid
254.87	3100.0	66.075	0.015134	4.7904	5.6792	22.325	40.277	77.068	2774.4	-0.0016404	9.3719e-05	0.14110	liquid
254.93	3100.0	66.062	0.015137	4.7953	5.6843	22.346	40.276	77.076	2773.3	-0.0016369	9.3656e-05	0.14104	liquid
255.00	3100.0	66.049	0.015140	4.8003	5.6894	22.366	40.275	77.083	2772.1	-0.0016335	9.3593e-05	0.14097	liquid
255.07	3100.0	66.036	0.015143	4.8052	5.6946	22.386	40.274	77.091	2771.0	-0.0016300	9.3530e-05	0.14091	liquid
255.13	3100.0	66.023	0.015146	4.8102	5.6997	22.406	40.273	77.098	2769.9	-0.0016265	9.3467e-05	0.14085	liquid
255.20	3100.0	66.009	0.015149	4.8152	5.7049	22.426	40.272	77.106	2768.8	-0.0016231	9.3404e-05	0.14078	liquid
255.27	3100.0	65.996	0.015152	4.8201	5.7100	22.446	40.270	77.114	2767.7	-0.0016196	9.3341e-05	0.14072	liquid
255.33	3100.0	65.983	0.015155	4.8251	5.7151	22.466	40.269	77.121	2766.5	-0.0016161	9.3279e-05	0.14065	liquid
255.40	3100.0	65.970	0.015158	4.8301	5.7203	22.487	40.268	77.129	2765.4	-0.0016126	9.3216e-05	0.14059	liquid
255.47	3100.0	65.957	0.015161	4.8350	5.7254	22.507	40.267	77.137	2764.3	-0.0016091	9.3154e-05	0.14052	liquid
255.53	3100.0	65.944	0.015164	4.8400	5.7306	22.527	40.266	77.144	2763.2	-0.0016056	9.3091e-05	0.14046	liquid
255.60	3100.0	65.931	0.015167	4.8450	5.7357	22.547	40.265	77.152	2762.0	-0.0016022	9.3029e-05	0.14040	liquid
255.67	3100.0	65.918	0.015170	4.8499	5.7408	22.567	40.264	77.160	2760.9	-0.0015987	9.2966e-05	0.14033	liquid
255.73	3100.0	65.905	0.015173	4.8549	5.7460	22.587	40.263	77.167	2759.8	-0.0015951	9.2904e-05	0.14027	liquid
255.80	3100.0	65.892	0.015176	4.8599	5.7511	22.607	40.262	77.175	2758.7	-0.0015916	9.2842e-05	0.14020	liquid
255.87	3100.0	65.879	0.015179	4.8648	5.7563	22.627	40.261	77.183	2757.6	-0.0015881	9.2780e-05	0.14014	liquid
255.93	3100.0	65.866	0.015182	4.8698	5.7614	22.648	40.260	77.190	2756.4	-0.0015846	9.2717e-05	0.14008	liquid
256.00	3100.0	65.852	0.015185	4.8748	5.7666	22.668	40.259	77.198	2755.3	-0.0015811	9.2655e-05	0.14001	liquid
256.07	3100.0	65.839	0.015188	4.8797	5.7717	22.688	40.258	77.206	2754.2	-0.0015776	9.2593e-05	0.13995	liquid
256.13	3100.0	65.826	0.015192	4.8847	5.7769	22.708	40.257	77.214	2753.1	-0.0015740	9.2531e-05	0.13988	liquid
256.20	3100.0	65.813	0.015195	4.8897	5.7820	22.728	40.256	77.221	2752.0	-0.0015705	9.2469e-05	0.13982	liquid
256.27	3100.0	65.800	0.015198	4.8947	5.7872	22.748	40.255	77.229	2750.8	-0.0015669	9.2407e-05	0.13975	liquid
256.33	3100.0	65.787	0.015201	4.8996	5.7923	22.768	40.254	77.237	2749.7	-0.0015634	9.2346e-05	0.13969	liquid
256.40	3100.0	65.774	0.015204	4.9046	5.7975	22.788	40.253	77.245	2748.6	-0.0015598	9.2284e-05	0.13963	liquid
256.47	3100.0	65.761	0.015207	4.9096	5.8026	22.808	40.252	77.252	2747.5	-0.0015563	9.2222e-05	0.13956	liquid
256.53	3100.0	65.747	0.015210	4.9145	5.8078	22.828	40.251	77.260	2746.4	-0.0015527	9.2161e-05	0.13950	liquid
256.60	3100.0	65.734	0.015213	4.9195	5.8129	22.848	40.250	77.268	2745.2	-0.0015492	9.2099e-05	0.13943	liquid
256.67	3100.0	65.721	0.015216	4.9245	5.8181	22.869	40.249	77.276	2744.1	-0.0015456	9.2037e-05	0.13937	liquid
256.73	3100.0	65.708	0.015219	4.9295	5.8232	22.889	40.248	77.284	2743.0	-0.0015420	9.1976e-05	0.13931	liquid
256.80	3100.0	65.695	0.015222	4.9344	5.8284	22.909	40.247	77.292	2741.9	-0.0015384	9.1915e-05	0.13924	liquid
256.87	3100.0	65.682	0.015225	4.9394	5.8335	22.929	40.246	77.299	2740.8	-0.0015349	9.1853e-05	0.13918	liquid
256.93	3100.0	65.669	0.015228	4.9444	5.8387	22.949	40.245	77.307	2739.6	-0.0015313	9.1792e-05	0.13912	liquid
257.00	3100.0	65.655	0.015231	4.9494	5.8438	22.969	40.244	77.315	2738.5	-0.0015277	9.1731e-05	0.13905	liquid
257.07	3100.0	65.642	0.015234	4.9543	5.8490	22.989	40.243	77.323	2737.4	-0.0015241	9.1669e-05	0.13899	liquid
257.13	3100.0	65.629	0.015237	4.9593	5.8541	23.009	40.242	77.331	2736.3	-0.0015205	9.1608e-05	0.13892	liquid
257.20	3100.0	65.616	0.015240	4.9643	5.8593	23.029	40.241	77.339	2735.2	-0.0015169	9.1547e-05	0.13886	liquid
257.27	3100.0	65.603	0.015243	4.9693	5.8645	23.049	40.240	77.347	2734.0	-0.0015133	9.1486e-05	0.13880	liquid
257.33	3100.0	65.590	0.015246	4.9742	5.8696	23.069	40.239	77.355	2732.9	-0.0015097	9.1425e-05	0.13873	liquid
257.40	3100.0	65.576	0.015249	4.9792	5.8748	23.089	40.238	77.363	2731.8	-0.0015060	9.1364e-05	0.13867	liquid
257.47	3100.0	65.563	0.015252	4.9842	5.8799	23.109	40.237	77.371	2730.7	-0.0015024	9.1304e-05	0.13860	liquid
257.53	3100.0	65.550	0.015256	4.9892	5.8851	23.129	40.236	77.378	2729.6	-0.0014988	9.1243e-05	0.13854	liquid
257.60	3100.0	65.537	0.015259	4.9941	5.8902	23.149	40.235	77.386	2728.4	-0.0014952	9.1182e-05	0.13848	liquid
257.67	3100.0	65.524	0.015262	4.9991	5.8954	23.169	40.234	77.394	2727.3	-0.0014915	9.1121e-05	0.13841	liquid
257.73	3100.0	65.510	0.015265	5.0041	5.9006	23.189	40.233	77.402	2726.2	-0.0014879	9.1061e-05	0.13835	liquid
257.80	3100.0	65.497	0.015268	5.0091	5.9057	23.209	40.232	77.410	2725.1	-0.0014842	9.1000e-05	0.13829	liquid
257.87	3100.0	65.484	0.015271	5.0141	5.9109	23.229	40.231	77.418	2724.0	-0.0014806	9.0940e-05	0.13822	liquid
257.93	3100.0	65.471	0.015274	5.0190	5.9160	23.249	40.230	77.426	2722.9	-0.0014769	9.0879e-05	0.13816	liquid
258.00	3100.0	65.458	0.015277	5.0240	5.9212	23.269	40.229	77.434	2721.7	-0.0014733	9.0819e-05	0.13809	liquid
258.07	3100.0	65.444	0.015280	5.0290	5.9264	23.289	40.228	77.442	2720.6	-0.0014696	9.0758e-05	0.13803	liquid
258.13	3100.0	65.431	0.015283	5.0340	5.9315	23.309	40.227	77.450	2719.5	-0.0014659	9.0698e-05	0.13797	liquid
258.20	3100.0	65.418	0.015286	5.0390	5.9367	23.329	40.226	77.459	2718.4	-0.0014623	9.0638e-05	0.13790	liquid
258.27	3100.0	65.405	0.015289	5.0440	5.9419	23.349	40.225	77.467	2717.3	-0.0014586	9.0578e-05	0.13784	liquid
258.33	3100.0	65.392	0.015292	5.0489	5.9470	23.369	40.224	77.475	2716.1	-0.0014549	9.0517e-05	0.13778	liquid
258.40	3100.0	65.378	0.015296	5.0539	5.9522	23.389	40.224	77.483	2715.0	-0.0014512	9.0457e-05	0.13771	liquid
258.47	3100.0	65.365	0.015299	5.0589	5.9574	23.409	40.223	77.491	2713.9	-0.0014475	9.0397e-05	0.13765	liquid
258.53	3100.0	65.352	0.015302	5.0639	5.9625	23.429	40.222	77.499	2712.8	-0.0014438	9.0337e-05	0.13759	liquid
258.60	3100.0	65.339	0.015305	5.0689	5.9677	23.449	40.221	77.507	2711.7	-0.0014401	9.0277e-05	0.13752	liquid
258.67	3100.0	65.325	0.015308	5.0739	5.9729	23.469	40.220	77.515	2710.6	-0.0014364	9.0217e-05	0.13746	liquid
258.73	3100.0	65.312	0.015311	5.0788	5.9780	23.489	40.219	77.523	2709.4	-0.0014327	9.0158e-05	0.13739	liquid
258.80	3100.0	65.299	0.015314	5.0838	5.9832	23.509	40.218	77.531	2708.3	-0.0014290	9.0098e-05	0.13733	liquid
258.87	3100.0	65.286	0.015317	5.0888	5.9884	23.529	40.217	77.540	2707.2	-0.0014252	9.0038e-05	0.13727	liquid
258.93	3100.0	65.272	0.015320	5.0938	5.9935	23.549	40.216	77.548	2706.1	-0.0014215	8.9978e-05	0.13720	liquid
259.00	3100.0	65.259	0.015324	5.0988	5.9987	23.569	40.215	77.556	2705.0	-0.0014178	8.9919e-05	0.13714	liquid
259.07	3100.0	65.246	0.015327	5.1038	6.0039	23.589	40.214	77.564	2703.9	-0.0014140	8.9859e-05	0.13708	liquid
259.13	3100.0	65.233	0.015330	5.1088	6.0090	23.609	40.213	77.572	2702.7	-0.0014103	8.9800e-05	0.13701	liquid
259.20	3100.0	65.219	0.015333	5.1138	6.0142	23.629	40.212	77.580	2701.6	-0.0014066	8.9740e-05	0.13695	liquid
259.27	3100.0	65.206	0.015336	5.1187	6.0194	23.649	40.211	77.589	2700.5	-0.0014028	8.9681e-05	0.13689	liquid
259.33	3100.0	65.193	0.015339	5.1237	6.0246	23.669	40.210	77.597	2699.4	-0.0013990	8.9622e-05	0.13682	liquid
259.40	3100.0	65.179	0.015342	5.1287	6.0297	23.689	40.209	77.605	2698.3	-0.0013953	8.9562e-05	0.13676	liquid
259.47	3100.0	65.166	0.015345	5.1337	6.0349	23.709	40.208	77.613	2697.2	-0.0013915	8.9503e-05	0.13670	liquid
259.53	3100.0	65.153	0.015349	5.1387	6.0401	23.729	40.207	77.622	2696.0	-0.0013877	8.9444e-05	0.13663	liquid
259.60	3100.0	65.140	0.015352	5.1437	6.0453	23.749	40.206	77.630	2694.9	-0.0013840	8.9385e-05	0.13657	liquid
259.67	3100.0	65.126	0.015355	5.1487	6.0504	23.769	40.206	77.638	2693.8	-0.0013802	8.9326e-05	0.13651	liquid
259.73	3100.0	65.113	0.015358	5.1537	6.0556	23.789	40.205	77.646	2692.7	-0.0013764	8.9267e-05	0.13644	liquid
259.80	3100.0	65.100	0.015361	5.1587	6.0608	23.808	40.204	77.655	2691.6	-0.0013726	8.9208e-05	0.13638	liquid
259.87	3100.0	65.086	0.015364	5.1637	6.0660	23.828	40.203	77.663	2690.5	-0.0013688	8.9149e-05	0.13632	liquid
259.93	3100.0	65.073	0.015367	5.1687	6.0711	23.848	40.202	77.671	2689.4	-0.0013650	8.9090e-05	0.13625	liquid
260.00	3100.0	65.060	0.015370	5.1737	6.0763	23.868	40.201	77.680	2688.2	-0.0013612	8.9031e-05	0.13619	liquid
260.07	3100.0	65.046	0.015374	5.1786	6.0815	23.888	40.200	77.688	2687.1	-0.0013574	8.8972e-05	0.13613	liquid
260.13	3100.0	65.033	0.015377	5.1836	6.0867	23.908	40.199	77.696	2686.0	-0.0013536	8.8914e-05	0.13606	liquid
260.20	3100.0	65.020	0.015380	5.1886	6.0919	23.928	40.198	77.705	2684.9	-0.0013498	8.8855e-05	0.13600	liquid
260.27	3100.0	65.006	0.015383	5.1936	6.0970	23.948	40.197	77.713	2683.8	-0.0013459	8.8796e-05	0.13594	liquid
260.33	3100.0	64.993	0.015386	5.1986	6.1022	23.968	40.196	77.721	2682.7	-0.0013421	8.8738e-05	0.13587	liquid
260.40	3100.0	64.980	0.015389	5.2036	6.1074	23.988	40.195	77.730	2681.5	-0.0013383	8.8679e-05	0.13581	liquid
260.47	3100.0	64.966	0.015393	5.2086	6.1126	24.008	40.194	77.738	2680.4	-0.0013344	8.8621e-05	0.13575	liquid
260.53	3100.0	64.953	0.015396	5.2136	6.1178	24.027	40.194	77.747	2679.3	-0.0013306	8.8562e-05	0.13568	liquid
260.60	3100.0	64.940	0.015399	5.2186	6.1229	24.047	40.193	77.755	2678.2	-0.0013267	8.8504e-05	0.13562	liquid
260.67	3100.0	64.926	0.015402	5.2236	6.1281	24.067	40.192	77.763	2677.1	-0.0013229	8.8446e-05	0.13556	liquid
260.73	3100.0	64.913	0.015405	5.2286	6.1333	24.087	40.191	77.772	2676.0	-0.0013190	8.8387e-05	0.13549	liquid
260.80	3100.0	64.900	0.015408	5.2336	6.1385	24.107	40.190	77.780	2674.9	-0.0013152	8.8329e-05	0.13543	liquid
260.87	3100.0	64.886	0.015412	5.2386	6.1437	24.127	40.189	77.789	2673.7	-0.0013113	8.8271e-05	0.13537	liquid
260.93	3100.0	64.873	0.015415	5.2436	6.1489	24.147	40.188	77.797	2672.6	-0.0013074	8.8213e-05	0.13530	liquid
261.00	3100.0	64.860	0.015418	5.2486	6.1541	24.167	40.187	77.806	2671.5	-0.0013035	8.8155e-05	0.13524	liquid
261.07	3100.0	64.846	0.015421	5.2536	6.1592	24.187	40.186	77.814	2670.4	-0.0012997	8.8097e-05	0.13518	liquid
261.13	3100.0	64.833	0.015424	5.2586	6.1644	24.206	40.185	77.823	2669.3	-0.0012958	8.8039e-05	0.13512	liquid
261.20	3100.0	64.820	0.015427	5.2636	6.1696	24.226	40.184	77.831	2668.2	-0.0012919	8.7981e-05	0.13505	liquid
261.27	3100.0	64.806	0.015431	5.2686	6.1748	24.246	40.184	77.840	2667.1	-0.0012880	8.7923e-05	0.13499	liquid
261.33	3100.0	64.793	0.015434	5.2736	6.1800	24.266	40.183	77.848	2665.9	-0.0012841	8.7865e-05	0.13493	liquid
261.40	3100.0	64.779	0.015437	5.2786	6.1852	24.286	40.182	77.857	2664.8	-0.0012802	8.7807e-05	0.13486	liquid
261.47	3100.0	64.766	0.015440	5.2836	6.1904	24.306	40.181	77.865	2663.7	-0.0012762	8.7750e-05	0.13480	liquid
261.53	3100.0	64.753	0.015443	5.2886	6.1956	24.326	40.180	77.874	2662.6	-0.0012723	8.7692e-05	0.13474	liquid
261.60	3100.0	64.739	0.015447	5.2936	6.2008	24.345	40.179	77.882	2661.5	-0.0012684	8.7635e-05	0.13467	liquid
261.67	3100.0	64.726	0.015450	5.2986	6.2060	24.365	40.178	77.891	2660.4	-0.0012645	8.7577e-05	0.13461	liquid
261.73	3100.0	64.712	0.015453	5.3036	6.2112	24.385	40.177	77.899	2659.3	-0.0012605	8.7519e-05	0.13455	liquid
261.80	3100.0	64.699	0.015456	5.3086	6.2163	24.405	40.176	77.908	2658.2	-0.0012566	8.7462e-05	0.13449	liquid
261.87	3100.0	64.686	0.015459	5.3137	6.2215	24.425	40.176	77.917	2657.0	-0.0012526	8.7405e-05	0.13442	liquid
261.93	3100.0	64.672	0.015463	5.3187	6.2267	24.445	40.175	77.925	2655.9	-0.0012487	8.7347e-05	0.13436	liquid
262.00	3100.0	64.659	0.015466	5.3237	6.2319	24.464	40.174	77.934	2654.8	-0.0012447	8.7290e-05	0.13430	liquid
262.07	3100.0	64.645	0.015469	5.3287	6.2371	24.484	40.173	77.943	2653.7	-0.0012408	8.7233e-05	0.13423	liquid
262.13	3100.0	64.632	0.015472	5.3337	6.2423	24.504	40.172	77.951	2652.6	-0.0012368	8.7175e-05	0.13417	liquid
262.20	3100.0	64.618	0.015475	5.3387	6.2475	24.524	40.171	77.960	2651.5	-0.0012328	8.7118e-05	0.13411	liquid
262.27	3100.0	64.605	0.015479	5.3437	6.2527	24.544	40.170	77.969	2650.4	-0.0012289	8.7061e-05	0.13404	liquid
262.33	3100.0	64.591	0.015482	5.3487	6.2579	24.564	40.169	77.977	2649.3	-0.0012249	8.7004e-05	0.13398	liquid
262.40	3100.0	64.578	0.015485	5.3537	6.2631	24.583	40.169	77.986	2648.1	-0.0012209	8.6947e-05	0.13392	liquid
262.47	3100.0	64.565	0.015488	5.3587	6.2683	24.603	40.168	77.995	2647.0	-0.0012169	8.6890e-05	0.13386	liquid
262.53	3100.0	64.551	0.015492	5.3637	6.2735	24.623	40.167	78.003	2645.9	-0.0012129	8.6833e-05	0.13379	liquid
262.60	3100.0	64.538	0.015495	5.3687	6.2787	24.643	40.166	78.012	2644.8	-0.0012089	8.6776e-05	0.13373	liquid
262.67	3100.0	64.524	0.015498	5.3738	6.2839	24.663	40.165	78.021	2643.7	-0.0012049	8.6720e-05	0.13367	liquid
262.73	3100.0	64.511	0.015501	5.3788	6.2891	24.682	40.164	78.030	2642.6	-0.0012009	8.6663e-05	0.13361	liquid
262.80	3100.0	64.497	0.015505	5.3838	6.2943	24.702	40.163	78.038	2641.5	-0.0011969	8.6606e-05	0.13354	liquid
262.87	3100.0	64.484	0.015508	5.3888	6.2995	24.722	40.162	78.047	2640.4	-0.0011928	8.6549e-05	0.13348	liquid
262.93	3100.0	64.470	0.015511	5.3938	6.3047	24.742	40.162	78.056	2639.2	-0.0011888	8.6493e-05	0.13342	liquid
263.00	3100.0	64.457	0.015514	5.3988	6.3099	24.762	40.161	78.065	2638.1	-0.0011848	8.6436e-05	0.13335	liquid
263.07	3100.0	64.443	0.015518	5.4038	6.3151	24.781	40.160	78.073	2637.0	-0.0011807	8.6380e-05	0.13329	liquid
