Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
252.80	3000.0	66.365	0.015068	4.6564	5.5128	21.783	40.296	77.043	2794.5	-0.0016953	9.5196e-05	0.14252	liquid
252.87	3000.0	66.352	0.015071	4.6614	5.5179	21.803	40.295	77.050	2793.3	-0.0016919	9.5131e-05	0.14246	liquid
252.93	3000.0	66.339	0.015074	4.6663	5.5230	21.823	40.294	77.058	2792.2	-0.0016884	9.5066e-05	0.14239	liquid
253.00	3000.0	66.326	0.015077	4.6713	5.5282	21.844	40.293	77.065	2791.1	-0.0016850	9.5001e-05	0.14233	liquid
253.07	3000.0	66.313	0.015080	4.6763	5.5333	21.864	40.292	77.073	2789.9	-0.0016816	9.4936e-05	0.14226	liquid
253.13	3000.0	66.300	0.015083	4.6812	5.5385	21.884	40.290	77.081	2788.8	-0.0016782	9.4872e-05	0.14220	liquid
253.20	3000.0	66.287	0.015086	4.6862	5.5436	21.904	40.289	77.088	2787.7	-0.0016747	9.4807e-05	0.14213	liquid
253.27	3000.0	66.274	0.015089	4.6912	5.5487	21.925	40.288	77.096	2786.5	-0.0016713	9.4743e-05	0.14207	liquid
253.33	3000.0	66.261	0.015092	4.6962	5.5539	21.945	40.287	77.104	2785.4	-0.0016679	9.4678e-05	0.14200	liquid
253.40	3000.0	66.247	0.015095	4.7011	5.5590	21.965	40.286	77.111	2784.3	-0.0016644	9.4614e-05	0.14194	liquid
253.47	3000.0	66.234	0.015098	4.7061	5.5642	21.986	40.285	77.119	2783.1	-0.0016610	9.4550e-05	0.14187	liquid
253.53	3000.0	66.221	0.015101	4.7111	5.5693	22.006	40.284	77.127	2782.0	-0.0016575	9.4486e-05	0.14181	liquid
253.60	3000.0	66.208	0.015104	4.7160	5.5744	22.026	40.283	77.134	2780.9	-0.0016541	9.4421e-05	0.14175	liquid
253.67	3000.0	66.195	0.015107	4.7210	5.5796	22.046	40.282	77.142	2779.7	-0.0016506	9.4357e-05	0.14168	liquid
253.73	3000.0	66.182	0.015110	4.7260	5.5847	22.067	40.281	77.150	2778.6	-0.0016471	9.4293e-05	0.14162	liquid
253.80	3000.0	66.169	0.015113	4.7310	5.5899	22.087	40.280	77.158	2777.5	-0.0016437	9.4229e-05	0.14155	liquid
253.87	3000.0	66.156	0.015116	4.7359	5.5950	22.107	40.279	77.165	2776.4	-0.0016402	9.4165e-05	0.14149	liquid
253.93	3000.0	66.143	0.015119	4.7409	5.6002	22.128	40.278	77.173	2775.2	-0.0016367	9.4101e-05	0.14142	liquid
254.00	3000.0	66.130	0.015122	4.7459	5.6053	22.148	40.276	77.181	2774.1	-0.0016332	9.4038e-05	0.14136	liquid
254.07	3000.0	66.116	0.015125	4.7509	5.6104	22.168	40.275	77.189	2773.0	-0.0016297	9.3974e-05	0.14129	liquid
254.13	3000.0	66.103	0.015128	4.7558	5.6156	22.188	40.274	77.196	2771.8	-0.0016262	9.3910e-05	0.14123	liquid
254.20	3000.0	66.090	0.015131	4.7608	5.6207	22.209	40.273	77.204	2770.7	-0.0016227	9.3846e-05	0.14116	liquid
254.27	3000.0	66.077	0.015134	4.7658	5.6259	22.229	40.272	77.212	2769.6	-0.0016192	9.3783e-05	0.14110	liquid
254.33	3000.0	66.064	0.015137	4.7708	5.6310	22.249	40.271	77.220	2768.4	-0.0016157	9.3719e-05	0.14103	liquid
254.40	3000.0	66.051	0.015140	4.7757	5.6362	22.269	40.270	77.228	2767.3	-0.0016122	9.3656e-05	0.14097	liquid
254.47	3000.0	66.038	0.015143	4.7807	5.6413	22.289	40.269	77.235	2766.2	-0.0016087	9.3592e-05	0.14090	liquid
254.53	3000.0	66.025	0.015146	4.7857	5.6465	22.310	40.268	77.243	2765.0	-0.0016052	9.3529e-05	0.14084	liquid
254.60	3000.0	66.011	0.015149	4.7907	5.6516	22.330	40.267	77.251	2763.9	-0.0016017	9.3466e-05	0.14077	liquid
254.67	3000.0	65.998	0.015152	4.7957	5.6568	22.350	40.266	77.259	2762.8	-0.0015981	9.3403e-05	0.14071	liquid
254.73	3000.0	65.985	0.015155	4.8006	5.6619	22.370	40.265	77.267	2761.6	-0.0015946	9.3339e-05	0.14064	liquid
254.80	3000.0	65.972	0.015158	4.8056	5.6671	22.391	40.264	77.275	2760.5	-0.0015911	9.3276e-05	0.14058	liquid
254.87	3000.0	65.959	0.015161	4.8106	5.6722	22.411	40.263	77.283	2759.4	-0.0015875	9.3213e-05	0.14052	liquid
254.93	3000.0	65.946	0.015164	4.8156	5.6774	22.431	40.262	77.290	2758.2	-0.0015840	9.3150e-05	0.14045	liquid
255.00	3000.0	65.932	0.015167	4.8206	5.6825	22.451	40.261	77.298	2757.1	-0.0015804	9.3087e-05	0.14039	liquid
255.07	3000.0	65.919	0.015170	4.8255	5.6877	22.471	40.260	77.306	2756.0	-0.0015769	9.3025e-05	0.14032	liquid
255.13	3000.0	65.906	0.015173	4.8305	5.6929	22.492	40.259	77.314	2754.9	-0.0015733	9.2962e-05	0.14026	liquid
255.20	3000.0	65.893	0.015176	4.8355	5.6980	22.512	40.258	77.322	2753.7	-0.0015697	9.2899e-05	0.14019	liquid
255.27	3000.0	65.880	0.015179	4.8405	5.7032	22.532	40.257	77.330	2752.6	-0.0015662	9.2836e-05	0.14013	liquid
255.33	3000.0	65.867	0.015182	4.8455	5.7083	22.552	40.256	77.338	2751.5	-0.0015626	9.2774e-05	0.14006	liquid
255.40	3000.0	65.853	0.015185	4.8505	5.7135	22.572	40.255	77.346	2750.3	-0.0015590	9.2711e-05	0.14000	liquid
255.47	3000.0	65.840	0.015188	4.8554	5.7186	22.593	40.254	77.354	2749.2	-0.0015554	9.2649e-05	0.13993	liquid
255.53	3000.0	65.827	0.015191	4.8604	5.7238	22.613	40.253	77.362	2748.1	-0.0015518	9.2586e-05	0.13987	liquid
255.60	3000.0	65.814	0.015194	4.8654	5.7289	22.633	40.251	77.370	2746.9	-0.0015482	9.2524e-05	0.13981	liquid
255.67	3000.0	65.801	0.015197	4.8704	5.7341	22.653	40.250	77.378	2745.8	-0.0015446	9.2461e-05	0.13974	liquid
255.73	3000.0	65.787	0.015200	4.8754	5.7393	22.673	40.249	77.386	2744.7	-0.0015410	9.2399e-05	0.13968	liquid
255.80	3000.0	65.774	0.015204	4.8804	5.7444	22.694	40.248	77.394	2743.6	-0.0015374	9.2337e-05	0.13961	liquid
255.87	3000.0	65.761	0.015207	4.8853	5.7496	22.714	40.247	77.402	2742.4	-0.0015338	9.2275e-05	0.13955	liquid
255.93	3000.0	65.748	0.015210	4.8903	5.7547	22.734	40.246	77.410	2741.3	-0.0015302	9.2212e-05	0.13948	liquid
256.00	3000.0	65.735	0.015213	4.8953	5.7599	22.754	40.245	77.418	2740.2	-0.0015266	9.2150e-05	0.13942	liquid
256.07	3000.0	65.721	0.015216	4.9003	5.7651	22.774	40.244	77.426	2739.0	-0.0015229	9.2088e-05	0.13935	liquid
256.13	3000.0	65.708	0.015219	4.9053	5.7702	22.794	40.243	77.434	2737.9	-0.0015193	9.2026e-05	0.13929	liquid
256.20	3000.0	65.695	0.015222	4.9103	5.7754	22.815	40.242	77.442	2736.8	-0.0015157	9.1965e-05	0.13923	liquid
256.27	3000.0	65.682	0.015225	4.9153	5.7806	22.835	40.241	77.450	2735.6	-0.0015120	9.1903e-05	0.13916	liquid
256.33	3000.0	65.668	0.015228	4.9203	5.7857	22.855	40.240	77.459	2734.5	-0.0015084	9.1841e-05	0.13910	liquid
256.40	3000.0	65.655	0.015231	4.9253	5.7909	22.875	40.239	77.467	2733.4	-0.0015047	9.1779e-05	0.13903	liquid
256.47	3000.0	65.642	0.015234	4.9302	5.7960	22.895	40.238	77.475	2732.3	-0.0015011	9.1718e-05	0.13897	liquid
256.53	3000.0	65.629	0.015237	4.9352	5.8012	22.915	40.237	77.483	2731.1	-0.0014974	9.1656e-05	0.13890	liquid
256.60	3000.0	65.615	0.015240	4.9402	5.8064	22.935	40.236	77.491	2730.0	-0.0014938	9.1594e-05	0.13884	liquid
256.67	3000.0	65.602	0.015243	4.9452	5.8115	22.955	40.235	77.499	2728.9	-0.0014901	9.1533e-05	0.13878	liquid
256.73	3000.0	65.589	0.015246	4.9502	5.8167	22.976	40.234	77.507	2727.7	-0.0014864	9.1471e-05	0.13871	liquid
256.80	3000.0	65.576	0.015250	4.9552	5.8219	22.996	40.233	77.516	2726.6	-0.0014827	9.1410e-05	0.13865	liquid
256.87	3000.0	65.562	0.015253	4.9602	5.8270	23.016	40.232	77.524	2725.5	-0.0014791	9.1349e-05	0.13858	liquid
256.93	3000.0	65.549	0.015256	4.9652	5.8322	23.036	40.231	77.532	2724.4	-0.0014754	9.1287e-05	0.13852	liquid
257.00	3000.0	65.536	0.015259	4.9702	5.8374	23.056	40.230	77.540	2723.2	-0.0014717	9.1226e-05	0.13845	liquid
257.07	3000.0	65.523	0.015262	4.9752	5.8426	23.076	40.229	77.548	2722.1	-0.0014680	9.1165e-05	0.13839	liquid
257.13	3000.0	65.509	0.015265	4.9802	5.8477	23.096	40.228	77.557	2721.0	-0.0014643	9.1104e-05	0.13833	liquid
257.20	3000.0	65.496	0.015268	4.9852	5.8529	23.116	40.227	77.565	2719.8	-0.0014606	9.1043e-05	0.13826	liquid
257.27	3000.0	65.483	0.015271	4.9902	5.8581	23.137	40.226	77.573	2718.7	-0.0014568	9.0982e-05	0.13820	liquid
257.33	3000.0	65.469	0.015274	4.9952	5.8632	23.157	40.225	77.581	2717.6	-0.0014531	9.0921e-05	0.13813	liquid
257.40	3000.0	65.456	0.015277	5.0002	5.8684	23.177	40.224	77.590	2716.5	-0.0014494	9.0860e-05	0.13807	liquid
257.47	3000.0	65.443	0.015280	5.0051	5.8736	23.197	40.223	77.598	2715.3	-0.0014457	9.0799e-05	0.13801	liquid
257.53	3000.0	65.430	0.015284	5.0101	5.8788	23.217	40.223	77.606	2714.2	-0.0014419	9.0738e-05	0.13794	liquid
257.60	3000.0	65.416	0.015287	5.0151	5.8839	23.237	40.222	77.615	2713.1	-0.0014382	9.0678e-05	0.13788	liquid
257.67	3000.0	65.403	0.015290	5.0201	5.8891	23.257	40.221	77.623	2712.0	-0.0014345	9.0617e-05	0.13781	liquid
257.73	3000.0	65.390	0.015293	5.0251	5.8943	23.277	40.220	77.631	2710.8	-0.0014307	9.0556e-05	0.13775	liquid
257.80	3000.0	65.376	0.015296	5.0301	5.8995	23.297	40.219	77.640	2709.7	-0.0014270	9.0496e-05	0.13769	liquid
257.87	3000.0	65.363	0.015299	5.0351	5.9046	23.317	40.218	77.648	2708.6	-0.0014232	9.0435e-05	0.13762	liquid
257.93	3000.0	65.350	0.015302	5.0401	5.9098	23.337	40.217	77.656	2707.4	-0.0014195	9.0375e-05	0.13756	liquid
258.00	3000.0	65.336	0.015305	5.0451	5.9150	23.357	40.216	77.665	2706.3	-0.0014157	9.0315e-05	0.13749	liquid
258.07	3000.0	65.323	0.015309	5.0501	5.9202	23.378	40.215	77.673	2705.2	-0.0014119	9.0254e-05	0.13743	liquid
258.13	3000.0	65.310	0.015312	5.0551	5.9253	23.398	40.214	77.681	2704.1	-0.0014081	9.0194e-05	0.13736	liquid
258.20	3000.0	65.296	0.015315	5.0601	5.9305	23.418	40.213	77.690	2702.9	-0.0014044	9.0134e-05	0.13730	liquid
258.27	3000.0	65.283	0.015318	5.0651	5.9357	23.438	40.212	77.698	2701.8	-0.0014006	9.0073e-05	0.13724	liquid
258.33	3000.0	65.270	0.015321	5.0701	5.9409	23.458	40.211	77.707	2700.7	-0.0013968	9.0013e-05	0.13717	liquid
258.40	3000.0	65.256	0.015324	5.0751	5.9461	23.478	40.210	77.715	2699.6	-0.0013930	8.9953e-05	0.13711	liquid
258.47	3000.0	65.243	0.015327	5.0801	5.9512	23.498	40.209	77.724	2698.4	-0.0013892	8.9893e-05	0.13705	liquid
258.53	3000.0	65.230	0.015330	5.0852	5.9564	23.518	40.208	77.732	2697.3	-0.0013854	8.9833e-05	0.13698	liquid
258.60	3000.0	65.216	0.015334	5.0902	5.9616	23.538	40.207	77.740	2696.2	-0.0013816	8.9773e-05	0.13692	liquid
258.67	3000.0	65.203	0.015337	5.0952	5.9668	23.558	40.206	77.749	2695.1	-0.0013777	8.9713e-05	0.13685	liquid
258.73	3000.0	65.190	0.015340	5.1002	5.9720	23.578	40.205	77.757	2693.9	-0.0013739	8.9654e-05	0.13679	liquid
258.80	3000.0	65.176	0.015343	5.1052	5.9772	23.598	40.204	77.766	2692.8	-0.0013701	8.9594e-05	0.13673	liquid
258.87	3000.0	65.163	0.015346	5.1102	5.9823	23.618	40.203	77.774	2691.7	-0.0013663	8.9534e-05	0.13666	liquid
258.93	3000.0	65.149	0.015349	5.1152	5.9875	23.638	40.202	77.783	2690.5	-0.0013624	8.9475e-05	0.13660	liquid
259.00	3000.0	65.136	0.015352	5.1202	5.9927	23.658	40.201	77.791	2689.4	-0.0013586	8.9415e-05	0.13653	liquid
259.07	3000.0	65.123	0.015356	5.1252	5.9979	23.678	40.200	77.800	2688.3	-0.0013547	8.9355e-05	0.13647	liquid
259.13	3000.0	65.109	0.015359	5.1302	6.0031	23.698	40.200	77.809	2687.2	-0.0013509	8.9296e-05	0.13641	liquid
259.20	3000.0	65.096	0.015362	5.1352	6.0083	23.718	40.199	77.817	2686.0	-0.0013470	8.9236e-05	0.13634	liquid
259.27	3000.0	65.083	0.015365	5.1402	6.0135	23.738	40.198	77.826	2684.9	-0.0013432	8.9177e-05	0.13628	liquid
259.33	3000.0	65.069	0.015368	5.1452	6.0186	23.758	40.197	77.834	2683.8	-0.0013393	8.9118e-05	0.13622	liquid
259.40	3000.0	65.056	0.015371	5.1502	6.0238	23.778	40.196	77.843	2682.7	-0.0013354	8.9058e-05	0.13615	liquid
259.47	3000.0	65.042	0.015375	5.1552	6.0290	23.798	40.195	77.851	2681.5	-0.0013316	8.8999e-05	0.13609	liquid
259.53	3000.0	65.029	0.015378	5.1603	6.0342	23.818	40.194	77.860	2680.4	-0.0013277	8.8940e-05	0.13602	liquid
259.60	3000.0	65.016	0.015381	5.1653	6.0394	23.838	40.193	77.869	2679.3	-0.0013238	8.8881e-05	0.13596	liquid
259.67	3000.0	65.002	0.015384	5.1703	6.0446	23.858	40.192	77.877	2678.2	-0.0013199	8.8822e-05	0.13590	liquid
259.73	3000.0	64.989	0.015387	5.1753	6.0498	23.878	40.191	77.886	2677.0	-0.0013160	8.8763e-05	0.13583	liquid
259.80	3000.0	64.975	0.015390	5.1803	6.0550	23.898	40.190	77.895	2675.9	-0.0013121	8.8704e-05	0.13577	liquid
259.87	3000.0	64.962	0.015394	5.1853	6.0602	23.918	40.189	77.903	2674.8	-0.0013082	8.8645e-05	0.13571	liquid
259.93	3000.0	64.948	0.015397	5.1903	6.0654	23.938	40.188	77.912	2673.7	-0.0013043	8.8586e-05	0.13564	liquid
260.00	3000.0	64.935	0.015400	5.1953	6.0706	23.958	40.187	77.921	2672.5	-0.0013004	8.8527e-05	0.13558	liquid
260.07	3000.0	64.922	0.015403	5.2004	6.0758	23.978	40.187	77.929	2671.4	-0.0012964	8.8469e-05	0.13551	liquid
260.13	3000.0	64.908	0.015406	5.2054	6.0810	23.998	40.186	77.938	2670.3	-0.0012925	8.8410e-05	0.13545	liquid
260.20	3000.0	64.895	0.015410	5.2104	6.0862	24.018	40.185	77.947	2669.2	-0.0012886	8.8351e-05	0.13539	liquid
260.27	3000.0	64.881	0.015413	5.2154	6.0913	24.038	40.184	77.956	2668.0	-0.0012846	8.8293e-05	0.13532	liquid
260.33	3000.0	64.868	0.015416	5.2204	6.0965	24.058	40.183	77.964	2666.9	-0.0012807	8.8234e-05	0.13526	liquid
260.40	3000.0	64.854	0.015419	5.2254	6.1017	24.078	40.182	77.973	2665.8	-0.0012767	8.8175e-05	0.13520	liquid
260.47	3000.0	64.841	0.015422	5.2304	6.1069	24.098	40.181	77.982	2664.7	-0.0012728	8.8117e-05	0.13513	liquid
260.53	3000.0	64.827	0.015426	5.2355	6.1121	24.118	40.180	77.991	2663.6	-0.0012688	8.8059e-05	0.13507	liquid
260.60	3000.0	64.814	0.015429	5.2405	6.1173	24.138	40.179	77.999	2662.4	-0.0012649	8.8000e-05	0.13501	liquid
260.67	3000.0	64.800	0.015432	5.2455	6.1225	24.158	40.178	78.008	2661.3	-0.0012609	8.7942e-05	0.13494	liquid
260.73	3000.0	64.787	0.015435	5.2505	6.1277	24.178	40.177	78.017	2660.2	-0.0012569	8.7884e-05	0.13488	liquid
260.80	3000.0	64.773	0.015438	5.2555	6.1329	24.198	40.177	78.026	2659.1	-0.0012529	8.7825e-05	0.13482	liquid
260.87	3000.0	64.760	0.015442	5.2606	6.1381	24.218	40.176	78.035	2657.9	-0.0012490	8.7767e-05	0.13475	liquid
260.93	3000.0	64.746	0.015445	5.2656	6.1433	24.238	40.175	78.043	2656.8	-0.0012450	8.7709e-05	0.13469	liquid
261.00	3000.0	64.733	0.015448	5.2706	6.1486	24.258	40.174	78.052	2655.7	-0.0012410	8.7651e-05	0.13463	liquid
261.07	3000.0	64.719	0.015451	5.2756	6.1538	24.277	40.173	78.061	2654.6	-0.0012370	8.7593e-05	0.13456	liquid
261.13	3000.0	64.706	0.015455	5.2806	6.1590	24.297	40.172	78.070	2653.4	-0.0012330	8.7535e-05	0.13450	liquid
261.20	3000.0	64.692	0.015458	5.2857	6.1642	24.317	40.171	78.079	2652.3	-0.0012290	8.7477e-05	0.13444	liquid
261.27	3000.0	64.679	0.015461	5.2907	6.1694	24.337	40.170	78.088	2651.2	-0.0012249	8.7419e-05	0.13437	liquid
261.33	3000.0	64.665	0.015464	5.2957	6.1746	24.357	40.169	78.097	2650.1	-0.0012209	8.7362e-05	0.13431	liquid
261.40	3000.0	64.652	0.015467	5.3007	6.1798	24.377	40.169	78.106	2648.9	-0.0012169	8.7304e-05	0.13425	liquid
261.47	3000.0	64.638	0.015471	5.3058	6.1850	24.397	40.168	78.115	2647.8	-0.0012129	8.7246e-05	0.13418	liquid
261.53	3000.0	64.625	0.015474	5.3108	6.1902	24.417	40.167	78.123	2646.7	-0.0012088	8.7188e-05	0.13412	liquid
261.60	3000.0	64.611	0.015477	5.3158	6.1954	24.437	40.166	78.132	2645.6	-0.0012048	8.7131e-05	0.13406	liquid
261.67	3000.0	64.598	0.015480	5.3208	6.2006	24.457	40.165	78.141	2644.5	-0.0012007	8.7073e-05	0.13399	liquid
261.73	3000.0	64.584	0.015484	5.3258	6.2058	24.477	40.164	78.150	2643.3	-0.0011967	8.7016e-05	0.13393	liquid
261.80	3000.0	64.571	0.015487	5.3309	6.2110	24.497	40.163	78.159	2642.2	-0.0011926	8.6958e-05	0.13387	liquid
261.87	3000.0	64.557	0.015490	5.3359	6.2162	24.516	40.162	78.168	2641.1	-0.0011885	8.6901e-05	0.13380	liquid
261.93	3000.0	64.544	0.015493	5.3409	6.2215	24.536	40.162	78.177	2640.0	-0.0011845	8.6844e-05	0.13374	liquid
262.00	3000.0	64.530	0.015497	5.3460	6.2267	24.556	40.161	78.186	2638.8	-0.0011804	8.6786e-05	0.13368	liquid
262.07	3000.0	64.517	0.015500	5.3510	6.2319	24.576	40.160	78.195	2637.7	-0.0011763	8.6729e-05	0.13361	liquid
262.13	3000.0	64.503	0.015503	5.3560	6.2371	24.596	40.159	78.204	2636.6	-0.0011722	8.6672e-05	0.13355	liquid
262.20	3000.0	64.489	0.015506	5.3610	6.2423	24.616	40.158	78.213	2635.5	-0.0011681	8.6615e-05	0.13349	liquid
262.27	3000.0	64.476	0.015510	5.3661	6.2475	24.636	40.157	78.223	2634.4	-0.0011640	8.6558e-05	0.13342	liquid
262.33	3000.0	64.462	0.015513	5.3711	6.2527	24.656	40.156	78.232	2633.2	-0.0011599	8.6500e-05	0.13336	liquid
262.40	3000.0	64.449	0.015516	5.3761	6.2580	24.676	40.155	78.241	2632.1	-0.0011558	8.6443e-05	0.13330	liquid
262.47	3000.0	64.435	0.015519	5.3812	6.2632	24.695	40.155	78.250	2631.0	-0.0011517	8.6386e-05	0.13323	liquid
262.53	3000.0	64.422	0.015523	5.3862	6.2684	24.715	40.154	78.259	2629.9	-0.0011476	8.6330e-05	0.13317	liquid
262.60	3000.0	64.408	0.015526	5.3912	6.2736	24.735	40.153	78.268	2628.7	-0.0011435	8.6273e-05	0.13311	liquid
262.67	3000.0	64.394	0.015529	5.3963	6.2788	24.755	40.152	78.277	2627.6	-0.0011393	8.6216e-05	0.13304	liquid
262.73	3000.0	64.381	0.015533	5.4013	6.2840	24.775	40.151	78.286	2626.5	-0.0011352	8.6159e-05	0.13298	liquid
262.80	3000.0	64.367	0.015536	5.4063	6.2893	24.795	40.150	78.295	2625.4	-0.0011311	8.6102e-05	0.13292	liquid
262.87	3000.0	64.354	0.015539	5.4114	6.2945	24.815	40.149	78.305	2624.3	-0.0011269	8.6046e-05	0.13285	liquid
262.93	3000.0	64.340	0.015542	5.4164	6.2997	24.835	40.149	78.314	2623.1	-0.0011228	8.5989e-05	0.13279	liquid
263.00	3000.0	64.326	0.015546	5.4214	6.3049	24.854	40.148	78.323	2622.0	-0.0011186	8.5932e-05	0.13273	liquid
263.07	3000.0	64.313	0.015549	5.4265	6.3101	24.874	40.147	78.332	2620.9	-0.0011145	8.5876e-05	0.13267	liquid
