Temperature (K)	Pressure (psia)	Density (lbm/ft3)	Volume (ft3/lbm)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (ft/s)	Joule-Thomson (F/psia)	Viscosity (lbm/ft*s)	Therm. Cond. (W/m*K)	Phase
255.80	2000.0	64.495	0.015505	5.1032	5.6907	23.620	40.124	80.049	2580.6	-0.00089161	8.7083e-05	0.13334	liquid
255.87	2000.0	64.480	0.015509	5.1084	5.6960	23.641	40.123	80.061	2579.4	-0.00088671	8.7021e-05	0.13327	liquid
255.93	2000.0	64.466	0.015512	5.1136	5.7014	23.662	40.122	80.074	2578.1	-0.00088180	8.6959e-05	0.13321	liquid
256.00	2000.0	64.451	0.015516	5.1188	5.7067	23.683	40.121	80.087	2576.9	-0.00087688	8.6896e-05	0.13314	liquid
256.07	2000.0	64.437	0.015519	5.1240	5.7120	23.704	40.121	80.099	2575.7	-0.00087195	8.6834e-05	0.13307	liquid
256.13	2000.0	64.422	0.015523	5.1292	5.7174	23.724	40.120	80.112	2574.4	-0.00086702	8.6772e-05	0.13300	liquid
256.20	2000.0	64.408	0.015526	5.1345	5.7227	23.745	40.119	80.125	2573.2	-0.00086208	8.6710e-05	0.13293	liquid
256.27	2000.0	64.393	0.015530	5.1397	5.7281	23.766	40.118	80.137	2571.9	-0.00085713	8.6648e-05	0.13287	liquid
256.33	2000.0	64.378	0.015533	5.1449	5.7334	23.787	40.117	80.150	2570.7	-0.00085217	8.6587e-05	0.13280	liquid
256.40	2000.0	64.364	0.015537	5.1501	5.7387	23.808	40.116	80.163	2569.5	-0.00084720	8.6525e-05	0.13273	liquid
256.47	2000.0	64.349	0.015540	5.1553	5.7441	23.829	40.115	80.176	2568.2	-0.00084223	8.6463e-05	0.13266	liquid
256.53	2000.0	64.335	0.015544	5.1605	5.7494	23.850	40.114	80.188	2567.0	-0.00083725	8.6401e-05	0.13259	liquid
256.60	2000.0	64.320	0.015547	5.1657	5.7548	23.870	40.113	80.201	2565.8	-0.00083226	8.6340e-05	0.13253	liquid
256.67	2000.0	64.305	0.015551	5.1709	5.7601	23.891	40.112	80.214	2564.5	-0.00082726	8.6278e-05	0.13246	liquid
256.73	2000.0	64.291	0.015554	5.1761	5.7655	23.912	40.112	80.227	2563.3	-0.00082226	8.6217e-05	0.13239	liquid
256.80	2000.0	64.276	0.015558	5.1814	5.7708	23.933	40.111	80.240	2562.0	-0.00081725	8.6155e-05	0.13232	liquid
256.87	2000.0	64.262	0.015561	5.1866	5.7762	23.954	40.110	80.252	2560.8	-0.00081223	8.6094e-05	0.13225	liquid
256.93	2000.0	64.247	0.015565	5.1918	5.7815	23.975	40.109	80.265	2559.6	-0.00080720	8.6032e-05	0.13219	liquid
257.00	2000.0	64.232	0.015569	5.1970	5.7869	23.995	40.108	80.278	2558.3	-0.00080216	8.5971e-05	0.13212	liquid
257.07	2000.0	64.218	0.015572	5.2022	5.7922	24.016	40.107	80.291	2557.1	-0.00079711	8.5910e-05	0.13205	liquid
257.13	2000.0	64.203	0.015576	5.2074	5.7976	24.037	40.106	80.304	2555.9	-0.00079206	8.5848e-05	0.13198	liquid
257.20	2000.0	64.188	0.015579	5.2127	5.8029	24.058	40.105	80.317	2554.6	-0.00078700	8.5787e-05	0.13192	liquid
257.27	2000.0	64.174	0.015583	5.2179	5.8083	24.079	40.105	80.330	2553.4	-0.00078193	8.5726e-05	0.13185	liquid
257.33	2000.0	64.159	0.015586	5.2231	5.8136	24.099	40.104	80.343	2552.1	-0.00077685	8.5665e-05	0.13178	liquid
257.40	2000.0	64.144	0.015590	5.2283	5.8190	24.120	40.103	80.356	2550.9	-0.00077177	8.5604e-05	0.13171	liquid
257.47	2000.0	64.130	0.015593	5.2335	5.8244	24.141	40.102	80.369	2549.7	-0.00076668	8.5543e-05	0.13164	liquid
257.53	2000.0	64.115	0.015597	5.2388	5.8297	24.162	40.101	80.382	2548.4	-0.00076157	8.5482e-05	0.13158	liquid
257.60	2000.0	64.100	0.015601	5.2440	5.8351	24.183	40.100	80.396	2547.2	-0.00075646	8.5421e-05	0.13151	liquid
257.67	2000.0	64.086	0.015604	5.2492	5.8404	24.204	40.099	80.409	2546.0	-0.00075135	8.5360e-05	0.13144	liquid
257.73	2000.0	64.071	0.015608	5.2544	5.8458	24.224	40.098	80.422	2544.7	-0.00074622	8.5299e-05	0.13137	liquid
257.80	2000.0	64.056	0.015611	5.2597	5.8512	24.245	40.098	80.435	2543.5	-0.00074109	8.5239e-05	0.13131	liquid
257.87	2000.0	64.041	0.015615	5.2649	5.8565	24.266	40.097	80.448	2542.2	-0.00073594	8.5178e-05	0.13124	liquid
257.93	2000.0	64.027	0.015618	5.2701	5.8619	24.287	40.096	80.461	2541.0	-0.00073079	8.5117e-05	0.13117	liquid
258.00	2000.0	64.012	0.015622	5.2754	5.8672	24.308	40.095	80.475	2539.8	-0.00072563	8.5057e-05	0.13110	liquid
258.07	2000.0	63.997	0.015626	5.2806	5.8726	24.328	40.094	80.488	2538.5	-0.00072047	8.4996e-05	0.13103	liquid
258.13	2000.0	63.983	0.015629	5.2858	5.8780	24.349	40.093	80.501	2537.3	-0.00071529	8.4936e-05	0.13097	liquid
258.20	2000.0	63.968	0.015633	5.2910	5.8833	24.370	40.092	80.514	2536.1	-0.00071011	8.4875e-05	0.13090	liquid
258.27	2000.0	63.953	0.015636	5.2963	5.8887	24.391	40.092	80.528	2534.8	-0.00070491	8.4815e-05	0.13083	liquid
258.33	2000.0	63.938	0.015640	5.3015	5.8941	24.411	40.091	80.541	2533.6	-0.00069971	8.4754e-05	0.13076	liquid
258.40	2000.0	63.924	0.015644	5.3067	5.8995	24.432	40.090	80.554	2532.3	-0.00069450	8.4694e-05	0.13070	liquid
258.47	2000.0	63.909	0.015647	5.3120	5.9048	24.453	40.089	80.568	2531.1	-0.00068929	8.4634e-05	0.13063	liquid
258.53	2000.0	63.894	0.015651	5.3172	5.9102	24.474	40.088	80.581	2529.9	-0.00068406	8.4574e-05	0.13056	liquid
258.60	2000.0	63.879	0.015655	5.3224	5.9156	24.495	40.087	80.595	2528.6	-0.00067883	8.4513e-05	0.13049	liquid
258.67	2000.0	63.864	0.015658	5.3277	5.9209	24.515	40.087	80.608	2527.4	-0.00067358	8.4453e-05	0.13042	liquid
258.73	2000.0	63.850	0.015662	5.3329	5.9263	24.536	40.086	80.622	2526.2	-0.00066833	8.4393e-05	0.13036	liquid
258.80	2000.0	63.835	0.015665	5.3382	5.9317	24.557	40.085	80.635	2524.9	-0.00066307	8.4333e-05	0.13029	liquid
258.87	2000.0	63.820	0.015669	5.3434	5.9371	24.578	40.084	80.649	2523.7	-0.00065780	8.4273e-05	0.13022	liquid
258.93	2000.0	63.805	0.015673	5.3486	5.9424	24.598	40.083	80.662	2522.4	-0.00065253	8.4213e-05	0.13015	liquid
259.00	2000.0	63.790	0.015676	5.3539	5.9478	24.619	40.082	80.676	2521.2	-0.00064724	8.4154e-05	0.13009	liquid
259.07	2000.0	63.776	0.015680	5.3591	5.9532	24.640	40.082	80.689	2520.0	-0.00064195	8.4094e-05	0.13002	liquid
259.13	2000.0	63.761	0.015684	5.3644	5.9586	24.661	40.081	80.703	2518.7	-0.00063665	8.4034e-05	0.12995	liquid
259.20	2000.0	63.746	0.015687	5.3696	5.9640	24.682	40.080	80.717	2517.5	-0.00063133	8.3974e-05	0.12988	liquid
259.27	2000.0	63.731	0.015691	5.3748	5.9693	24.702	40.079	80.730	2516.2	-0.00062602	8.3915e-05	0.12982	liquid
259.33	2000.0	63.716	0.015695	5.3801	5.9747	24.723	40.078	80.744	2515.0	-0.00062069	8.3855e-05	0.12975	liquid
259.40	2000.0	63.701	0.015698	5.3853	5.9801	24.744	40.078	80.758	2513.8	-0.00061535	8.3795e-05	0.12968	liquid
259.47	2000.0	63.687	0.015702	5.3906	5.9855	24.765	40.077	80.771	2512.5	-0.00061000	8.3736e-05	0.12961	liquid
259.53	2000.0	63.672	0.015706	5.3958	5.9909	24.785	40.076	80.785	2511.3	-0.00060465	8.3676e-05	0.12955	liquid
259.60	2000.0	63.657	0.015709	5.4011	5.9963	24.806	40.075	80.799	2510.1	-0.00059929	8.3617e-05	0.12948	liquid
259.67	2000.0	63.642	0.015713	5.4063	6.0017	24.827	40.074	80.813	2508.8	-0.00059392	8.3558e-05	0.12941	liquid
259.73	2000.0	63.627	0.015717	5.4116	6.0070	24.848	40.073	80.826	2507.6	-0.00058853	8.3498e-05	0.12934	liquid
259.80	2000.0	63.612	0.015720	5.4168	6.0124	24.868	40.073	80.840	2506.3	-0.00058315	8.3439e-05	0.12928	liquid
259.87	2000.0	63.597	0.015724	5.4221	6.0178	24.889	40.072	80.854	2505.1	-0.00057775	8.3380e-05	0.12921	liquid
259.93	2000.0	63.582	0.015728	5.4273	6.0232	24.910	40.071	80.868	2503.9	-0.00057234	8.3321e-05	0.12914	liquid
260.00	2000.0	63.568	0.015731	5.4326	6.0286	24.931	40.070	80.882	2502.6	-0.00056693	8.3261e-05	0.12907	liquid
260.07	2000.0	63.553	0.015735	5.4378	6.0340	24.951	40.069	80.896	2501.4	-0.00056150	8.3202e-05	0.12901	liquid
260.13	2000.0	63.538	0.015739	5.4431	6.0394	24.972	40.069	80.910	2500.1	-0.00055607	8.3143e-05	0.12894	liquid
260.20	2000.0	63.523	0.015742	5.4483	6.0448	24.993	40.068	80.924	2498.9	-0.00055063	8.3084e-05	0.12887	liquid
260.27	2000.0	63.508	0.015746	5.4536	6.0502	25.013	40.067	80.938	2497.7	-0.00054517	8.3025e-05	0.12880	liquid
260.33	2000.0	63.493	0.015750	5.4588	6.0556	25.034	40.066	80.952	2496.4	-0.00053971	8.2966e-05	0.12874	liquid
260.40	2000.0	63.478	0.015753	5.4641	6.0610	25.055	40.066	80.966	2495.2	-0.00053425	8.2907e-05	0.12867	liquid
260.47	2000.0	63.463	0.015757	5.4694	6.0664	25.076	40.065	80.980	2493.9	-0.00052877	8.2849e-05	0.12860	liquid
260.53	2000.0	63.448	0.015761	5.4746	6.0718	25.096	40.064	80.994	2492.7	-0.00052328	8.2790e-05	0.12853	liquid
260.60	2000.0	63.433	0.015765	5.4799	6.0772	25.117	40.063	81.008	2491.5	-0.00051779	8.2731e-05	0.12847	liquid
260.67	2000.0	63.418	0.015768	5.4851	6.0826	25.138	40.062	81.022	2490.2	-0.00051228	8.2672e-05	0.12840	liquid
260.73	2000.0	63.403	0.015772	5.4904	6.0880	25.159	40.062	81.036	2489.0	-0.00050677	8.2614e-05	0.12833	liquid
260.80	2000.0	63.388	0.015776	5.4957	6.0934	25.179	40.061	81.050	2487.7	-0.00050124	8.2555e-05	0.12827	liquid
260.87	2000.0	63.373	0.015780	5.5009	6.0988	25.200	40.060	81.064	2486.5	-0.00049571	8.2497e-05	0.12820	liquid
260.93	2000.0	63.358	0.015783	5.5062	6.1042	25.221	40.059	81.079	2485.3	-0.00049017	8.2438e-05	0.12813	liquid
261.00	2000.0	63.343	0.015787	5.5114	6.1096	25.241	40.059	81.093	2484.0	-0.00048462	8.2380e-05	0.12806	liquid
261.07	2000.0	63.328	0.015791	5.5167	6.1150	25.262	40.058	81.107	2482.8	-0.00047906	8.2321e-05	0.12800	liquid
261.13	2000.0	63.313	0.015794	5.5220	6.1204	25.283	40.057	81.121	2481.5	-0.00047349	8.2263e-05	0.12793	liquid
261.20	2000.0	63.298	0.015798	5.5272	6.1258	25.304	40.056	81.136	2480.3	-0.00046792	8.2205e-05	0.12786	liquid
261.27	2000.0	63.283	0.015802	5.5325	6.1312	25.324	40.055	81.150	2479.1	-0.00046233	8.2146e-05	0.12779	liquid
261.33	2000.0	63.268	0.015806	5.5378	6.1366	25.345	40.055	81.164	2477.8	-0.00045673	8.2088e-05	0.12773	liquid
261.40	2000.0	63.253	0.015809	5.5430	6.1420	25.366	40.054	81.179	2476.6	-0.00045113	8.2030e-05	0.12766	liquid
261.47	2000.0	63.238	0.015813	5.5483	6.1475	25.386	40.053	81.193	2475.3	-0.00044551	8.1972e-05	0.12759	liquid
261.53	2000.0	63.223	0.015817	5.5536	6.1529	25.407	40.052	81.208	2474.1	-0.00043989	8.1914e-05	0.12752	liquid
261.60	2000.0	63.208	0.015821	5.5589	6.1583	25.428	40.052	81.222	2472.9	-0.00043426	8.1856e-05	0.12746	liquid
261.67	2000.0	63.193	0.015825	5.5641	6.1637	25.448	40.051	81.237	2471.6	-0.00042862	8.1798e-05	0.12739	liquid
261.73	2000.0	63.178	0.015828	5.5694	6.1691	25.469	40.050	81.251	2470.4	-0.00042296	8.1740e-05	0.12732	liquid
261.80	2000.0	63.163	0.015832	5.5747	6.1745	25.490	40.049	81.266	2469.1	-0.00041730	8.1682e-05	0.12726	liquid
261.87	2000.0	63.148	0.015836	5.5800	6.1800	25.511	40.049	81.280	2467.9	-0.00041163	8.1624e-05	0.12719	liquid
261.93	2000.0	63.133	0.015840	5.5852	6.1854	25.531	40.048	81.295	2466.6	-0.00040595	8.1566e-05	0.12712	liquid
262.00	2000.0	63.118	0.015843	5.5905	6.1908	25.552	40.047	81.309	2465.4	-0.00040026	8.1508e-05	0.12705	liquid
262.07	2000.0	63.102	0.015847	5.5958	6.1962	25.573	40.046	81.324	2464.2	-0.00039457	8.1450e-05	0.12699	liquid
262.13	2000.0	63.087	0.015851	5.6011	6.2016	25.593	40.046	81.338	2462.9	-0.00038886	8.1393e-05	0.12692	liquid
262.20	2000.0	63.072	0.015855	5.6063	6.2071	25.614	40.045	81.353	2461.7	-0.00038314	8.1335e-05	0.12685	liquid
262.27	2000.0	63.057	0.015859	5.6116	6.2125	25.635	40.044	81.368	2460.4	-0.00037741	8.1277e-05	0.12679	liquid
262.33	2000.0	63.042	0.015862	5.6169	6.2179	25.655	40.044	81.383	2459.2	-0.00037168	8.1220e-05	0.12672	liquid
262.40	2000.0	63.027	0.015866	5.6222	6.2233	25.676	40.043	81.397	2458.0	-0.00036593	8.1162e-05	0.12665	liquid
262.47	2000.0	63.012	0.015870	5.6275	6.2288	25.697	40.042	81.412	2456.7	-0.00036018	8.1105e-05	0.12658	liquid
262.53	2000.0	62.997	0.015874	5.6327	6.2342	25.717	40.041	81.427	2455.5	-0.00035441	8.1047e-05	0.12652	liquid
262.60	2000.0	62.981	0.015878	5.6380	6.2396	25.738	40.041	81.442	2454.2	-0.00034864	8.0990e-05	0.12645	liquid
262.67	2000.0	62.966	0.015882	5.6433	6.2450	25.759	40.040	81.456	2453.0	-0.00034285	8.0933e-05	0.12638	liquid
262.73	2000.0	62.951	0.015885	5.6486	6.2505	25.779	40.039	81.471	2451.7	-0.00033706	8.0875e-05	0.12632	liquid
262.80	2000.0	62.936	0.015889	5.6539	6.2559	25.800	40.038	81.486	2450.5	-0.00033125	8.0818e-05	0.12625	liquid
262.87	2000.0	62.921	0.015893	5.6592	6.2613	25.821	40.038	81.501	2449.3	-0.00032544	8.0761e-05	0.12618	liquid
262.93	2000.0	62.906	0.015897	5.6645	6.2668	25.841	40.037	81.516	2448.0	-0.00031962	8.0704e-05	0.12612	liquid
263.00	2000.0	62.890	0.015901	5.6698	6.2722	25.862	40.036	81.531	2446.8	-0.00031379	8.0647e-05	0.12605	liquid
263.07	2000.0	62.875	0.015905	5.6750	6.2776	25.883	40.036	81.546	2445.5	-0.00030794	8.0590e-05	0.12598	liquid
