time,thrust,impulse,Pc,Pox,dmox,dmf,OF,r,dm_total_dt
0.0,0.0,0.0,14.891269035532995,2999.9999999999995,1.2681073059034627,0.15164758644982398,8.362199066867738,0.675,1.4197548923532866
0.02004008016032064,301.93543858884266,5.454567897148654,703.4355253771749,2958.96306247985,1.1023004738808417,0.13772356793938634,8.00371708614154,0.6766519834930584,1.2400240418202282
0.04008016032064128,299.3278832916917,11.479689955854647,697.8283845242336,2919.8879568583125,1.0940918332336396,0.13690556849666793,7.991580220203155,0.6782742868969482,1.2309974017303076
0.06012024048096192,297.01581742756605,17.456664728328363,692.8545958403503,2882.111454378209,1.0859861505121005,0.13609725555260965,7.979486038146468,0.6798831170367405,1.22208340606471
0.08016032064128256,295.03999624554336,23.38668304838034,688.6026036156319,2845.5655245261646,1.0779466496357497,0.13529545794626613,7.96735282912355,0.6814788019450616,1.2132421075820157
0.1002004008016032,292.77611000925646,29.272198101556853,683.7289259784865,2810.1881148098196,1.0702973579248465,0.13452787560132723,7.9559522748777205,0.6830616200008639,1.2048252335261738
0.12024048096192384,290.77902370007183,35.11327354272775,679.4280332578337,2775.9194411614912,1.0627288503799006,0.13376806670075425,7.944563127740176,0.6846319000922639,1.1964969170806548
0.1402805611222445,288.5224386366597,40.91206964116473,674.5664885669327,2742.7056213152255,1.055518387909594,0.1330398041744253,7.933854040597724,0.6861899005109245,1.1885581920840191
0.16032064128256512,286.7086390066033,46.66824699058329,670.6574756654139,2710.494317381945,1.0482711728129512,0.13230922281065258,7.92288814448808,0.6877359354070093,1.1805803956236036
0.18036072144288576,284.38835508598874,52.38472802418465,665.6550798735004,2679.239342088638,1.041503734171079,0.13162071680778814,7.912916442265206,0.6892702170666921,1.1731244509788672
0.2004008016032064,282.85957019063255,58.05987637800114,662.3579755526963,2648.893834378179,1.0344848426579392,0.13091137862829633,7.902176674765661,0.6907930728748366,1.1653962212862354
0.22044088176352705,280.47932086376613,63.69794603261122,657.2227222196408,2619.4186156295837,1.0281278145317811,0.13025988936947705,7.892896420444032,0.6923046552423464,1.158387703901258
0.24048096192384769,279.0560457235423,69.29617180160926,654.1510246785388,2590.77147945165,1.0214054823807057,0.1295776729484634,7.882573124977687,0.6938053033070405,1.1509831553291692
0.2605210420841683,276.81588959204703,74.85902175315636,649.3147180899646,2562.9184052438477,1.0153176288349965,0.12895105294852732,7.873666834192315,0.6952951427244114,1.144268681783524
0.280561122244489,275.06645085341995,80.38466311368161,645.5364348087822,2535.8226651309456,1.0091127946420726,0.12831510594822076,7.864333565287954,0.6967744682610517,1.1374279005902934
0.3006012024048096,273.38822482711873,85.874745257006,641.9107913918433,2509.4523265393136,1.0030233932309596,0.12768990723691998,7.855150144090228,0.6982434677463376,1.1307133004678795
0.32064128256513025,271.5598244555976,91.33049218997012,637.9594082726533,2483.777029304089,0.9971725644846242,0.12708614191041087,7.846430377810816,0.6997023323441599,1.124258706395035
0.3406813627254509,269.5294690832357,96.75275460734616,633.5699712073032,2458.767911569971,0.9915872007009837,0.12650617923271806,7.838251117179668,0.7011512558773687,1.1180933799337016
0.3607214428857715,268.06414417705514,102.14065478161316,630.401017746785,2434.39650395231,0.9858109789518698,0.1259103664344447,7.829466364591457,0.7025904756953516,1.1117213453863144
0.3807615230460922,265.76076737532907,107.49779353851243,625.4178576455985,2410.6391282257264,0.9806678860056831,0.12537036509138672,7.822166628380168,0.7040200908270815,1.1060382510970699
0.4008016032064128,264.51358641616815,112.8208895199898,622.7187557876435,2387.4685931747827,0.9750289317186562,0.12478790995299112,7.813488759335416,0.7054403956264631,1.0998168416716474
0.42084168336673344,262.90284355112817,118.11353833530694,619.2318701351486,2364.863944311562,0.9697332431890049,0.12423605070129082,7.805570425935387,0.7068514760440685,1.0939692938902958
0.4408817635270541,261.6022681496641,123.37494898096155,616.4156162473636,2342.8023699878318,0.9643728492414658,0.12367921727425168,7.797371866471498,0.7082535407428427,1.0880520665157174
0.4609218436873747,260.44316771118116,128.6060658217617,613.9050976262074,2321.2634270096873,0.9590434114224092,0.12312572685480529,7.789139085069938,0.7096467419633852,1.0821691382772145
0.48096192384769537,259.27888792200207,133.80777525789492,611.3827755101712,2300.2277132226804,0.9538296435193782,0.12258297423095885,7.7810939855502745,0.7110312272325123,1.076412617750337
0.501002004008016,257.5005814414825,138.98192695891498,607.5290717382018,2279.6774522037017,0.9491029725059174,0.12208350370184148,7.774211451400221,0.7124071099326504,1.0711864762077588
0.5210420841683366,256.1381572870257,144.1268799864723,604.5756722796956,2259.5935167436032,0.9442288541456955,0.12157176824362953,7.7668431395475235,0.7137746032960759,1.065800622389325
0.5410821643286573,254.31035611576948,149.24502960294203,600.6121594722638,2239.9603120364673,0.9397482488101544,0.12109518491889201,7.760409709433002,0.7151337942762767,1.0608434337290464
0.561122244488978,252.80867932405607,154.33519733763487,597.3547185054429,2220.7607733654413,0.9351677211210422,0.12061047865930208,7.753619183973924,0.7164848726681554,1.0557781997803442
0.5811623246492986,251.85933476941668,159.39737840367692,595.2948749289646,2201.9793850393344,0.9303390077122969,0.12010456836155092,7.746075111079008,0.7178279895689869,1.050443576073848
0.6012024048096192,250.78391997116813,164.43350020078879,592.9609975618522,2183.6025832045825,0.9256825853219912,0.11961437320899546,7.7388909082405855,0.7191632318125321,1.0452969585309868
0.6212424849699398,249.42283678361096,169.4443713195065,590.0064050003705,2165.6167673840273,0.9212984520933444,0.11914872106200386,7.73234025410906,0.7204907160355228,1.0404471731553482
0.6412825651302605,248.09038978197484,174.42976164979794,587.113153044393,2148.008342878646,0.9169861969085583,0.11868998617552896,7.725893535385877,0.7218105874204934,1.0356761830840873
0.6613226452905812,246.42134541963262,179.390897815792,583.4878635502603,2130.765220208018,0.9129773689272629,0.118258591706569,7.720177923246393,0.7231229420148615,1.031235960633832
0.6813627254509018,245.6314951650763,184.3255574064694,581.7717984276558,2113.8738327681485,0.9084892064299923,0.11778547180056485,7.713083732162252,0.7244279794893723,1.0262746782305572
0.7014028056112224,244.60518039729882,189.23657041626754,579.541543926172,2097.324170070815,0.9042337564719958,0.11733342344227118,7.706531778789228,0.7257257390382582,1.021567179914267
0.721442885771543,243.56411609053396,194.12385435372244,577.2787320211467,2081.1049958070785,0.9000668361164853,0.11688972830536404,7.700136266594277,0.7270163465356442,1.0169565644218492
0.7414829659318637,241.97263274641176,198.98897394474022,573.8185626467048,2065.206507611835,0.8963368294626268,0.11648522420921147,7.694854309184958,0.7282998729257496,1.0128220536718382
0.7615230460921844,240.90228960588718,203.82994929519717,571.4907670763943,2049.617326192923,0.8923428281979972,0.1160578978538729,7.6887729719310896,0.7295764986022152,1.0084007260518701
0.781563126252505,240.34404880894328,208.64715509967115,570.2764803800604,2034.327880798566,0.888084089409747,0.1156076111929252,7.681882535637885,0.7308463266467727,1.0036917006026722
0.8016032064128256,238.89734419363734,213.4440453514377,567.1289067486434,2019.3307220717495,0.8844828470117503,0.1152161141960004,7.676728669282392,0.7321093579469871,0.9996989612077507
0.8216432865731462,237.26804460291754,218.21941046430243,563.5828493068982,2004.616151177057,0.8810751164735764,0.11484232469863842,7.672041808502527,0.7333657399853275,0.9959174411722148
0.8416833667334669,236.76206988600265,222.97067695970983,562.4813668981087,1990.174132476302,0.8769873050571216,0.11440865626141739,7.665392931923391,0.7346156620576003,0.991395961318539
0.8617234468937875,235.78621178628637,227.70171535948572,560.3566163711461,1975.9985166784413,0.8732782255260539,0.11400909597848793,7.659724147719148,0.7358591029727046,0.9872873215045419
0.8817635270541082,233.72630495973428,232.41423010078302,555.8700058763222,1962.0822486928723,0.8703648922258207,0.11368080174059995,7.656217047200667,0.7370961082271512,0.9840456939664207
0.9018036072144289,233.2877003773096,237.10246750305444,554.9144242988044,1948.414617420792,0.8664219454257382,0.11326140392582483,7.64975459771945,0.7383269638812299,0.9796833493515631
0.9218436873747494,232.8442741696813,241.77036818795497,553.948240164977,1934.9904180330116,0.8625403058999349,0.11284787915695153,7.643389599730919,0.7395516381167172,0.9753881850568865
0.9418837675350701,231.557080149697,246.42012370211262,551.1430060615769,1921.8037363357428,0.8592922847637388,0.11249125771864538,7.638747243034081,0.7407701532919793,0.9717835424823841
0.9619238476953907,230.24914160639804,251.05017259589852,548.2917059281893,1908.846973851625,0.8561187750118343,0.11214175794821925,7.634254988290283,0.7419826520140352,0.9682605329600537
0.9819639278557114,229.98989510375338,255.65836411966336,547.7264466278267,1896.112516289043,0.852281488814445,0.11173347115537235,7.627808211823067,0.7431892957197821,0.9640149599698173
1.002004008016032,228.647245602779,260.24981233376116,544.7983940816763,1883.5967078906206,0.8492459914965335,0.11139719465702656,7.623585083190116,0.74439000303396,0.9606431861535599
1.0220440881763526,227.41944745643357,264.8220656659343,542.1199999997197,1871.2922500452605,0.8461874114323181,0.11105931653457557,7.6192384199382195,0.7455849410717843,0.9572467279668937
1.0420841683366733,227.16959982380706,269.3734059900156,541.5748718541463,1859.1924826959655,0.8425013834995537,0.11066576334748156,7.6130264502325575,0.7467742513528774,0.9531671468470353
1.062124248496994,225.77499840324626,273.9089455503612,538.5314766738909,1847.2943457716217,0.8396656943284718,0.11034868860032611,7.609204105448611,0.7479578452275432,0.9500143829287979
1.0821643286573146,224.82185789250968,278.42530122636447,536.4508846383104,1835.5907578739282,0.8365730763792866,0.11000905392402142,7.604583864134238,0.7491359162805308,0.946582130303308
1.1022044088176353,224.4170319619264,282.9224612931407,535.567053877979,1824.0765225575497,0.8331433543232644,0.10963962150116757,7.598925852862344,0.7503085439008844,0.942782975824432
1.122244488977956,222.93045101714506,287.40442570236706,532.3207552291325,1812.7485486717135,0.830526460440879,0.10934344233439298,7.595576311755135,0.7514756700646859,0.9398699027752719
1.1422845691382766,222.71139065403435,291.8659954799207,531.8422866246193,1801.5994929439948,0.8270585781132181,0.10897135244792398,7.5896881109965015,0.7526375461103355,0.9360299305611421
1.1623246492985972,221.46764531813525,296.31270506427825,529.1252312072899,1790.627321542028,0.8243657020337936,0.10866918505059733,7.586011633840464,0.7537940581916677,0.933034887084391
1.1823647294589177,220.38048478137176,300.7420416576969,526.7495693976192,1779.8263193628222,0.821608196674264,0.10836162621960298,7.582095482853065,0.7549453636105744,0.9299698228938669
1.2024048096192383,219.84714443692562,305.15328969916465,525.5838823183997,1769.1917977846892,0.8184980820944342,0.10802277534154342,7.57708806783134,0.7560915580073747,0.9265208574359777
1.222444889779559,218.27120967817456,309.550392705824,522.1385651975878,1758.7213742008637,0.8161829715355559,0.10775576996569222,7.5743783538961855,0.7572325753009644,0.9239387415012481
1.2424849699398797,218.14852907381564,313.9277152680659,521.8703035427783,1748.408377515865,0.8128612941166442,0.10739862661319617,7.568637698173014,0.7583686771254993,0.9202599207298403
1.2625250501002003,217.17510836590384,318.29085751361714,519.7414647835672,1738.251442557856,0.8101967041802598,0.10710095402461772,7.564794464800301,0.7594997377034713,0.9172976582048774
1.282565130260521,216.46449442843013,322.6374063176439,518.1870474426793,1728.2456570054037,0.807382125304493,0.10679014453335675,7.560455403750304,0.7606259053117291,0.9141722698378497
1.3026052104208417,215.90166342023736,326.96782321405226,516.9556972330413,1718.3875520725417,0.804498981529854,0.10647350586753515,7.555860727745172,0.7617472280537897,0.9109724873973892
1.3226452905811623,214.6482483506246,331.28428324108506,514.2128707942992,1708.6745253738595,0.8021619052403348,0.10620644681114566,7.5528551168529745,0.762863693289169,0.9083683520514805
1.342685370741483,214.59412575381026,335.58249495216216,514.0944155814299,1699.1012330947012,0.798980815958933,0.10586361699834573,7.547265421428196,0.7639755116667225,0.9048444329572787
1.3627254509018036,213.20351422332504,339.8686590517837,511.050297411984,1689.6670579815375,0.7968236830831006,0.10561351856899075,7.544712967427415,0.7650825275510875,0.9024372016520914
1.3827655310621243,212.86105894064536,344.13728547886575,510.3004791662421,1680.366366802359,0.7939279406362304,0.10529709048386429,7.539884881794447,0.7661849917247832,0.8992250311200947
1.4028056112224447,211.73590557069724,348.3929112582194,507.8364491118918,1671.1979909044746,0.7916501141553567,0.10503680762141569,7.536882851663792,0.7672828037134544,0.8966869217767724
1.4228456913827654,211.44138339700504,352.6318528998619,507.19134174070916,1662.1573093473526,0.7887884105500692,0.10472409137616245,7.532062586408987,0.7683761499065895,0.8935125019262317
1.442885771543086,210.46355714685006,356.85790378528634,505.04920348049103,1653.2430002737158,0.7864724707296842,0.1044610408319117,7.528859223173904,0.7694649525425659,0.8909335115615958
1.4629258517034067,210.11564085716677,361.0680773662554,504.2868864541949,1644.450942117123,0.7837176003336085,0.10415860301565436,7.524271424952011,0.7705493720244345,0.8878762033492629
1.4829659318637274,209.09296422649865,365.2656740727884,502.04570436481094,1635.7797540531765,0.7815045706454293,0.10390552323405805,7.521299602957665,0.7716293454725789,0.8854100938794873
1.503006012024048,208.44967769529632,369.44831469838067,500.6356417345838,1627.225755857383,0.7790384538746078,0.10362984949842749,7.517510231320265,0.7727050098328201,0.8826683033730353
1.5230460921843687,207.72042306564708,373.61727562592415,499.03684999990367,1618.7868717105614,0.7766698870412024,0.10336332358578307,7.513979428076635,0.773776372166023,0.8800332106269856
1.5430861723446894,206.98199872181414,377.7725251615676,497.41763962900103,1610.460557361867,0.7743403359843017,0.10310064412423625,7.510528596225081,0.7748434845767065,0.8774409801085379
1.56312625250501,205.8746844772686,381.9150888450442,494.9889329418869,1602.2447749907346,0.7723246877044956,0.10286674605053946,7.508011260753253,0.7759063603822308,0.875191433755035
1.5831663326653307,205.6926571770579,386.04196106662573,494.58961787529284,1594.1359231489992,0.7696312422965075,0.10257165947524184,7.503351766306136,0.7769651568846756,0.8722029017717493
1.6032064128256511,204.75611219014672,390.15737975812374,492.5348008040339,1586.1333978254534,0.7675468602552902,0.10233214008525453,7.5005453771985495,0.7780197703601665,0.8698790003405448
1.6232464929859718,204.6555784556653,394.25760044847135,492.31419492772744,1578.2334512849573,0.7648472235659157,0.10203703557158199,7.495780520097066,0.7790703830516841,0.8668842591374978
1.6432865731462925,203.55583238157533,398.34725664396365,489.90057829648606,1570.4357373167684,0.7629487725768043,0.10181500356741831,7.493480782246464,0.7801168746934067,0.8647637761442226
1.6633266533066131,203.22829251609213,402.4221402309085,489.1815859662039,1562.7364685610064,0.7604804484148994,0.10154146539733776,7.489358612652421,0.7811594431689214,0.8620219138122371
1.6833667334669338,202.12692196424982,406.48618657300665,486.76346339209994,1555.1351203990419,0.7586423910039566,0.10132552311934004,7.4871796132790385,0.7821979914481556,0.8599679141232967
1.7034068136272544,201.90108115280267,410.53546180782774,486.26752666695074,1547.6281547685987,0.7561490552305704,0.10105025253854981,7.482901192573526,0.7832327066420851,0.8571993077691202
1.723446893787575,200.94078012788597,414.5740707155051,484.1584023882827,1540.2152063402816,0.7542573775296191,0.10083001050785473,7.480484964056033,0.7842634832982723,0.8550873880374739
1.7434869739478958,200.4600888958563,418.5991377443789,483.10244242981156,1532.893272236684,0.7520164049833788,0.10057824480383554,7.476929095850565,0.7852904686810379,0.8525946497872143
1.7635270541082164,199.82144529114262,422.6123657513689,481.69928216207563,1525.6611496010426,0.7499257136940843,0.10034043291802372,7.473813814484534,0.7863136437476289,0.8502661466121081
1.783567134268537,198.96658644070448,426.61402641904647,479.82068566826905,1518.51714872537,0.7480321322328191,0.10012085591742982,7.471291824050375,0.7873330389390708,0.8481529881502489
1.8036072144288577,198.78856091912562,430.60201174900726,479.429408877281,1511.4587209043107,0.7456275452551343,0.09985495340923028,7.467106235575198,0.7883487734294647,0.8454824986643646
1.8236472945891782,197.85088747708133,434.5800254516559,477.3682025099038,1504.4855503823221,0.7438510142668625,0.09964658658057737,7.464892073000024,0.7893607511052343,0.8434976008474399
1.8436873747494988,197.98223651271962,438.5436092304437,477.6569684855151,1497.5943208616277,0.7412465341561862,0.09936292176677984,7.459991322477479,0.790369175780973,0.8406094559229661
1.8637274549098195,196.78716683723755,442.49888179656136,475.0292572510586,1490.7856744824603,0.7397257122292229,0.09917842566042646,7.4585345280831925,0.7913738606976094,0.8389041378896493
1.8837675350701402,196.29440133780392,446.44086662594236,473.9455084677296,1484.056204701184,0.7376670965032011,0.09894508539498667,7.455318205633456,0.7923750278646566,0.8366121818981878
1.9038076152304608,195.8334328334888,450.37135562607483,472.9315537217546,1477.4050337557526,0.7356058338405924,0.0987117454374749,7.4520598392876485,0.7933726492939207,0.8343175792780673
1.9238476953907815,195.0285189007204,454.2914071867553,471.1607299016021,1470.8310511182792,0.7338449782185918,0.09850610755485473,7.449740898653806,0.7943667224730336,0.8323510857734465
1.9438877755511021,195.1153222906394,458.198003272015,471.3517184335767,1464.3317148865497,0.7313852156124769,0.0982368016799847,7.44512446562573,0.7953573964011174,0.8296220172924617
1.9639278557114228,193.97370719842547,462.0966180474022,468.83950680385294,1457.907563254673,0.7299431127575903,0.0980608134352279,7.4437799074524245,0.7963445031079953,0.8280039261928183
1.9839679358717435,193.4719292487124,465.98262130800583,467.7350439126235,1451.5555582356403,0.7280041656198145,0.09783961652105959,7.440791281751544,0.7973282506375059,0.8258437821408742
2.004008016032064,193.15494760357905,469.8572650855368,467.0372531395285,1445.2747956989595,0.7259355925166804,0.09760678113323912,7.4373479392352335,0.7983086277242952,0.8235423736499196
2.024048096192385,191.9942912029485,473.72327297188735,464.48168058205175,1439.0649136998913,0.7245784194070595,0.09743932571560245,7.436201082937466,0.7992855664301343,0.8220177451226619
2.0440881763527052,192.1624281847981,477.57519817382234,464.8519439344904,1432.922724469941,0.7221534381631479,0.09717429134037762,7.431527703491267,0.800259305163082,0.8193277295035255
2.064128256513026,191.6451205936466,481.4182822222114,463.71269521755994,1426.8488032437804,0.720310523528175,0.09696279846574794,7.428730759896791,0.801229680336788,0.817273321993923
2.0841683366733466,190.78107129535357,485.2517599728861,461.8094430389379,1420.8416528137936,0.7187742729679327,0.09677965114804618,7.426915311653752,0.8021967536091418,0.815553924115979
2.1042084168336674,190.87782274847578,489.0723672370786,462.02258275952306,1414.8989637128468,0.7164637277903665,0.09652570944762603,7.422517087834647,0.8031606803405402,0.8129894372379924
2.124248496993988,189.7923075301136,492.8857078421417,459.63088486661024,1409.021482474579,0.7151520542200249,0.09636362525040912,7.421390097784732,0.8041212807449285,0.811515679470434
2.1442885771543083,189.04526275118707,496.68796171848004,457.9844854971591,1403.2067672535843,0.7135803834742065,0.09617791592167461,7.419378727808285,0.8050787307632297,0.8097582993958812
2.164328657314629,189.093674768673,500.4780308173038,458.09119103464786,1397.4533405167697,0.7113649379590161,0.09593331448162881,7.415202339279566,0.8060331037996984,0.8072982524406449
2.1843687374749496,188.25583327577215,504.2603531860141,456.24427601364204,1391.7616106385753,0.7099076347842725,0.09575854389430977,7.413517435768541,0.8069842613729574,0.8056661786785823
2.2044088176352705,187.9733702553604,508.03128360299695,455.6215176325238,1386.1292967397455,0.7080043587787553,0.09554301566752325,7.410320407328513,0.8079323723652435,0.8035473744462786
2.224448897795591,187.55437696541986,511.7927010682855,454.69764761573924,1380.555988901333,0.706233312550994,0.09533983937298521,7.407536211468667,0.8088773951151368,0.8015731519239793
2.244488977955912,186.7905455738888,515.5452352611386,453.01311731052317,1375.0408810936092,0.7047708396872323,0.09516524282215025,7.405758854672863,0.8098193346625862,0.7999360825093826
2.2645290581162323,186.47190677460563,519.2869104524243,452.31028589948073,1369.582335861059,0.7029509262076273,0.09495798103646302,7.40275770962001,0.810758295536153,0.7979089072440904
2.284569138276553,186.150228802974,523.0189760109926,451.60068188158175,1364.1797981616594,0.7011504067461158,0.09475269567423121,7.399793765833721,0.8116942584152601,0.7959031024203471
2.3046092184368736,185.39704734686325,526.7426361876053,449.9389326424166,1358.8327103039053,0.6997332196363801,0.09458289115613847,7.3980950580296065,0.8126272053034111,0.7943161107925185
2.3246492985971945,184.42891491518566,530.4574077829626,447.802372779456,1353.5399893073024,0.6985172407026723,0.09443182183660294,7.39705352620782,0.8135571822588712,0.7929490625392752
2.344689378757515,184.72450752199515,534.1594814613267,448.454779933107,1348.299512356489,0.6962411961583372,0.09418332974377916,7.392403709365821,0.8144843637471045,0.7904245259021164
2.3647294589178354,184.40195295675727,537.8538786143477,447.74286165708537,1343.1120096837667,0.6945075801078034,0.09398497035585601,7.389560027291429,0.8154085828408891,0.7884925504636595
2.3847695390781563,183.37546705308202,541.5409101958828,445.4768072852487,1337.9767064068478,0.6933938974906682,0.09384394226577017,7.388797622407487,0.8163298540380101,0.7872378397564382
2.4048096192384767,183.44903943205557,545.2158894298392,445.6392484758649,1332.8912792244005,0.6913523259703154,0.09361757047794099,7.3848565225607725,0.817248384662783,0.7849698964482564
2.4248496993987976,182.82091417024031,548.883650738521,444.25228500663246,1327.8564240737526,0.689929632135554,0.09344844555102343,7.382997417103618,0.8181640136082332,0.7833780776865774
2.444889779559118,182.09769613978483,552.5426660695143,442.65501107719496,1322.870849398316,0.68860554687048,0.09328861212829401,7.381453439606153,0.8190768255814028,0.7818941589987741
2.464929859719439,181.8574699961627,556.1914711109675,442.12437615874876,1317.9333095494792,0.6868795912124248,0.09309188471582039,7.378512029370203,0.8199869028888519,0.7799714759282452
2.4849699398797593,181.49371131812708,559.8317470587162,441.3207944511856,1313.0435544019817,0.6852753654280028,0.09290656711240307,7.375962611974694,0.8208942048635753,0.7781819325404059
2.50501002004008,180.99105196781773,563.4636067411177,440.210215119883,1308.200856689348,0.6838068526299169,0.09273395983834883,7.373855854121936,0.8217987519959474,0.7765408124682658
2.5250501002004007,180.26847294508138,567.087337935802,438.6134350159849,1303.4045630712762,0.6825453936626135,0.09258066151621426,7.3724402319492475,0.8227005568575639,0.7751260551788278
2.5450901803607215,180.21040727940834,570.7006429891583,438.4851036513162,1298.6532476471882,0.6807185798249418,0.09237530908772346,7.369053338468431,0.8235997334307111,0.7730938889126653
2.565130260521042,179.80818510277712,574.3062870774296,437.59608447208257,1293.9470402456786,0.6792064800352504,0.09219920480253163,7.3667281782955305,0.8244961971653332,0.771405684837782
2.5851703406813624,179.35825936897785,577.9035444092449,436.60149286263527,1289.2850229991052,0.6777505279495174,0.09202846445473468,7.364574992804289,0.8253899997659018,0.7697789924042522
2.6052104208416833,178.66284450954282,581.4930138852333,435.0639497834196,1284.6666930834049,0.6765250472983798,0.0918792144911788,7.363200164965842,0.8262811404755828,0.7684042617895586
2.6252505010020037,178.2122113434945,585.073441390745,434.0674293882352,1280.091006345398,0.6750985269218392,0.09171154623234007,7.361107239556938,0.8271696914536185,0.7668100731541794
2.6452905811623246,178.20509102670042,588.6443502725581,434.051682516841,1275.5571676974732,0.6732934706860544,0.09150901301341484,7.357673834678474,0.8280556945274579,0.7648024836994691
2.665330661322645,177.88168531015592,592.2078541161102,433.33641953227385,1271.0651646133003,0.6717808756729661,0.09133370205642438,7.355235368188091,0.8289390882227738,0.7631145777293904
2.685370741482966,176.98244513535334,595.7647230860298,431.3472150238969,1266.6145918498205,0.6707932549934307,0.0912071698834282,7.354611000985679,0.8298198635478399,0.7620004248768589
2.7054108216432864,176.68245981157955,599.3118359214199,430.6834901791776,1262.20391822893,0.6692869989491635,0.09103278072318421,7.352153736623248,0.8306981655243266,0.7603197796723478
2.7254509018036073,176.40326716526172,602.8508176758666,430.06571150287346,1257.8330135923413,0.667774853744589,0.0908580021894526,7.349653719571976,0.8315739521286363,0.7586328559340416
2.7454909819639277,176.05816745794934,606.381965509255,429.3020204862244,1253.501377162493,0.6663341365308151,0.09068999832149569,7.347382830118302,0.8324472317259802,0.7570241348523108
2.7655310621242486,175.43622459111555,609.90591447769,427.92546989283363,1249.2086104429777,0.6651542664902236,0.09054633466477378,7.346009851782501,0.8333179999803089,0.7557006011549974
2.785571142284569,175.08373178362598,613.4212333129153,427.1451704755264,1244.953731846316,0.6637457505687194,0.09038163466079054,7.343812192153971,0.8341863345379826,0.75412738522951
2.8056112224448895,174.8176638383603,616.9284770349667,426.55612649447534,1240.736343553554,0.6622717043317863,0.09021100956532915,7.3413622962747285,0.8350522339409111,0.7524827138971155
2.8256513026052104,174.80432982061004,620.4272453516086,426.52660514775124,1236.5557869002944,0.660581276238421,0.09002045157281957,7.338124445021939,0.8359157342773144,0.7506017278112406
2.845691382765531,174.02340211975815,623.9203948264542,424.79741449684894,1232.4123360821734,0.6595961233615368,0.08989549672302208,7.337365578988067,0.8367767406683301,0.7494916200845589
2.8657314629258517,173.37979935377146,627.4055004990338,423.3719632153184,1228.3047747291373,0.6584999445906464,0.08976039960238537,7.336196669217444,0.8376353700609559,0.7482603441930318
2.885771543086172,173.22719904334036,630.8816402662278,423.0339393536617,1224.2323300918797,0.6569706400999265,0.08958524359715539,7.333469371966827,0.8384916790290768,0.7465558836970818
2.905811623246493,172.80817537363436,634.3509534283826,422.1056745675311,1220.195098609088,0.6556947481704506,0.08943376501932673,7.331624113429131,0.8393456005329102,0.7451285131897774
2.9258517034068134,172.7048111265438,637.811887066952,421.87667137324155,1216.1921476395355,0.654142610041417,0.08925676703661775,7.328773288114434,0.8401972165372239,0.7433993770780347
2.9458917835671343,172.24940565752098,641.266339486144,420.86762750945763,1212.2235203907385,0.6529228199342213,0.08911079342167774,7.327090185860544,0.8410464686987188,0.742033613355899
2.9659318637274548,171.60652206614537,644.713910909872,419.44292497519575,1208.288624148653,0.6518864565618214,0.08898202039668796,7.326046921115827,0.8418933917801973,0.7408684769585094
2.9859719438877756,171.15032339104786,648.1536155391199,418.43175006116485,1204.38671793764,0.6506909387753156,0.08883860267878434,7.324416629199279,0.842738043940787,0.7395295414541
3.006012024048096,171.14858539190817,651.5847566718086,418.4278974478829,1200.517154128499,0.6490887580198565,0.08865750668593705,7.321306252376434,0.8435804714245667,0.7377462647057935
